,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,maven_id,maven_url
521,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2024-01-21 21:20:26.000000,2023-12-29 21:08:41,477.0,31.0,55.0,26.0,9.0,13.0,32.0,512.0,Active Learning for Text Classification in Python.,6.0,22,True,2023-12-29 21:23:01,1.3.3,13.0,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",25.0,25.0,https://pypi.org/project/small-text,448.0,722.0,https://anaconda.org/conda-forge/small-text,2023-12-29 21:40:00.838,5215.0,,,,,3.0,,,,,,,,,,,,
522,happy-transformer,EricFillion/happy-transformer,nlp,,https://github.com/EricFillion/happy-transformer,https://github.com/EricFillion/happy-transformer,Apache-2.0,2019-10-06 22:02:12.000,2023-08-10 03:20:53.000000,2023-08-10 03:20:53,1214.0,,63.0,7.0,206.0,18.0,109.0,487.0,Happy Transformer makes it easy to fine-tune and perform inference with NLP Transformer models.,14.0,22,True,2023-08-07 03:02:27,3.0.0,40.0,happytransformer,,,,['huggingface'],223.0,223.0,https://pypi.org/project/happytransformer,3231.0,3231.0,,,,,,,,3.0,,,,,,,,,,,,
523,tick,X-DataInitiative/tick,time-series-data,,https://github.com/X-DataInitiative/tick,https://github.com/X-DataInitiative/tick,BSD-3-Clause,2016-12-01 10:59:08.000,2024-01-29 11:47:35.000000,2023-03-05 00:16:57,419.0,,96.0,36.0,276.0,69.0,173.0,456.0,"Module for statistical learning, with a particular emphasis on time-dependent modelling.",19.0,22,True,2019-09-11 11:25:15,0.6,5.0,tick,,,,,74.0,74.0,https://pypi.org/project/tick,1281.0,1284.0,,,,,,,,3.0,295.0,,,,,,,,,,,
524,Orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2023-12-11 19:25:59.000000,2023-11-17 21:43:05,4051.0,9.0,49.0,14.0,712.0,194.0,203.0,275.0,Asynchronous Distributed Hyperparameter Optimization.,32.0,22,True,2023-03-02 21:02:52,0.2.7,26.0,orion,,,,,97.0,97.0,https://pypi.org/project/orion,1381.0,1381.0,,,,,,,,3.0,,,,,,,,,,,,
525,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2024-02-01 08:23:50.000000,2024-02-01 08:23:40,693.0,54.0,22.0,4.0,263.0,,,274.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML & AI pipeline..,11.0,22,True,2023-09-08 15:06:42,1.1.186,81.0,upgini,,,,,5.0,5.0,https://pypi.org/project/upgini,8152.0,8152.0,,,,,,,,2.0,,,,,,,,,,,,
526,formulaic,matthewwardrop/formulaic,probabilistics,,https://github.com/matthewwardrop/formulaic,https://github.com/matthewwardrop/formulaic,MIT,2019-09-02 03:23:35.000,2023-12-25 05:43:33.000000,2023-12-25 05:41:54,316.0,19.0,19.0,8.0,65.0,13.0,81.0,274.0,A high-performance implementation of Wilkinson formulas for Python.,10.0,22,True,2023-12-25 05:46:23,1.0.1,23.0,formulaic,,,,,,,https://pypi.org/project/formulaic,747613.0,747613.0,,,,,,,,3.0,,,,,,,,,,,,
527,ML in production,eugeneyan/applied-ml,data-science,,https://github.com/eugeneyan/applied-ml,https://github.com/eugeneyan/applied-ml,MIT,2020-07-04 18:57:47.000,2023-10-18 01:12:59.000000,2023-10-18 01:12:59,482.0,,3375.0,915.0,228.0,2.0,22.0,25578.0,Papers & tech blogs by companies sharing their work on data science & machine learning in production.,53.0,21,True,,,,,,,,,21.0,21.0,,,,,,,,,,,2.0,,,,,,,,,,,,
528,awesome-quant,wilsonfreitas/awesome-quant,data-science,,https://github.com/wilsonfreitas/awesome-quant,https://github.com/wilsonfreitas/awesome-quant,,2015-09-30 09:53:49.000,2024-01-26 09:16:24.000000,2024-01-26 09:16:04,412.0,28.0,2154.0,646.0,119.0,8.0,52.0,15039.0,"A curated list of insanely awesome libraries, packages and resources for Quants (Quantitative Finance).",87.0,21,True,,,,,,,,,21.0,21.0,,,,,,,,,,,2.0,,,,,,,,,,,,
529,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2024-01-22 00:19:31.000000,2023-02-07 10:12:31,47.0,,2158.0,148.0,89.0,239.0,286.0,12439.0,End-to-End Object Detection with Transformers.,26.0,21,True,2020-06-29 16:41:01,0.2,1.0,,,,,['pytorch'],21.0,21.0,,,,,,,,,,,3.0,,,,,,,,,,,,
530,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2023-12-22 07:27:57.000000,2023-10-19 02:11:57,190.0,,1097.0,98.0,48.0,364.0,280.0,6110.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,31.0,21,True,,,,pyslowfast,,,,['pytorch'],15.0,15.0,https://pypi.org/project/pyslowfast,18.0,18.0,,,,,,,,3.0,,,,,,,,,,,,
531,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2023-12-15 22:52:18.000000,2023-12-15 22:50:38,766.0,1.0,356.0,92.0,547.0,83.0,92.0,2739.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,21,True,2019-05-09 10:06:22,1.0.0,1.0,tensorflow-graphics,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-graphics,9765.0,9765.0,,,,,,,,3.0,,,,,,,,,,,,
532,modAL,modAL-python/modAL,others,,https://github.com/modAL-python/modAL,https://github.com/modAL-python/modAL,MIT,2017-11-14 14:01:15.000,2023-11-23 02:40:40.000000,2023-06-01 12:18:23,739.0,,307.0,43.0,43.0,83.0,56.0,2096.0,A modular active learning framework for Python.,20.0,21,True,,,13.0,modAL,,,,['sklearn'],,,https://pypi.org/project/modAL,226248.0,226248.0,,,,,,,,3.0,29.0,,,,,,,,,,,
533,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2023-06-20 17:42:42.000000,2023-06-20 17:42:34,12566.0,,84.0,41.0,47.0,12.0,74.0,2064.0,The friendly PIL fork.,385.0,21,True,,,,pillow-simd,,,,,,,https://pypi.org/project/pillow-simd,52933.0,52933.0,,,,,,,,3.0,,,,,,,,,,,,
534,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2024-01-22 23:28:04.000000,2024-01-22 23:28:01,1080.0,7.0,262.0,33.0,37.0,24.0,175.0,1717.0,A library for graph deep learning research.,49.0,21,True,2023-04-07 20:33:15,1.1.0,10.0,dig,,,,,,,https://pypi.org/project/dig,400.0,400.0,,,,,,,,3.0,,,,,,,,,,,,
535,graph4nlp,graph4ai/graph4nlp,graph,,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000,2023-02-11 12:08:00.000000,2022-11-13 04:54:45,1941.0,,196.0,30.0,423.0,7.0,163.0,1646.0,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website..,29.0,21,False,2022-01-20 18:07:32,0.5.5,3.0,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,80.0,80.0,,,,,,,,3.0,,,,,,,,,,,,
536,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2023-04-10 08:32:30.000000,2021-09-29 18:48:52,239.0,,203.0,38.0,6.0,15.0,33.0,1633.0,pip install antialiased-cnns to improve stability and accuracy.,6.0,21,False,2020-10-23 22:45:52,0.3,4.0,antialiased-cnns,,,,['pytorch'],47.0,47.0,https://pypi.org/project/antialiased-cnns,5762.0,5762.0,,,,,,,,3.0,,,,,,,,,,,,
537,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,120.0,28.0,31.0,58.0,50.0,1562.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,21,False,,,,higher,,,,['pytorch'],381.0,381.0,https://pypi.org/project/higher,53849.0,53849.0,,,,,,,,3.0,,,,,,,,,,,,
538,CrypTen,facebookresearch/CrypTen,privacy-ml,,https://github.com/facebookresearch/CrypTen,https://github.com/facebookresearch/CrypTen,MIT,2019-08-15 00:00:31.000,2024-01-31 00:08:40.000000,2024-01-06 08:35:06,342.0,2.0,254.0,40.0,253.0,51.0,192.0,1415.0,A framework for Privacy Preserving Machine Learning.,33.0,21,True,2020-04-21 13:59:37,0.1,1.0,crypten,,,,['pytorch'],33.0,33.0,https://pypi.org/project/crypten,299.0,299.0,,,,,,,,3.0,,,,,,,,,,,,
539,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2024-01-01 15:19:10.000000,2023-12-09 21:53:10,773.0,4.0,173.0,18.0,258.0,64.0,94.0,1232.0,Generate Diverse Counterfactual Explanations for any machine learning model.,19.0,21,True,2023-10-26 11:36:48,0.11,12.0,dice-ml,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/dice-ml,51378.0,51378.0,,,,,,,,3.0,,,,,,,,,,,,
540,Sockeye,awslabs/sockeye,nlp,,https://github.com/awslabs/sockeye,https://github.com/awslabs/sockeye,Apache-2.0,2017-06-08 07:44:30.000,2023-10-17 15:42:35.000000,2023-10-17 15:42:30,833.0,,306.0,51.0,791.0,5.0,300.0,1198.0,Sequence-to-sequence framework with a focus on Neural Machine Translation based on PyTorch.,60.0,21,True,2023-03-03 07:44:13,3.1.34,76.0,sockeye,,,,['pytorch'],,,https://pypi.org/project/sockeye,838.0,838.0,,,,,,,,3.0,17.0,,,,,,,,,,,
541,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2023-11-04 08:38:31.000000,2023-09-03 19:16:54,508.0,,168.0,32.0,86.0,15.0,32.0,1191.0,"A program for financial portfolio management, analysis and optimisation.",7.0,21,True,,,14.0,FinQuant,,,,,88.0,88.0,https://pypi.org/project/FinQuant,531.0,531.0,,,,,,,,3.0,,,,,,,,,,,,
542,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2023-12-06 23:24:36.000000,2023-12-06 23:22:36,184.0,3.0,105.0,37.0,25.0,15.0,114.0,1158.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,14.0,21,True,2023-12-06 23:27:18,2.1.6,79.0,ngt,,,,,,,https://pypi.org/project/ngt,5074.0,5074.0,,,,,,,,3.0,,,,,,,,,,,,
543,PFRL,pfnet/pfrl,reinforcement-learning,,https://github.com/pfnet/pfrl,https://github.com/pfnet/pfrl,MIT,2020-06-24 09:31:50.000,2023-07-16 15:19:48.000000,2023-07-16 15:16:10,420.0,,146.0,92.0,117.0,29.0,45.0,1123.0,PFRL: a PyTorch-based deep reinforcement learning library.,19.0,21,True,2023-07-16 15:19:48,0.4.0,5.0,pfrl,,,,,99.0,99.0,https://pypi.org/project/pfrl,931.0,931.0,,,,,,,,3.0,,,,,,,,,,,,
544,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2023-10-20 17:48:54.000000,2023-10-20 17:48:54,207.0,,249.0,48.0,46.0,26.0,127.0,1043.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,28.0,21,True,2020-10-12 06:56:40,0.7.6,2.0,aocr,,,,['tensorflow'],28.0,28.0,https://pypi.org/project/aocr,209.0,209.0,,,,,,,,3.0,,,,,,,,,,,,
545,calamari,Calamari-OCR/calamari,ocr,,https://github.com/Calamari-OCR/calamari,https://github.com/Calamari-OCR/calamari,Apache-2.0,2018-03-20 15:22:29.000,2024-01-21 21:15:50.000000,2023-08-18 11:01:23,442.0,,210.0,54.0,86.0,63.0,206.0,1015.0,Line based ATR Engine based on OCRopy.,20.0,21,True,2023-08-18 11:26:46,1.0.6,35.0,calamari_ocr,,,,,,,https://pypi.org/project/calamari_ocr,2067.0,2067.0,,,,,,,,3.0,,,,,,,,,,,,
546,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2024-01-23 07:24:23.000000,2024-01-23 07:24:23,728.0,2.0,139.0,16.0,101.0,28.0,232.0,921.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,45.0,21,True,2023-10-06 08:51:23,0.6.18,28.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],,,https://pypi.org/project/torch-sparse,21327.0,26940.0,https://anaconda.org/conda-forge/pytorch_sparse,2024-01-09 03:56:17.077,246983.0,,,,,3.0,,,,,,,,,,,,
547,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2024-01-09 01:44:29.000000,2023-04-27 23:44:02,329.0,,158.0,29.0,109.0,66.0,56.0,868.0,Source code/webpage/demos for the What-If Tool.,20.0,21,True,2021-10-12 17:36:36,1.8.1,4.0,witwidget,conda-forge/tensorboard-plugin-wit,,,,2.0,2.0,https://pypi.org/project/witwidget,2442.0,51986.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,2124211.0,,,,,3.0,,,,wit-widget,https://www.npmjs.com/package/wit-widget,1267.0,,,,,,
548,icevision,airctic/icevision,image,,https://github.com/airctic/icevision,https://github.com/airctic/icevision,Apache-2.0,2020-05-04 01:57:02.000,2023-10-07 18:05:54.000000,2022-12-07 13:45:45,1234.0,,135.0,25.0,594.0,62.0,511.0,838.0,"An Agnostic Computer Vision Framework - Pluggable to any Training Library: Fastai, Pytorch-Lightning with more to come.",41.0,21,False,2022-02-10 15:53:08,0.12.0,41.0,icevision,,,,,,,https://pypi.org/project/icevision,3252.0,3252.0,,,,,,,,3.0,,,,,,,,,,,,
549,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2024-02-01 16:58:00.000000,2023-10-11 13:01:19,594.0,,127.0,16.0,54.0,30.0,121.0,731.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,32.0,21,True,2023-10-12 06:54:28,1.6.3,32.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,11527.0,13488.0,https://anaconda.org/conda-forge/pytorch_cluster,2023-12-29 00:14:59.843,88254.0,,,,,3.0,,,,,,,,,,,,
550,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2024-01-23 13:21:05.000000,2024-01-15 01:52:35,490.0,4.0,102.0,31.0,557.0,191.0,245.0,649.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,21,True,2024-01-15 02:09:18,23.12.00,9.0,merlin-core,,,,,,,https://pypi.org/project/merlin-core,4226.0,4226.0,,,,,,,,3.0,,,,,,,,,,,,
551,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2024-02-01 15:49:20.000000,2024-02-01 15:01:26,884.0,23.0,103.0,43.0,90.0,43.0,31.0,609.0,Bias Auditing & Fair ML Toolkit.,19.0,21,True,,,,aequitas,,,,,148.0,148.0,https://pypi.org/project/aequitas,3385.0,3385.0,,,,,,,,3.0,,,,,,,,,,,,
552,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2023-05-01 22:43:43.000000,2022-08-16 17:43:49,1877.0,,58.0,19.0,216.0,15.0,301.0,595.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,2022-08-16 19:54:29,0.8.1,27.0,neuraxle,,,,,60.0,60.0,https://pypi.org/project/neuraxle,256.0,256.0,,,,,,,,3.0,,,,,,,,,,,,
553,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2023-11-17 16:30:15.000000,2021-11-18 21:06:54,172.0,,46.0,10.0,9.0,11.0,21.0,482.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,21,False,2023-11-17 16:33:58,0.6.1,2.0,apricot-select,,,,,92.0,92.0,https://pypi.org/project/apricot-select,4248.0,4248.0,,,,,,,,3.0,27.0,,,,,,,,,,,
554,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2023-12-15 16:29:56.000000,2023-12-15 16:28:41,2274.0,1.0,41.0,12.0,11.0,8.0,52.0,481.0,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,7.0,21,True,2023-11-01 10:40:28,4.6.0,29.0,hyperactive,,,,,26.0,26.0,https://pypi.org/project/hyperactive,3317.0,3319.0,,,,,,,,3.0,130.0,,,,,,,,,,,
555,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2023-12-29 09:08:36.000000,2023-07-18 10:24:07,542.0,,34.0,14.0,223.0,13.0,40.0,478.0,Monitor the stability of a Pandas or Spark dataframe.,17.0,21,True,2023-07-18 10:06:08,1.4.6,34.0,popmon,,,,"['pandas', 'spark']",20.0,20.0,https://pypi.org/project/popmon,11400.0,11403.0,,,,,,,,3.0,138.0,,,,,,,,,,,
556,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,,2021-03-18 15:04:58.000,2024-01-29 09:56:24.000000,2024-01-25 15:17:04,1697.0,68.0,64.0,6.0,200.0,44.0,78.0,462.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,19.0,21,True,2023-12-05 11:42:07,0.5.3,25.0,quantus,,,,,22.0,22.0,https://pypi.org/project/quantus,547.0,553.0,,,,,,,,3.0,148.0,,,,,,,,,,,
557,lightwood,mindsdb/lightwood,hyperopt,,https://github.com/mindsdb/lightwood,https://github.com/mindsdb/lightwood,GPL-3.0,2019-05-20 21:31:14.000,2024-01-23 19:59:46.000000,2024-01-23 19:52:41,5593.0,14.0,88.0,15.0,740.0,17.0,435.0,394.0,Lightwood is Legos for Machine Learning.,44.0,21,True,2024-01-10 21:22:19,23.12.4.0,31.0,lightwood,,,,['pytorch'],,,https://pypi.org/project/lightwood,4670.0,4670.0,,,,,,,,3.0,,,,,,,,,,,,
558,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2023-09-06 17:29:29.000000,2023-09-06 17:29:29,2412.0,,50.0,24.0,231.0,57.0,195.0,378.0,Studio: Simplify and expedite model building process.,24.0,21,True,2020-02-19 22:50:45,0.0.15,4.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,669.0,669.0,,,,,,,,3.0,,,,,,,,,,,,
559,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2024-02-01 02:10:42.000000,2024-02-01 02:10:41,658.0,8.0,60.0,30.0,443.0,11.0,91.0,366.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,15.0,21,True,2023-07-18 13:09:18,4.0.0,28.0,vega,conda-forge/vega,,,['jupyter'],4.0,4.0,https://pypi.org/project/vega,26049.0,32290.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,574235.0,,,,,3.0,,,,,,,,,,,,
560,tf-keras-vis,keisen/tf-keras-vis,interpretability,,https://github.com/keisen/tf-keras-vis,https://github.com/keisen/tf-keras-vis,MIT,2019-10-31 06:47:41.000,2023-10-08 08:48:25.000000,2023-10-08 08:48:52,384.0,,43.0,8.0,28.0,30.0,43.0,299.0,Neural network visualization toolkit for tf.keras.,3.0,21,True,2023-10-06 16:18:14,0.8.6,29.0,tf-keras-vis,,,,['tensorflow'],120.0,120.0,https://pypi.org/project/tf-keras-vis,3273.0,3273.0,,,,,,,,3.0,,,,,,,,,,,,
561,nebuly,nebuly-ai/nebuly,nlp,,https://github.com/nebuly-ai/nebuly,https://github.com/nebuly-ai/nebuly,Apache-2.0,2022-02-12 17:17:14.000,2023-10-28 10:19:07.000000,2023-10-28 10:19:07,763.0,,647.0,96.0,150.0,98.0,103.0,8338.0,The user analytics platform for LLMs.,40.0,20,True,,,24.0,nebuly,,,,,,,https://pypi.org/project/nebuly,202.0,202.0,,,,,,,,3.0,,,,,,,,,,,,
562,Backtesting.py,kernc/backtesting.py,financial-data,,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000,2024-01-31 10:41:02.000000,2023-01-15 11:37:16,279.0,,862.0,110.0,96.0,122.0,349.0,4514.0,Backtest trading strategies in Python.,19.0,20,False,,,,backtesting,,,,,,,https://pypi.org/project/backtesting,13373.0,13373.0,,,,,,,,3.0,,,,,,,,,,,,
563,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2023-10-06 13:06:28.000000,2023-08-15 07:38:22,956.0,,526.0,167.0,45.0,26.0,28.0,4182.0,High-performance TensorFlow library for quantitative finance.,47.0,20,True,,,4.0,tf-quant-finance,,,,['tensorflow'],,,https://pypi.org/project/tf-quant-finance,652.0,652.0,,,,,,,,3.0,,,,,,,,,,,,
564,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,,322.0,102.0,1000.0,87.0,260.0,2823.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51,3.5.0,28.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
565,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2023-08-26 21:36:44.000000,2023-08-26 20:55:56,106.0,,233.0,62.0,105.0,24.0,56.0,2092.0,"Codebase for Image Classification Research, written in PyTorch.",19.0,20,True,2021-05-21 00:29:47,0.2,2.0,pycls,,,,['pytorch'],17.0,17.0,https://pypi.org/project/pycls,1440.0,1440.0,,,,,,,,3.0,,,,,,,,,,,,
566,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2023-06-16 16:17:31.557000,2021-09-30 21:51:09,8208.0,,175.0,55.0,895.0,129.0,586.0,1876.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",50.0,20,False,2021-08-16 15:40:43,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,19.0,https://anaconda.org/blazingsql/blazingsql-protocol,2023-06-16 16:17:31.557,1019.0,,,,,3.0,,,,,,,,,,,,
