,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,maven_id,maven_url,new_addition
616,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000,2020-11-23 13:49:02,79.0,,133.0,36.0,16.0,8.0,4.0,922.0,Nudity detection with Python.,12.0,18,False,,,,nudepy,,,,,3604.0,3604.0,https://pypi.org/project/nudepy,722.0,722.0,,,,,,,,3.0,,,,,,,,,,,,,
617,PDPbox,SauceCat/PDPbox,interpretability,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-06-10 14:57:37.569,2023-06-05 01:35:02,228.0,,127.0,17.0,24.0,27.0,39.0,804.0,python partial dependence plot toolbox.,7.0,18,True,2023-06-05 02:44:20,0.3.0,3.0,pdpbox,conda-forge/pdpbox,,,,,,https://pypi.org/project/pdpbox,26536.0,26897.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,19867.0,,,,,3.0,,,,,,,,,,,,,
618,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2023-10-03 19:59:49.000,2023-08-29 06:49:30,294.0,,65.0,22.0,47.0,10.0,17.0,744.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,18,True,,,19.0,evojax,conda-forge/evojax,,,['jax'],18.0,18.0,https://pypi.org/project/evojax,1058.0,2001.0,https://anaconda.org/conda-forge/evojax,2023-08-29 10:08:55.843,22651.0,,,,,3.0,,,,,,,,,,,,,
619,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2023-11-30 08:29:05.000,2023-10-26 19:25:33,460.0,,97.0,23.0,86.0,11.0,94.0,646.0,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",26.0,18,True,,,,tinytag,,,,,,,https://pypi.org/project/tinytag,22431.0,22431.0,,,,,,,,3.0,,,,,,,,,,,,,
620,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2023-12-21 13:50:16.000,2023-12-21 13:50:13,819.0,4.0,38.0,15.0,18.0,,20.0,586.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,18,True,2023-09-22 14:58:06,3.1.3,27.0,opytimizer,,,,,16.0,16.0,https://pypi.org/project/opytimizer,142.0,142.0,,,,,,,,3.0,,,,,,,,,,,,,
621,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000,2020-02-21 17:40:58,775.0,,137.0,58.0,72.0,18.0,71.0,522.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,18,False,2019-07-30 09:28:26,0.2.2,6.0,atm,,,,,19.0,19.0,https://pypi.org/project/atm,91.0,91.0,,,,,,,,3.0,,,,,,,,,,,,,
622,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2023-10-04 01:35:07.000,2023-09-04 05:41:43,372.0,,95.0,28.0,21.0,36.0,12.0,467.0,A python library for Bayesian time series modeling.,6.0,18,True,2023-05-07 06:30:08,0.1.1.12,1.0,pydlm,,,,,33.0,33.0,https://pypi.org/project/pydlm,21235.0,21235.0,,,,,,,,3.0,,,,,,,,,,,,,
623,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2024-01-16 18:36:21.000,2024-01-16 18:36:16,318.0,2.0,74.0,26.0,328.0,6.0,9.0,329.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,34.0,18,True,2023-05-03 22:54:39,0.44.0,23.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,2154.0,2154.0,,,,,,,,3.0,,,,,,,,,,,,,
624,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000,2020-10-18 07:57:48,823.0,,51.0,11.0,60.0,17.0,41.0,326.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09,1.0.7,4.0,parameter-sherpa,,,,,34.0,34.0,https://pypi.org/project/parameter-sherpa,288.0,288.0,,,,,,,,3.0,,,,,,,,,,,,,
625,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000,2023-08-22 08:22:26,367.0,,33.0,18.0,6.0,18.0,21.0,306.0,,28.0,18,False,,,,dm-launchpad,,,,['tensorflow'],84.0,84.0,https://pypi.org/project/dm-launchpad,1226.0,1226.0,,,,,,,,3.0,,,google-deepmind/launchpad,,,,,,,,,,
626,Elephas,danielenricocahall/elephas,distributed-ml,,https://github.com/danielenricocahall/elephas,https://github.com/danielenricocahall/elephas,MIT,2019-08-19 17:33:26.070,2024-01-10 00:41:51.000,2024-01-09 00:49:36,659.0,23.0,5.0,1.0,15.0,12.0,6.0,15.0,Distributed Deep learning with Keras & Spark.,28.0,18,False,2024-01-05 03:26:38,5.2.1,16.0,elephas,conda-forge/elephas,,,"['keras', 'spark']",,,https://pypi.org/project/elephas,99500.0,99748.0,https://anaconda.org/conda-forge/elephas,2023-06-16 16:16:35.554,13438.0,,,,,3.0,,,,,,,,,,,,,
627,awesome-semantic-segmentation,mrgloom/awesome-semantic-segmentation,data-science,,https://github.com/mrgloom/awesome-semantic-segmentation,https://github.com/mrgloom/awesome-semantic-segmentation,,2015-10-03 10:07:34.000,2021-05-08 13:40:11.000,2021-03-08 14:36:09,417.0,,2358.0,443.0,41.0,6.0,19.0,10227.0,awesome-semantic-segmentation.,16.0,17,False,,,,,,,,,20.0,20.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
628,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000,2022-01-30 19:49:08,271.0,,88.0,35.0,72.0,25.0,30.0,1096.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,17,False,2021-02-15 20:20:59,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,3103.0,3103.0,,,,,,,,3.0,,,,,,,,,,,,,
629,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2023-04-24 11:42:30.000,2022-07-27 19:55:38,93.0,,57.0,15.0,10.0,26.0,17.0,740.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,17,False,2022-07-27 19:51:53,1.2.7,8.0,parallelformers,,,,,46.0,46.0,https://pypi.org/project/parallelformers,434.0,434.0,,,,,,,,3.0,,,,,,,,,,,,,
630,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-10-13 12:16:35.000,2023-04-01 08:26:45,5080.0,,98.0,19.0,58.0,2.0,13.0,736.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,17,True,2021-10-06 07:29:20,2.0.3,13.0,caer,,,https://caer.rtfd.io,,,,https://pypi.org/project/caer,3104.0,3104.0,,,,,,,,3.0,30.0,,,,,,,,,,,,
631,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2024-02-13 08:58:18.000,2024-02-11 10:10:08,681.0,3.0,63.0,30.0,79.0,9.0,25.0,358.0,A Python implementation of active inference for Markov Decision Processes.,14.0,17,True,2023-03-25 17:58:52,0.0.7.1,6.0,inferactively-pymdp,,,,,9.0,9.0,https://pypi.org/project/inferactively-pymdp,138.0,138.0,,,,,,,,3.0,,,,,,,,,,,,,
632,ivis,beringresearch/ivis,ml-frameworks,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2023-11-09 23:19:49.000,2023-11-09 23:18:48,634.0,,42.0,13.0,63.0,3.0,56.0,314.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,17,True,2023-01-11 12:25:50,2.09,35.0,ivis,,,,,31.0,31.0,https://pypi.org/project/ivis,335.0,335.0,,,,,,,,3.0,,,,,,,,,,,,,
633,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2023-03-28 03:38:13.000,2023-03-28 03:38:13,1094.0,,68.0,28.0,57.0,27.0,32.0,292.0,Distributed and decentralized training framework for PyTorch over graph.,9.0,17,True,2021-05-15 01:38:40,0.3.0,6.0,bluefog,,,,['pytorch'],3.0,3.0,https://pypi.org/project/bluefog,55.0,58.0,,,,,,,,3.0,165.0,,,,,,,,,,,,
634,kaggle-solutions,faridrashidi/kaggle-solutions,data-science,,https://github.com/faridrashidi/kaggle-solutions,https://github.com/faridrashidi/kaggle-solutions,MIT,2018-11-25 04:27:49.000,2024-02-05 18:41:39.000,2024-02-05 18:41:36,170.0,9.0,1322.0,72.0,3.0,,6.0,3646.0,Collection of Kaggle Solutions and Ideas.,3.0,16,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
635,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2022-06-22 11:47:45.000,2022-06-21 18:24:09,30.0,,963.0,63.0,12.0,39.0,25.0,3527.0,Implementation and experiments of graph embedding algorithms.,9.0,16,False,,,,,,,,['sklearn'],31.0,31.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
636,awesome-python-data-science,krzjoa/awesome-python-data-science,data-science,,https://github.com/krzjoa/awesome-python-data-science,https://github.com/krzjoa/awesome-python-data-science,CC-BY-4.0,2017-12-21 10:17:53.000,2024-02-06 03:55:30.000,2023-10-30 13:35:16,481.0,,285.0,56.0,50.0,,4.0,2219.0,Probably the best curated list of data science software in Python.,31.0,16,True,,,,,,,,,8.0,8.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
637,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2024-02-05 15:11:36.000,2024-02-05 15:11:35,743.0,3.0,116.0,28.0,110.0,12.0,24.0,1054.0,An autoML framework & toolkit for machine learning on graphs.,15.0,16,True,2022-12-30 06:11:04,0.4.0,4.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,,,,,,,,,,3.0,,,,,,,,,,,,,
638,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000,2021-10-30 06:30:12,91.0,,148.0,44.0,5.0,3.0,7.0,1020.0,XAI - An eXplainability toolbox for machine learning.,3.0,16,False,2021-10-30 06:35:19,0.1.0,1.0,xai,,,,,23.0,23.0,https://pypi.org/project/xai,243.0,243.0,,,,,,,,3.0,,,,,,,,,,,,,
639,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-09-21 07:22:50.000,2023-09-21 07:22:50,127.0,,88.0,17.0,15.0,9.0,22.0,719.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,16,True,2020-05-29 14:39:38,0.1.3,5.0,flashtorch,,,,['pytorch'],15.0,15.0,https://pypi.org/project/flashtorch,729.0,729.0,,,,,,,,3.0,,,,,,,,,,,,,
640,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000,2021-01-20 03:52:40,1096.0,,99.0,25.0,101.0,32.0,84.0,703.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,16,False,2019-08-06 09:09:45,3.0.0,16.0,hyperparameter-hunter,,,,,,,https://pypi.org/project/hyperparameter-hunter,111.0,117.0,,,,,,,,3.0,412.0,,,,,,,,,,,,
641,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2024-01-29 19:20:57.000,2024-01-29 19:20:57,64.0,1.0,42.0,11.0,8.0,2.0,12.0,674.0,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",6.0,16,True,,,,rliable,,,,,118.0,118.0,https://pypi.org/project/rliable,1349.0,1349.0,,,,,,,,3.0,,,,,,,,,,,,,
642,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000,2022-06-21 04:27:47,257.0,,93.0,18.0,19.0,3.0,29.0,626.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,16,False,2022-03-15 07:18:19,0.1.0,5.0,textflint,,,,,12.0,12.0,https://pypi.org/project/textflint,97.0,97.0,,,,,,,,3.0,,,,,,,,,,,,,
643,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,,2018-04-13 21:00:31.000,2022-03-13 16:33:15.000,2022-03-13 16:33:15,64.0,,50.0,18.0,7.0,16.0,4.0,476.0,Topological Data Analysis for Python.,4.0,16,False,2021-08-03 00:22:58,1.0.0,4.0,scikit-tda,,,,['sklearn'],51.0,51.0,https://pypi.org/project/scikit-tda,2663.0,2663.0,,,,,,,,3.0,,,,,,,,,,,,,
644,ExplainX.ai,explainX/explainx,interpretability,,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000,2024-02-02 18:13:06.000,2024-01-15 19:35:42,191.0,3.0,51.0,10.0,15.0,2.0,29.0,380.0,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,5.0,16,True,2021-02-07 11:06:21,2.407,21.0,explainx,,,,,,,https://pypi.org/project/explainx,387.0,387.0,,,,,,,,3.0,13.0,,,,,,,,,,,,
645,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2023-12-12 01:10:32.000,2023-11-27 22:11:53,398.0,1.0,128.0,34.0,323.0,81.0,129.0,323.0,Brain Imaging Analysis Kit.,35.0,16,True,,,,brainiak,,brainiak/brainiak,,,,,https://pypi.org/project/brainiak,143.0,161.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,1808.0,3.0,,,,,,,,,,,,,
646,chitra,gradsflow/chitra,ml-experiments,,https://github.com/aniketmaurya/chitra,https://github.com/aniketmaurya/chitra,Apache-2.0,2020-01-23 14:17:54.000,2024-01-01 20:21:14.000,2023-12-06 19:59:05,370.0,1.0,36.0,6.0,132.0,,35.0,221.0,"A multi-functional library for full-stack Deep Learning. Simplifies Model Building, API development, and Model..",14.0,16,True,2021-11-26 17:10:22,0.2.0,9.0,chitra,conda-forge/chitra,,,,,,https://pypi.org/project/chitra,581.0,696.0,https://anaconda.org/conda-forge/chitra,2023-06-18 08:40:33.534,2879.0,,,,,3.0,,,aniketmaurya/chitra,,,,,,,,,,
647,OpenKE,thunlp/OpenKE,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,,2017-10-08 11:20:23.000,2024-01-10 11:51:05.000,2024-01-10 11:51:05,143.0,29.0,964.0,103.0,28.0,22.0,355.0,3647.0,An Open-Source Package for Knowledge Embedding (KE).,14.0,15,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
648,Awesome-LLMOps,tensorchord/Awesome-LLMOps,data-science,,https://github.com/tensorchord/Awesome-LLMOps,https://github.com/tensorchord/Awesome-LLMOps,CC0-1.0,2022-04-15 01:56:44.000,2024-02-13 20:14:46.000,2024-02-13 20:14:45,129.0,16.0,240.0,45.0,120.0,,8.0,2549.0,An awesome & curated list of best LLMOps tools for developers.,62.0,15,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
649,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2024-01-10 11:53:25.000,2024-01-10 11:53:25,104.0,5.0,483.0,68.0,26.0,5.0,97.0,1667.0,An Open-Source Package for Network Embedding (NE).,12.0,15,True,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,
650,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2023-04-11 19:24:43.000,2023-04-11 19:24:38,24.0,,56.0,18.0,7.0,,10.0,795.0,MADGRAD Optimization Method.,2.0,15,True,,,,madgrad,,,,['pytorch'],72.0,72.0,https://pypi.org/project/madgrad,3076.0,3076.0,,,,,,,,3.0,,,,,,,,,,,,,
651,Anchor,marcotcr/anchor,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000,2022-07-19 18:09:12.000,2022-07-19 18:08:39,47.0,,111.0,27.0,10.0,24.0,51.0,781.0,Code for High-Precision Model-Agnostic Explanations paper.,10.0,15,False,,,,anchor_exp,,,,,,,https://pypi.org/project/anchor_exp,2211.0,2211.0,,,,,,,,3.0,,,,,,,,,,,,,
652,KD-Lib,SforAiDl/KD_Lib,pytorch-utils,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2023-03-01 21:06:37.000,2023-03-01 21:03:09,298.0,,52.0,17.0,83.0,13.0,49.0,567.0,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,15,True,2022-05-18 08:34:00,0.0.32,3.0,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,58.0,58.0,,,,,,,,3.0,,,,,,,,,,,,,
653,TensorLayerx,tensorlayer/tensorlayerx,reinforcement-learning,,https://github.com/tensorlayer/TensorLayerX,https://github.com/tensorlayer/TensorLayerX,,2021-12-03 07:41:20.000,2024-02-12 21:54:53.000,2024-02-12 21:54:53,359.0,1.0,39.0,16.0,46.0,14.0,17.0,523.0,"TensorLayerX: A Unified Deep Learning and Reinforcement Learning Framework for All Hardwares, Backends and OS.",10.0,15,True,2023-02-03 08:05:46,0.5.8,8.0,tensorlayerx,,,,['tensorflow'],21.0,21.0,https://pypi.org/project/tensorlayerx,214.0,214.0,,,,,,,,3.0,,,,,,,,,,,,,
654,nnDetection,MIC-DKFZ/nnDetection,medical-data,,https://github.com/MIC-DKFZ/nnDetection,https://github.com/MIC-DKFZ/nnDetection,Apache-2.0,2021-05-17 10:00:25.000,2024-02-02 07:18:38.000,2024-02-02 07:18:38,204.0,9.0,78.0,18.0,14.0,23.0,191.0,481.0,nnDetection is a self-configuring framework for 3D (volumetric) medical object detection which can be applied to new..,8.0,15,True,2023-05-05 08:46:53,0.1-alpha-zenodo,2.0,,,,,['pytorch'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,
655,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2023-07-14 19:31:30.000,2023-06-18 21:56:30,277.0,,79.0,14.0,126.0,17.0,136.0,462.0,A Python library for dynamic classifier and ensemble selection.,16.0,15,True,,,,deslib,,,,['sklearn'],,,https://pypi.org/project/deslib,1199.0,1199.0,,,,,,,,3.0,,,,,,,,,,,,,
656,NeuralCompression,facebookresearch/NeuralCompression,image,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2024-02-09 14:43:06.000,2024-02-09 14:43:00,137.0,2.0,42.0,20.0,166.0,3.0,63.0,441.0,A collection of tools for neural compression enthusiasts.,9.0,15,True,2023-10-03 14:25:36,0.3.1,6.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,94.0,94.0,,,,,,,,3.0,,,,,,,,,,,,,
657,interpret-text,interpretml/interpret-text,interpretability,,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000,2024-02-05 16:37:11.000,2024-02-05 16:37:10,152.0,4.0,67.0,20.0,177.0,39.0,17.0,392.0,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,18.0,15,True,2021-12-07 15:12:02,0.1.3,3.0,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,82.0,82.0,,,,,,,,3.0,,,,,,,,,,,,,
658,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-06-21 21:41:58.000,2019-11-29 00:48:44,1051.0,,30.0,11.0,121.0,27.0,150.0,346.0,Open source production model management tool for data scientists.,6.0,15,False,,,,datmo,,,,,5.0,5.0,https://pypi.org/project/datmo,136.0,136.0,,,,,,,,3.0,,,,,,,,,,,,,
659,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,,2021-06-03 12:39:38.000,2024-02-08 15:04:35.000,2024-02-08 15:04:34,493.0,15.0,49.0,14.0,77.0,13.0,35.0,234.0,Represent trained machine learning models as Pyomo optimization formulations.,17.0,15,True,,,,omlt,,,,,,,https://pypi.org/project/omlt,5401.0,5401.0,,,,,,,,3.0,,,,,,,,,,,,,
660,puncc,deel-ai/puncc,ml-frameworks,,https://github.com/deel-ai/puncc,https://github.com/deel-ai/puncc,,2022-07-20 09:22:41.000,2024-01-26 18:51:51.000,2024-01-12 12:18:21,180.0,16.0,13.0,5.0,27.0,7.0,14.0,220.0,Puncc is a python library for predictive uncertainty quantification using conformal prediction.,5.0,15,True,2024-01-02 14:02:03,0.7.5,2.0,puncc,,,,,,,https://pypi.org/project/puncc,367.0,367.0,,,,,,,,3.0,,,,,,,,,,,,,
661,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,https://github.com/tpvasconcelos/ridgeplot,https://github.com/tpvasconcelos/ridgeplot,MIT,2021-01-21 18:21:30.000,2024-01-11 23:32:39.000,2024-01-11 23:32:39,453.0,71.0,2.0,3.0,155.0,7.0,9.0,44.0,Beautiful ridgeline plots in python.,2.0,15,False,2023-08-11 21:38:56,0.1.23,12.0,ridgeplot,conda-forge/ridgeplot,,,,,,https://pypi.org/project/ridgeplot,3730.0,3730.0,https://anaconda.org/conda-forge/ridgeplot,,,,,,,3.0,,,,,,,,,,,,,
662,tinygrad,geohot/tinygrad,pytorch-utils,,https://github.com/geohot/tinygrad,https://github.com/geohot/tinygrad,MIT,2024-02-09 11:06:46.000,2024-02-09 11:03:46.000,2024-01-23 19:41:22,3456.0,645.0,,1.0,,,,31.0,You like pytorch? You like micrograd? You love tinygrad!.,266.0,15,False,,,,,,,,['pytorch'],20.0,20.0,,,,,,,,,,,3.0,,-17.0,,,,,,,,,,,
663,datascience,r0f1/datascience,data-science,,https://github.com/r0f1/datascience,https://github.com/r0f1/datascience,CC0-1.0,2018-11-22 09:21:49.000,2024-02-11 20:43:55.000,2024-02-11 20:43:55,759.0,16.0,615.0,140.0,38.0,,2.0,3979.0,Curated list of Python resources for data science.,16.0,14,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
664,ml-ane-transformers,apple/ml-ane-transformers,model-serialisation,,https://github.com/apple/ml-ane-transformers,https://github.com/apple/ml-ane-transformers,,2022-06-03 16:36:06.000,2023-04-25 09:24:38.000,2022-08-09 04:03:14,5.0,,76.0,46.0,4.0,,,2430.0,Reference implementation of the Transformer architecture optimized for Apple Neural Engine (ANE).,,14,False,2022-08-09 04:22:55,0.1.3,3.0,ane-transformers,,,,['pytorch'],,,https://pypi.org/project/ane-transformers,1447.0,1449.0,,,,,,,,3.0,54.0,,,,,,,,,,,,
665,GraphVite,DeepGraphLearning/graphvite,graph,,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000,2023-06-16 16:16:18.265,2021-01-14 02:18:46,15.0,,148.0,32.0,,53.0,59.0,1179.0,GraphVite: A General and High-performance Graph Embedding System.,,14,False,,,4.0,,milagraph/graphvite,,,,,,,,86.0,https://anaconda.org/milagraph/graphvite,2023-06-16 16:16:18.265,4686.0,,,,,3.0,,,,,,,,,,,,,
