,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,trending,maven_id,maven_url,snap_id
646,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2023-11-17 13:57:42.000000,2023-05-29 18:33:56,62.0,,42.0,11.0,8.0,2.0,12.0,657.0,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",6.0,17,True,,,,rliable,,,,,108.0,108.0,https://pypi.org/project/rliable,1826.0,1826.0,,,,,,,,3.0,,,,,,,,,,,,,
647,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2023-04-24 18:46:40.000000,2022-04-05 03:21:24,38.0,,67.0,12.0,10.0,22.0,41.0,514.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,17,False,,,,fastt5,,,,,44.0,44.0,https://pypi.org/project/fastt5,1528.0,1528.0,,,,,,,,3.0,,,,,,,,,,,,,
648,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2021-11-25 23:08:48.000000,2021-11-25 23:08:43,204.0,,88.0,24.0,18.0,5.0,20.0,452.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,17,False,2021-11-25 23:10:34,1.1.1,2.0,caserecommender,,,,['sklearn'],12.0,12.0,https://pypi.org/project/caserecommender,120.0,120.0,,,,,,,,3.0,,,,,,,,,,,,,
649,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2023-12-26 17:26:52.000000,2023-08-19 12:43:22,678.0,,54.0,30.0,76.0,9.0,25.0,342.0,A Python implementation of active inference for Markov Decision Processes.,14.0,17,True,2023-03-25 17:58:52,0.0.7.1,6.0,inferactively-pymdp,,,,,9.0,9.0,https://pypi.org/project/inferactively-pymdp,119.0,119.0,,,,,,,,3.0,,,,,,,,,,,,,
650,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2023-12-24 08:55:39.000000,2023-10-04 14:18:48,810.0,1.0,23.0,7.0,68.0,26.0,19.0,340.0,Flexible time series feature extraction & processing.,6.0,17,True,2023-02-23 13:56:43,0.3.0,15.0,tsflex,conda-forge/tsflex,,,,11.0,11.0,https://pypi.org/project/tsflex,183.0,867.0,https://anaconda.org/conda-forge/tsflex,2023-06-16 19:26:46.251,19861.0,,,,,3.0,,,,,,,,,,,,,
651,Muda,bmcfee/muda,audio,,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000,2021-05-03 14:04:37.000000,2021-05-03 14:04:36,293.0,,33.0,14.0,36.0,6.0,44.0,224.0,A library for augmenting annotated audio data.,7.0,17,False,2019-11-15 15:46:12,0.4.1,11.0,muda,,,,,22.0,22.0,https://pypi.org/project/muda,44.0,44.0,,,,,,,,3.0,,,,,,,,,,,,,
652,modelkit,Cornerstone-OnDemand/modelkit,model-serialisation,,https://github.com/Cornerstone-OnDemand/modelkit,https://github.com/Cornerstone-OnDemand/modelkit,MIT,2021-05-14 12:10:51.000,2023-12-04 09:52:11.000000,2023-12-04 09:45:11,841.0,17.0,17.0,8.0,174.0,12.0,20.0,149.0,Toolkit for developing and maintaining ML models.,14.0,17,True,2022-09-01 14:16:20,0.0.25,11.0,modelkit,,,,,,,https://pypi.org/project/modelkit,3039.0,3039.0,,,,,,,,3.0,,,,,,,,,,,,,
653,StarSpace,facebookresearch/StarSpace,ml-frameworks,,https://github.com/facebookresearch/StarSpace,https://github.com/facebookresearch/StarSpace,MIT,2017-06-28 17:50:18.000,2022-12-04 04:02:21.000000,2019-12-13 19:03:25,138.0,,525.0,178.0,110.0,50.0,149.0,3900.0,"Learning embeddings for classification, retrieval and ranking.",17.0,16,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
654,kaggle-solutions,faridrashidi/kaggle-solutions,data-science,,https://github.com/faridrashidi/kaggle-solutions,https://github.com/faridrashidi/kaggle-solutions,MIT,2018-11-25 04:27:49.000,2023-12-06 03:27:49.000000,2023-12-06 03:27:24,166.0,7.0,1282.0,71.0,3.0,,6.0,3559.0,Collection of Kaggle Solutions and Ideas.,3.0,16,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
655,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2022-06-22 11:47:45.000000,2022-06-21 18:24:09,30.0,,958.0,62.0,12.0,39.0,25.0,3503.0,Implementation and experiments of graph embedding algorithms.,9.0,16,False,,,,,,,,['sklearn'],31.0,31.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
656,awesome-python-data-science,krzjoa/awesome-python-data-science,data-science,,https://github.com/krzjoa/awesome-python-data-science,https://github.com/krzjoa/awesome-python-data-science,CC-BY-4.0,2017-12-21 10:17:53.000,2023-10-30 13:35:16.000000,2023-10-30 13:35:16,481.0,9.0,280.0,55.0,49.0,,4.0,2170.0,Probably the best curated list of data science software in Python.,31.0,16,True,,,,,,,,,8.0,8.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
657,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2023-12-27 10:05:56.000000,2023-10-21 13:07:20,740.0,3.0,112.0,27.0,109.0,11.0,24.0,1035.0,An autoML framework & toolkit for machine learning on graphs.,15.0,16,True,2022-12-30 06:11:04,0.4.0,4.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,,,,,,,,,,3.0,,,,,,,,,,,,,
658,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,143.0,45.0,5.0,3.0,7.0,976.0,XAI - An eXplainability toolbox for machine learning.,3.0,16,False,2021-10-30 06:35:19,0.1.0,1.0,xai,,,,,23.0,23.0,https://pypi.org/project/xai,177.0,177.0,,,,,,,,3.0,,,,,,,,,,,,,
659,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2023-12-18 11:16:55.000000,2023-04-14 10:59:37,29.0,,79.0,15.0,33.0,3.0,22.0,785.0,Leave One Feature Out Importance.,5.0,16,True,,,,lofo-importance,,,,,27.0,27.0,https://pypi.org/project/lofo-importance,678.0,678.0,,,,,,,,3.0,,,,,,,,,,,,,
660,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2023-04-24 11:42:30.000000,2022-07-27 19:55:38,93.0,,56.0,15.0,10.0,26.0,17.0,731.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,16,False,2022-07-27 19:51:53,1.2.7,8.0,parallelformers,,,,,41.0,41.0,https://pypi.org/project/parallelformers,489.0,489.0,,,,,,,,3.0,,,,,,,,,,,,,
661,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-09-21 07:22:50.000000,2023-09-21 07:22:50,127.0,,88.0,17.0,15.0,9.0,22.0,717.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,16,True,2020-05-29 14:39:38,0.1.3,5.0,flashtorch,,,,['pytorch'],15.0,15.0,https://pypi.org/project/flashtorch,282.0,282.0,,,,,,,,3.0,,,,,,,,,,,,,
662,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40,1096.0,,99.0,25.0,101.0,32.0,84.0,703.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,16,False,2019-08-06 09:09:45,3.0.0,16.0,hyperparameter-hunter,,,,,,,https://pypi.org/project/hyperparameter-hunter,100.0,106.0,,,,,,,,3.0,411.0,,,,,,,,,,,,
663,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000000,2022-06-21 04:27:47,257.0,,93.0,18.0,19.0,3.0,29.0,623.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,16,False,2022-03-15 07:18:19,0.1.0,5.0,textflint,,,,,12.0,12.0,https://pypi.org/project/textflint,125.0,125.0,,,,,,,,3.0,,,,,,,,,,,,,
664,TensorLayerx,tensorlayer/tensorlayerx,reinforcement-learning,,https://github.com/tensorlayer/TensorLayerX,https://github.com/tensorlayer/TensorLayerX,,2021-12-03 07:41:20.000,2023-12-05 01:52:44.000000,2023-09-15 14:53:19,358.0,,37.0,16.0,46.0,14.0,17.0,519.0,"TensorLayerX: A Unified Deep Learning and Reinforcement Learning Framework for All Hardwares, Backends and OS.",10.0,16,True,2023-02-03 08:05:46,0.5.8,8.0,tensorlayerx,,,,['tensorflow'],16.0,16.0,https://pypi.org/project/tensorlayerx,265.0,265.0,,,,,,,,3.0,,,,,,,,,,,,,
665,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,,2018-04-13 21:00:31.000,2022-03-13 16:33:15.000000,2022-03-13 16:33:15,64.0,,49.0,18.0,7.0,16.0,4.0,465.0,Topological Data Analysis for Python.,4.0,16,False,2021-08-03 00:22:58,1.0.0,4.0,scikit-tda,,,,['sklearn'],49.0,49.0,https://pypi.org/project/scikit-tda,3785.0,3785.0,,,,,,,,3.0,,,,,,,,,,,,,
666,NeuralCompression,facebookresearch/NeuralCompression,image,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2023-11-08 16:07:40.000000,2023-11-08 16:07:36,135.0,5.0,40.0,19.0,164.0,3.0,63.0,425.0,A collection of tools for neural compression enthusiasts.,9.0,16,True,2023-10-03 14:25:36,0.3.1,6.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,85.0,85.0,,,,,,,,3.0,,,,,,,,,,,,,
667,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2023-12-12 01:10:32.000000,2023-11-27 22:11:53,398.0,5.0,128.0,34.0,323.0,81.0,129.0,319.0,Brain Imaging Analysis Kit.,35.0,16,True,,,,brainiak,,brainiak/brainiak,,,,,https://pypi.org/project/brainiak,75.0,94.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,1795.0,3.0,,,,,,,,,,,,,
668,chitra,gradsflow/chitra,ml-experiments,,https://github.com/aniketmaurya/chitra,https://github.com/aniketmaurya/chitra,Apache-2.0,2020-01-23 14:17:54.000,2023-12-06 19:59:05.000000,2023-12-06 19:59:05,370.0,1.0,36.0,6.0,131.0,,35.0,220.0,"A multi-functional library for full-stack Deep Learning. Simplifies Model Building, API development, and Model..",14.0,16,True,2021-11-26 17:10:22,0.2.0,9.0,chitra,conda-forge/chitra,,,,,,https://pypi.org/project/chitra,596.0,718.0,https://anaconda.org/conda-forge/chitra,2023-06-18 08:40:33.534,2822.0,,,,,3.0,,aniketmaurya/chitra,,,,,,,,,,,
669,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2023-03-19 22:55:22.000000,2021-03-15 07:00:08,66.0,,112.0,21.0,37.0,19.0,8.0,1040.0,Distributed Computing for AI Made Simple.,5.0,15,False,,,,fiber,,,,,69.0,69.0,https://pypi.org/project/fiber,58.0,58.0,,,,,,,,3.0,,,,,,,,,,,,,
670,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2023-04-11 19:24:43.000000,2023-04-11 19:24:38,24.0,,56.0,18.0,7.0,,10.0,793.0,MADGRAD Optimization Method.,2.0,15,True,,,,madgrad,,,,['pytorch'],66.0,66.0,https://pypi.org/project/madgrad,4374.0,4374.0,,,,,,,,3.0,,,,,,,,,,,,,
671,Anchor,marcotcr/anchor,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000,2022-07-19 18:09:12.000000,2022-07-19 18:08:39,47.0,,110.0,27.0,10.0,24.0,51.0,769.0,Code for High-Precision Model-Agnostic Explanations paper.,10.0,15,False,,,,anchor_exp,,,,,,,https://pypi.org/project/anchor_exp,1170.0,1170.0,,,,,,,,3.0,,,,,,,,,,,,,
672,KD-Lib,SforAiDl/KD_Lib,pytorch-utils,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2023-03-01 21:06:37.000000,2023-03-01 21:03:09,298.0,,50.0,17.0,83.0,13.0,49.0,556.0,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,15,True,2022-05-18 08:34:00,0.0.32,3.0,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,88.0,88.0,,,,,,,,3.0,,,,,,,,,,,,,
673,typedb-ml,vaticle/typedb-ml,graph,,https://github.com/vaticle/typedb-ml,https://github.com/vaticle/typedb-ml,Apache-2.0,2018-09-16 16:46:48.000,2023-11-18 17:08:08.000000,2023-11-18 17:08:08,508.0,1.0,92.0,39.0,106.0,12.0,51.0,548.0,TypeDB-ML is the Machine Learning integrations library for TypeDB.,11.0,15,True,2022-07-29 11:37:34,0.3.0,8.0,typedb-ml,,,,,,,https://pypi.org/project/typedb-ml,17.0,20.0,,,,,,,,3.0,220.0,,,,,,,,,,,,
674,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2023-07-14 19:31:30.000000,2023-06-18 21:56:30,277.0,,76.0,14.0,126.0,16.0,136.0,459.0,A Python library for dynamic classifier and ensemble selection.,16.0,15,True,,,,deslib,,,,['sklearn'],,,https://pypi.org/project/deslib,1136.0,1136.0,,,,,,,,3.0,,,,,,,,,,,,,
675,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-06-21 21:41:58.000000,2019-11-29 00:48:44,1051.0,,29.0,11.0,121.0,27.0,150.0,345.0,Open source production model management tool for data scientists.,6.0,15,False,,,,datmo,,,,,5.0,5.0,https://pypi.org/project/datmo,126.0,126.0,,,,,,,,3.0,,,,,,,,,,,,,
676,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,,2015-10-27 12:28:45.000,2023-10-03 23:52:47.440000,2023-07-17 09:18:00,166.0,,39.0,19.0,2.0,10.0,7.0,278.0,Analyze Data with Pandas-based Networks. Documentation:.,2.0,15,True,2020-10-01 13:20:38,0.2.3,12.0,deepgraph,conda-forge/deepgraph,,,['pandas'],8.0,8.0,https://pypi.org/project/deepgraph,310.0,4845.0,https://anaconda.org/conda-forge/deepgraph,2023-10-03 23:52:47.440,172358.0,,,,,3.0,,,,,,,,,,,,,
677,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,,2021-06-03 12:39:38.000,2023-12-07 09:25:39.000000,2023-12-05 10:10:07,457.0,38.0,48.0,14.0,77.0,13.0,35.0,224.0,Represent trained machine learning models as Pyomo optimization formulations.,17.0,15,True,,,,omlt,,,,,,,https://pypi.org/project/omlt,7736.0,7736.0,,,,,,,,3.0,,,,,,,,,,,,,
678,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2023-10-25 21:33:40.000000,2023-03-31 15:44:32,231.0,,20.0,28.0,52.0,5.0,7.0,101.0,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",15.0,15,True,,,,collie,,,,['pytorch'],41.0,41.0,https://pypi.org/project/collie,166.0,166.0,,,,,,,,3.0,,,,,,,,,,,,,
679,datascience,r0f1/datascience,data-science,,https://github.com/r0f1/datascience,https://github.com/r0f1/datascience,CC0-1.0,2018-11-22 09:21:49.000,2023-12-21 13:09:44.000000,2023-12-21 13:09:44,750.0,31.0,614.0,140.0,38.0,,2.0,3942.0,Curated list of Python resources for data science.,16.0,14,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
680,OpenKE,thunlp/OpenKE,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,,2017-10-08 11:20:23.000,2023-12-28 04:18:09.000000,2023-12-28 04:18:09,120.0,6.0,957.0,102.0,28.0,21.0,355.0,3623.0,An Open-Source Package for Knowledge Embedding (KE).,13.0,14,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
681,GraphSAGE,williamleif/GraphSAGE,graph,,https://github.com/williamleif/GraphSAGE,https://github.com/williamleif/GraphSAGE,MIT,2017-05-29 15:36:22.000,2022-11-21 22:24:51.000000,2018-09-19 19:27:00,59.0,,813.0,78.0,34.0,107.0,59.0,3216.0,Representation learning on large graphs using stochastic graph convolutions.,9.0,14,False,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,
682,ml-ane-transformers,apple/ml-ane-transformers,model-serialisation,,https://github.com/apple/ml-ane-transformers,https://github.com/apple/ml-ane-transformers,,2022-06-03 16:36:06.000,2023-04-25 09:24:38.000000,2022-08-09 04:03:14,5.0,,76.0,46.0,4.0,,,2405.0,Reference implementation of the Transformer architecture optimized for Apple Neural Engine (ANE).,,14,False,2022-08-09 04:22:55,0.1.3,3.0,ane-transformers,,,,['pytorch'],,,https://pypi.org/project/ane-transformers,1559.0,1561.0,,,,,,,,3.0,52.0,,,,,,,,,,,,
683,Awesome-LLMOps,tensorchord/Awesome-LLMOps,data-science,,https://github.com/tensorchord/Awesome-LLMOps,https://github.com/tensorchord/Awesome-LLMOps,CC0-1.0,2022-04-15 01:56:44.000,2023-12-28 03:27:34.000000,2023-12-28 03:27:34,119.0,9.0,205.0,45.0,107.0,,8.0,2300.0,An awesome & curated list of best LLMOps tools for developers.,54.0,14,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
684,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2023-12-28 04:20:08.000000,2023-12-28 04:20:08,100.0,1.0,483.0,67.0,26.0,4.0,97.0,1666.0,An Open-Source Package for Network Embedding (NE).,12.0,14,True,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,
685,GraphVite,DeepGraphLearning/graphvite,graph,,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000,2023-06-16 16:16:18.265000,2021-01-14 02:18:46,15.0,,147.0,32.0,,52.0,59.0,1174.0,GraphVite: A General and High-performance Graph Embedding System.,,14,False,,,4.0,,milagraph/graphvite,,,,,,,,90.0,https://anaconda.org/milagraph/graphvite,2023-06-16 16:16:18.265,4683.0,,,,,3.0,,,,,,,,,,,,,
686,ExplainX.ai,explainX/explainx,interpretability,,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000,2023-07-06 22:00:59.000000,2022-09-15 18:52:06,185.0,,50.0,10.0,14.0,12.0,17.0,374.0,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,4.0,14,False,2021-02-07 11:06:21,2.407,21.0,explainx,,,,,,,https://pypi.org/project/explainx,737.0,737.0,,,,,,,,3.0,13.0,,,,,,,,,,,,
687,data-describe,data-describe/data-describe,data-viz,,https://github.com/data-describe/data-describe,https://github.com/data-describe/data-describe,,2020-05-04 17:58:14.000,2023-02-22 05:20:46.000000,2021-11-19 06:05:15,700.0,,18.0,13.0,271.0,70.0,175.0,295.0,datadescribe: Pythonic EDA Accelerator for Data Science.,13.0,14,False,,,5.0,data-describe,,,,,,,https://pypi.org/project/data-describe,4100.0,4100.0,,,,,,,,3.0,,,,,,,,,,,,,
688,jaxdf,ucl-bug/jaxdf,jax-utils,,https://github.com/ucl-bug/jaxdf,https://github.com/ucl-bug/jaxdf,LGPL-3.0,2021-09-08 16:38:46.000,2023-12-14 11:42:36.000000,2023-11-24 19:47:45,314.0,14.0,7.0,8.0,124.0,6.0,9.0,102.0,A JAX-based research framework for writing differentiable numerical simulators with arbitrary discretizations.,4.0,14,True,2023-11-24 19:49:33,0.2.7,9.0,,,,,['jax'],4.0,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
689,Data-science,khuyentran1401/Data-science,data-science,,https://github.com/khuyentran1401/Data-science,https://github.com/khuyentran1401/Data-science,,2020-07-17 19:25:27.000,2023-12-20 17:58:40.000000,2023-12-20 17:58:27,714.0,3.0,948.0,137.0,9.0,4.0,3.0,3876.0,"Collection of useful data science topics along with articles, videos, and code.",3.0,13,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
690,MedicalNet,Tencent/MedicalNet,medical-data,,https://github.com/Tencent/MedicalNet,https://github.com/Tencent/MedicalNet,MIT,2019-07-17 09:53:10.000,2023-07-06 21:26:54.000000,2020-08-27 13:37:26,26.0,,400.0,63.0,6.0,59.0,17.0,1760.0,Many studies have shown that the performance on deep learning is significantly affected by volume of training data...,,13,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
691,traingenerator,jrieke/traingenerator,others,,https://github.com/jrieke/traingenerator,https://github.com/jrieke/traingenerator,MIT,2020-12-03 16:47:16.000,2023-08-23 08:35:09.000000,2022-06-30 14:05:23,118.0,,173.0,38.0,10.0,7.0,3.0,1330.0,A web app to generate template code for machine learning.,3.0,13,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
692,nnDetection,MIC-DKFZ/nnDetection,medical-data,,https://github.com/MIC-DKFZ/nnDetection,https://github.com/MIC-DKFZ/nnDetection,Apache-2.0,2021-05-17 10:00:25.000,2023-09-18 07:53:39.000000,2023-09-18 07:53:39,194.0,,77.0,17.0,14.0,71.0,133.0,463.0,nnDetection is a self-configuring framework for 3D (volumetric) medical object detection which can be applied to new..,8.0,13,True,2023-05-05 08:46:53,0.1-alpha-zenodo,2.0,,,,,['pytorch'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,
693,VizSeq,facebookresearch/vizseq,nlp,,https://github.com/facebookresearch/vizseq,https://github.com/facebookresearch/vizseq,MIT,2019-08-26 13:19:38.000,2023-10-27 15:32:18.000000,2023-10-27 15:32:10,74.0,3.0,58.0,17.0,60.0,6.0,9.0,437.0,"An Analysis Toolkit for Natural Language Generation (Translation, Captioning, Summarization, etc.).",3.0,13,True,,,,vizseq,,,,,9.0,9.0,https://pypi.org/project/vizseq,95.0,95.0,,,,,,,,3.0,,,,,,,,,,,,,
694,OpenRec,ylongqi/openrec,recommender-systems,,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000,2023-03-24 23:54:19.000000,2020-02-19 07:57:17,213.0,,84.0,36.0,47.0,4.0,12.0,404.0,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,13,False,,,,openrec,,,,,2.0,2.0,https://pypi.org/project/openrec,44.0,44.0,,,,,,,,3.0,,,,,,,,,,,,,
695,interpret-text,interpretml/interpret-text,interpretability,,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000,2023-10-02 18:06:17.000000,2023-10-02 18:06:17,148.0,2.0,66.0,20.0,169.0,39.0,17.0,386.0,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,17.0,13,True,2021-12-07 15:12:02,0.1.3,3.0,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,52.0,52.0,,,,,,,,3.0,,,,,,,,,,,,,
