,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
539,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2025-02-23 16:45:36.000000,2025-01-24 08:59:25,2412.0,24.0,42.0,11.0,22.0,15.0,64.0,514.0,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,9.0,22,True,2024-08-14 15:06:05,4.8.0,31.0,hyperactive,,,,,37.0,37.0,https://pypi.org/project/hyperactive,2270.0,2274.0,,,,,,,,3.0,305.0,,,,,,,,,,,
540,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2025-01-24 15:49:15.000000,2025-01-24 15:48:14,549.0,7.0,36.0,14.0,230.0,13.0,41.0,498.0,Monitor the stability of a Pandas or Spark dataframe.,19.0,22,True,2025-01-24 15:49:15,1.4.7,35.0,popmon,,,,"['pandas', 'spark']",22.0,22.0,https://pypi.org/project/popmon,14236.0,14240.0,,,,,,,,3.0,255.0,,,,,,,,,,,
541,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2024-07-06 00:47:45.000000,2023-09-06 17:29:29,2412.0,,51.0,23.0,232.0,57.0,195.0,381.0,Studio: Simplify and expedite model building process.,24.0,22,False,2020-02-19 22:50:45,0.0.15,4.0,studioml,,,,,7.0,7.0,https://pypi.org/project/studioml,1730.0,1730.0,,,,,,,,3.0,,,,,,,,,,,,
542,ML in production,eugeneyan/applied-ml,data-science,,https://github.com/eugeneyan/applied-ml,https://github.com/eugeneyan/applied-ml,MIT,2020-07-04 18:57:47.000,2024-07-18 22:41:02.000000,2024-05-02 14:44:23,485.0,,3615.0,954.0,229.0,2.0,22.0,27749.0,Papers & tech blogs by companies sharing their work on data science & machine learning in production.,53.0,21,True,,,,,,,,,21.0,21.0,,,,,,,,,,,2.0,,,,,,,,,,,,
543,DE⫶TR,facebookresearch/detr,image,,https://github.com/facebookresearch/detr,https://github.com/facebookresearch/detr,Apache-2.0,2020-05-26 23:54:52.000,2024-03-12 15:58:25.000000,2024-03-12 15:58:25,48.0,,2430.0,149.0,89.0,240.0,286.0,14020.0,End-to-End Object Detection with Transformers.,27.0,21,True,2020-06-29 16:41:01,0.2,1.0,,,,,['pytorch'],21.0,21.0,,,,,,,,,,,3.0,,,,,,,,,,,,
544,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2024-11-26 11:06:14.000000,2024-11-26 10:38:20,194.0,,1172.0,96.0,51.0,413.0,292.0,6805.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,34.0,21,True,,,,pyslowfast,,,,['pytorch'],23.0,23.0,https://pypi.org/project/pyslowfast,54.0,54.0,,,,,,,,3.0,,,,,,,,,,,,
545,mace,XiaoMi/mace,ml-frameworks,,https://github.com/XiaoMi/mace,https://github.com/XiaoMi/mace,Apache-2.0,2018-06-27 03:50:12.000,2024-06-17 09:17:33.000000,2024-03-11 13:23:01,3347.0,,815.0,229.0,111.0,56.0,622.0,4994.0,MACE is a deep learning inference framework optimized for mobile heterogeneous computing platforms.,69.0,21,True,2022-01-13 09:55:14,1.1.1,12.0,,,,,,,,,,19.0,,,,,,,,3.0,1543.0,,,,,,,,,,,
546,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2024-11-09 18:55:21.000000,2024-11-09 18:55:20,708.0,,486.0,217.0,22.0,25.0,4.0,3524.0,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,18.0,21,True,2024-05-19 22:19:53,0.11.14,15.0,finmarketpy,,,,,16.0,16.0,https://pypi.org/project/finmarketpy,345.0,345.0,,,,,,,,3.0,57.0,,,,,,,,,,,
547,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,,2018-10-01 20:41:16.000,2024-03-03 01:42:05.000000,2024-03-03 01:31:19,175.0,,447.0,89.0,78.0,59.0,137.0,3398.0,Generate embeddings from large-scale graph-structured data.,32.0,21,True,2019-10-14 16:45:11,1.0.0,3.0,torchbiggraph,,,,['pytorch'],,,https://pypi.org/project/torchbiggraph,283831.0,283834.0,,,,,,,,3.0,218.0,,,,,,,,,,,
548,Texthero,jbesomi/texthero,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000,2023-08-29 08:45:13.000000,2023-08-29 08:45:10,277.0,,238.0,43.0,110.0,56.0,64.0,2902.0,"Text preprocessing, representation and visualization from zero to hero.",21.0,21,False,2021-07-01 16:53:52,1.1.0,4.0,texthero,,,,,,,https://pypi.org/project/texthero,2117.0,2119.0,,,,,,,,3.0,162.0,,,,,,,,,,,
549,Pillow-SIMD,uploadcare/pillow-simd,image,,https://github.com/uploadcare/pillow-simd,https://github.com/uploadcare/pillow-simd,PIL,2014-11-12 15:33:02.000,2024-10-07 11:50:22.000000,2024-09-23 17:14:22,14660.0,,90.0,41.0,59.0,12.0,79.0,2209.0,The friendly PIL fork.,434.0,21,True,,,,pillow-simd,,,,,,,https://pypi.org/project/pillow-simd,21847.0,21847.0,,,,,,,,3.0,,,,,,,,,,,,
550,ecco,jalammar/ecco,interpretability,,https://github.com/jalammar/ecco,https://github.com/jalammar/ecco,BSD-3-Clause,2020-11-07 10:06:34.000,2024-08-15 19:08:06.000000,2024-08-15 19:08:06,312.0,,165.0,23.0,34.0,33.0,31.0,2013.0,"Explain, analyze, and visualize NLP language models. Ecco creates interactive visualizations directly in Jupyter..",12.0,21,True,2022-01-09 21:17:53,0.1.2,10.0,ecco,conda-forge/ecco,,,['pytorch'],32.0,32.0,https://pypi.org/project/ecco,821.0,988.0,https://anaconda.org/conda-forge/ecco,2023-06-16 19:28:19.211,6277.0,,,,,3.0,138.0,,,,,,,,,,,
551,fast-bert,utterworks/fast-bert,nlp,,https://github.com/utterworks/fast-bert,https://github.com/utterworks/fast-bert,Apache-2.0,2019-04-18 22:01:20.000,2024-08-19 09:41:38.000000,2024-08-19 09:41:36,346.0,,336.0,41.0,68.0,157.0,95.0,1885.0,Super easy library for BERT based NLP models.,37.0,21,True,2020-07-09 12:05:40,1.8.0,5.0,fast-bert,,,,,,,https://pypi.org/project/fast-bert,1644.0,1644.0,,,,,,,,3.0,,,,,,,,,,,,
552,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,,2012-01-11 13:53:52.000,2023-07-18 11:41:11.000000,2022-01-30 01:22:30,743.0,,192.0,39.0,111.0,49.0,42.0,1735.0,"Large-scale linear classification, regression and ranking in Python.",17.0,21,False,2022-01-30 01:10:13,0.6.2.post0,4.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],169.0,169.0,https://pypi.org/project/sklearn-contrib-lightning,7156.0,9656.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2023-06-16 13:18:02.734,255926.0,,,,,3.0,732.0,,,,,,,,,,,
553,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2023-11-04 08:38:31.000000,2023-09-03 19:16:54,508.0,,199.0,33.0,87.0,16.0,33.0,1499.0,"A program for financial portfolio management, analysis and optimisation.",7.0,21,False,,,14.0,FinQuant,,,,,95.0,95.0,https://pypi.org/project/FinQuant,758.0,758.0,,,,,,,,3.0,,,,,,,,,,,,
554,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2024-12-15 17:30:26.000000,2024-12-15 17:30:23,439.0,1.0,227.0,69.0,7.0,15.0,29.0,1414.0,Python AutoML for Trading Systems and Sports Betting.,5.0,21,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,,8.0,8.0,https://pypi.org/project/alphapy,1327.0,1327.0,,,,,,,,3.0,,,,,,,,,,,,
555,pygod,pygod-team/pygod,graph,,https://github.com/pygod-team/pygod,https://github.com/pygod-team/pygod,BSD-2-Clause,2021-11-18 23:18:17.000,2025-01-09 21:51:49.385000,2024-11-14 06:35:15,505.0,,131.0,16.0,25.0,9.0,56.0,1382.0,A Python Library for Graph Outlier Detection (Anomaly Detection).,17.0,21,True,2024-02-04 21:24:35,1.1.0,7.0,pygod,conda-forge/pygod,,,,44.0,44.0,https://pypi.org/project/pygod,728.0,983.0,https://anaconda.org/conda-forge/pygod,2025-01-09 21:51:49.385,8690.0,,,,,3.0,,,,,,,,,,,,
556,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2023-10-20 17:48:54.000000,2023-10-20 17:48:54,207.0,,249.0,48.0,46.0,26.0,127.0,1081.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,28.0,21,False,2020-10-12 06:56:40,0.7.6,2.0,aocr,,,,['tensorflow'],32.0,32.0,https://pypi.org/project/aocr,595.0,595.0,,,,,,,,3.0,,,,,,,,,,,,
557,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2025-02-16 03:12:45.397000,2025-01-10 08:22:15,735.0,1.0,152.0,15.0,109.0,27.0,259.0,1042.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,46.0,21,True,2023-10-06 08:51:23,0.6.18,28.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],,,https://pypi.org/project/torch-sparse,31946.0,44782.0,https://anaconda.org/conda-forge/pytorch_sparse,2025-02-16 03:12:45.397,718868.0,,,,,3.0,,,,,,,,,,,,
558,Baal,baal-org/baal,probabilistics,,https://github.com/baal-org/baal,https://github.com/baal-org/baal,Apache-2.0,2019-09-30 20:16:26.000,2024-06-27 20:02:41.000000,2024-06-27 20:02:41,240.0,,87.0,17.0,160.0,20.0,94.0,888.0,Bayesian active learning library for research and industrial usecases.,23.0,21,True,2024-06-11 15:47:05,2.0.0,16.0,baal,conda-forge/baal,,,,66.0,66.0,https://pypi.org/project/baal,1417.0,1658.0,https://anaconda.org/conda-forge/baal,2023-06-12 15:14:19.747,11835.0,,,,,3.0,,,,,,,,,,,,
559,TF Compression,tensorflow/compression,tensorflow-utils,,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000,2025-01-29 19:10:28.000000,2025-01-29 19:09:36,299.0,3.0,251.0,45.0,18.0,10.0,92.0,870.0,Data compression in TensorFlow.,24.0,21,True,2024-08-07 20:25:13,2.17.0,26.0,tensorflow-compression,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-compression,2329.0,2329.0,,,,,,,,3.0,,,,,,,,,,,,
560,icevision,airctic/icevision,image,,https://github.com/airctic/icevision,https://github.com/airctic/icevision,Apache-2.0,2020-05-04 01:57:02.000,2024-11-26 19:03:40.000000,2024-10-31 11:39:03,1235.0,,133.0,23.0,594.0,63.0,511.0,855.0,"An Agnostic Computer Vision Framework - Pluggable to any Training Library: Fastai, Pytorch-Lightning with more to come.",41.0,21,True,2022-02-10 15:53:08,0.12.0,41.0,icevision,,,,,,,https://pypi.org/project/icevision,2677.0,2677.0,,,,,,,,3.0,,,,,,,,,,,,
561,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2024-12-05 20:47:53.000000,2024-07-22 10:16:42,493.0,,120.0,32.0,561.0,198.0,247.0,804.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,21,True,2024-06-14 12:19:07,24.06.00,10.0,merlin-core,,,,,,,https://pypi.org/project/merlin-core,14743.0,14743.0,,,,,,,,3.0,,,,,,,,,,,,
562,larq,larq/larq,ml-frameworks,,https://github.com/larq/larq,https://github.com/larq/larq,Apache-2.0,2019-03-18 21:41:50.000,2024-08-12 15:26:59.000000,2024-08-12 15:26:56,736.0,,85.0,29.0,737.0,22.0,124.0,712.0,An Open-Source Library for Training Binarized Neural Networks.,19.0,21,True,2023-07-12 14:06:25,0.13.3,38.0,larq,,,,['tensorflow'],57.0,57.0,https://pypi.org/project/larq,1920.0,1920.0,,,,,,,,3.0,,,,,,,,,,,,
563,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2024-09-11 16:24:06.000000,2024-09-11 10:27:00,921.0,,120.0,43.0,118.0,43.0,48.0,707.0,Bias Auditing & Fair ML Toolkit.,22.0,21,True,,,,aequitas,,,,,182.0,182.0,https://pypi.org/project/aequitas,26718.0,26718.0,,,,,,,,3.0,,,,,,,,,,,,
564,detecto,alankbi/detecto,pytorch-utils,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2025-01-12 14:08:35.441000,2022-02-09 16:35:40,142.0,,101.0,23.0,26.0,45.0,62.0,617.0,Build fully-functioning computer vision models with PyTorch.,12.0,21,False,2022-02-02 00:22:07,1.2.2,12.0,detecto,conda-forge/detecto,,,['pytorch'],186.0,186.0,https://pypi.org/project/detecto,2050.0,2188.0,https://anaconda.org/conda-forge/detecto,2025-01-12 14:08:35.441,6072.0,,,,,3.0,,,,,,,,,,,,
565,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2023-05-01 22:43:43.000000,2022-08-16 17:43:49,1877.0,,57.0,19.0,216.0,1.0,316.0,609.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,2022-08-16 19:54:29,0.8.1,27.0,neuraxle,,,,,67.0,67.0,https://pypi.org/project/neuraxle,480.0,480.0,,,,,,,,3.0,,,,,,,,,,,,
566,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2025-01-16 15:07:23.879000,2024-06-16 04:23:17,307.0,,106.0,9.0,15.0,6.0,16.0,597.0,Make Waffle Charts in Python.,6.0,21,True,,,5.0,pywaffle,conda-forge/pywaffle,,,,463.0,463.0,https://pypi.org/project/pywaffle,11286.0,11576.0,https://anaconda.org/conda-forge/pywaffle,2025-01-16 15:07:23.879,15099.0,,,,,3.0,,,,,,,,,,,,
567,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,,2021-03-18 15:04:58.000,2025-02-07 18:03:48.000000,2025-02-05 11:04:30,1822.0,5.0,76.0,9.0,222.0,51.0,84.0,586.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,24.0,21,True,2023-12-05 11:42:07,0.5.3,25.0,quantus,,,,,43.0,43.0,https://pypi.org/project/quantus,1402.0,1409.0,,,,,,,,3.0,285.0,,,,,,,,,,,
568,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2024-12-03 23:28:10.000000,2024-12-03 23:20:00,773.0,2.0,65.0,16.0,116.0,8.0,48.0,571.0,A simplified framework and utilities for PyTorch.,23.0,21,True,2024-12-03 23:22:07,1.17.3,39.0,poutyne,,,,['pytorch'],146.0,146.0,https://pypi.org/project/poutyne,5425.0,5425.0,,,,,,,,3.0,,,,,,,,,,,,
569,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2025-02-22 14:32:53.000000,2025-02-20 17:28:51,3070.0,16.0,64.0,11.0,274.0,4.0,114.0,450.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,26.0,21,True,2023-07-13 11:37:48,0.1.2,12.0,pykale,,,,['pytorch'],6.0,6.0,https://pypi.org/project/pykale,224.0,224.0,,,,,,,,3.0,,,,,,,,,,,,
570,TimeSide,Parisson/TimeSide,audio,,https://github.com/Parisson/TimeSide,https://github.com/Parisson/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2024-10-14 17:26:35.000000,2024-10-14 15:20:39,3847.0,,59.0,29.0,110.0,33.0,184.0,382.0,scalable audio processing framework and server written in Python.,23.0,21,True,2023-01-03 17:34:09,1.1.3,6.0,TimeSide,,,,,20.0,20.0,https://pypi.org/project/TimeSide,519.0,519.0,,,,,,,,3.0,,,,,,,,,,,,
571,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2025-02-01 01:46:27.000000,2025-01-01 01:30:41,688.0,6.0,62.0,28.0,507.0,11.0,91.0,378.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,15.0,21,True,2023-07-18 13:09:18,4.0.0,29.0,vega,conda-forge/vega,,,['jupyter'],4.0,4.0,https://pypi.org/project/vega,13822.0,26265.0,https://anaconda.org/conda-forge/vega,2024-09-25 20:44:27.334,709260.0,,,,,3.0,,,,,,,,,,,,
572,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2025-01-22 19:37:53.000000,2025-01-22 18:08:56,337.0,10.0,79.0,24.0,362.0,5.0,10.0,346.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,36.0,21,True,2025-01-22 19:37:53,0.47.0,25.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,1354.0,1354.0,,,,,,,,3.0,,,,,,,,,,,,
573,Sklearn-genetic-opt,rodrigo-arenas/Sklearn-genetic-opt,hyperopt,,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,MIT,2020-01-18 19:16:48.000,2025-01-25 17:16:32.000000,2025-01-25 17:16:32,511.0,2.0,79.0,8.0,96.0,3.0,62.0,329.0,"ML hyperparameters tuning and features selection, using evolutionary algorithms.",16.0,21,True,2024-09-17 16:58:38,0.11.1,18.0,sklearn-genetic-opt,,,,,57.0,57.0,https://pypi.org/project/sklearn-genetic-opt,5607.0,5607.0,,,,,,,,3.0,,,,,,,,,,,,
574,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2025-02-26 23:18:36.000000,2025-02-26 23:18:28,841.0,31.0,24.0,5.0,312.0,1.0,,327.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML & AI pipeline..,12.0,21,True,2024-09-04 17:23:34,1.2.0,82.0,upgini,,,,,9.0,9.0,https://pypi.org/project/upgini,10418.0,10418.0,,,,,,,,3.0,,,,,,,,,,,,
575,orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2025-01-30 14:12:03.000000,2023-11-17 21:43:05,4051.0,,49.0,14.0,716.0,197.0,203.0,291.0,Asynchronous Distributed Hyperparameter Optimization.,34.0,21,False,2023-03-02 21:02:52,0.2.7,26.0,orion,,,,,114.0,114.0,https://pypi.org/project/orion,1011.0,1011.0,,,,,,,,3.0,,,,,,,,,,,,
576,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2025-02-23 00:13:02.000000,2024-11-07 18:17:34,501.0,,111.0,20.0,579.0,35.0,130.0,273.0,An open-source toolkit for large-scale genomic analysis.,28.0,21,True,2024-10-20 03:22:37,2.0.3,17.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,16261.0,16388.0,https://anaconda.org/conda-forge/glow,2024-03-13 03:00:18.463,6019.0,,,,,3.0,159.0,,,,,,,,,,,
577,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/predict-idlab/pyRDF2Vec,https://github.com/predict-idlab/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2025-02-02 06:39:26.000000,2023-07-02 18:02:16,1462.0,,50.0,15.0,229.0,23.0,64.0,254.0,Python Implementation and Extension of RDF2Vec.,7.0,21,False,2021-06-09 10:55:19,0.2.3,6.0,pyrdf2vec,,,,,47.0,47.0,https://pypi.org/project/pyrdf2vec,639.0,639.0,,,,,,,,3.0,,predict-idlab/pyRDF2Vec,,,,,,,,,,
578,Awesome-LLM,Hannibal046/Awesome-LLM,data-science,,https://github.com/Hannibal046/Awesome-LLM,https://github.com/Hannibal046/Awesome-LLM,CC0-1.0,2023-02-17 14:12:21.000,2025-02-02 17:04:50.000000,2025-02-02 17:04:50,508.0,19.0,1753.0,423.0,173.0,5.0,26.0,21733.0,Awesome-LLM: a curated list of Large Language Model.,121.0,20,True,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
579,awesome-quant,wilsonfreitas/awesome-quant,data-science,,https://github.com/wilsonfreitas/awesome-quant,https://github.com/wilsonfreitas/awesome-quant,,2015-09-30 09:53:49.000,2025-02-27 01:31:11.000000,2025-01-09 11:49:44,509.0,9.0,2581.0,717.0,135.0,12.0,59.0,19393.0,"A curated list of insanely awesome libraries, packages and resources for Quants (Quantitative Finance).",98.0,20,True,,,,,,,,,21.0,21.0,,,,,,,,,,,2.0,,,,,,,,,,,,
580,nebuly,nebuly-ai/nebuly,nlp,,https://github.com/nebuly-ai/optimate,https://github.com/nebuly-ai/optimate,Apache-2.0,2022-02-12 17:17:14.000,2024-07-22 02:07:03.000000,2024-07-22 02:07:02,771.0,,634.0,91.0,152.0,100.0,102.0,8375.0,A collection of libraries to optimise AI model performances.,40.0,20,True,,,24.0,nebuly,,,,,,,https://pypi.org/project/nebuly,752.0,752.0,,,,,,,,3.0,,nebuly-ai/optimate,,,,,,,,,,
581,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2025-02-10 16:33:33.000000,2025-02-10 16:33:29,959.0,2.0,578.0,169.0,48.0,28.0,28.0,4725.0,High-performance TensorFlow library for quantitative finance.,48.0,20,True,,,4.0,tf-quant-finance,,,,['tensorflow'],,,https://pypi.org/project/tf-quant-finance,806.0,806.0,,,,,,,,3.0,,,,,,,,,,,,
582,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2023-10-03 18:02:27.000000,2022-02-10 07:36:23,432.0,,482.0,84.0,180.0,106.0,161.0,3661.0,A high performance and generic framework for distributed DNN training.,21.0,20,False,2020-02-19 23:44:20,0.2,1.0,byteps,,bytepsimage/tensorflow,,,3.0,3.0,https://pypi.org/project/byteps,143.0,163.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1364.0,3.0,,,,,,,,,,,,
583,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2023-07-23 10:44:20.000000,2019-03-06 17:01:45,27.0,,328.0,71.0,2.0,18.0,7.0,2909.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,20,False,2019-03-06 16:44:42,0.0.5,1.0,adabound,,,,['pytorch'],220.0,220.0,https://pypi.org/project/adabound,2014.0,2014.0,,,,,,,,3.0,,,,,,,,,,,,
584,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,,327.0,101.0,1000.0,84.0,263.0,2861.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51,3.5.0,28.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
