,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,helm_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,trending,maven_id,maven_url
601,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,,2021-03-18 15:04:58.000,2024-11-09 11:50:38.000000,2024-11-09 11:50:38,1794.0,16.0,75.0,10.0,220.0,49.0,83.0,564.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,24.0,18,True,2023-12-05 11:42:07,0.5.3,25.0,quantus,,,,,39.0,39.0,https://pypi.org/project/quantus,,7.0,,,,,,,,3.0,267.0,,,,,,,,,,,
602,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2024-01-10 20:36:33.000000,2021-11-25 23:08:43,204.0,,91.0,22.0,19.0,6.0,20.0,489.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,False,2021-11-25 23:10:34,1.1.1,2.0,caserecommender,,,,['sklearn'],15.0,15.0,https://pypi.org/project/caserecommender,1073.0,1073.0,,,,,,,,3.0,,,,,,,,,,,,
603,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,,83.0,20.0,248.0,8.0,23.0,427.0,A toolkit that streamlines and automates the generation of model cards.,22.0,18,False,2023-04-03 17:58:08,2.0.0,9.0,model-card-toolkit,,,,,,,https://pypi.org/project/model-card-toolkit,1855.0,1855.0,,,,,,,,3.0,28.0,,,,,,,,,,,
604,orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2023-12-11 19:25:59.000000,2023-11-17 21:43:05,4051.0,,49.0,14.0,712.0,195.0,203.0,287.0,Asynchronous Distributed Hyperparameter Optimization.,34.0,18,False,2023-03-02 21:02:52,0.2.7,26.0,orion,,,,,111.0,111.0,https://pypi.org/project/orion,,,,,,,,,,3.0,,,,,,,,,,,,
605,awesome-semantic-segmentation,mrgloom/awesome-semantic-segmentation,data-science,,https://github.com/mrgloom/awesome-semantic-segmentation,https://github.com/mrgloom/awesome-semantic-segmentation,,2015-10-03 10:07:34.000,2021-05-08 13:40:11.000000,2021-03-08 14:36:09,417.0,,2357.0,442.0,41.0,6.0,19.0,10542.0,awesome-semantic-segmentation.,16.0,17,False,,,,,,,,,20.0,20.0,,,,,,,,,,,3.0,,,,,,,,,,,,
606,Texthero,jbesomi/texthero,nlp,,https://github.com/jbesomi/texthero,https://github.com/jbesomi/texthero,MIT,2020-04-06 15:16:05.000,2023-08-29 08:45:13.000000,2023-08-29 08:45:10,277.0,,238.0,43.0,110.0,56.0,64.0,2894.0,"Text preprocessing, representation and visualization from zero to hero.",21.0,17,False,2021-07-01 16:53:52,1.1.0,4.0,texthero,,,,,,,https://pypi.org/project/texthero,,2.0,,,,,,,,3.0,157.0,,,,,,,,,,,
607,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2024-06-27 07:32:19.000000,2024-06-27 07:26:43,298.0,,87.0,23.0,50.0,14.0,17.0,853.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,17,True,,,20.0,evojax,conda-forge/evojax,,,['jax'],27.0,27.0,https://pypi.org/project/evojax,,941.0,https://anaconda.org/conda-forge/evojax,2024-06-18 11:07:15.191,32015.0,,,,,3.0,,,,,,,,,,,,
608,dabl,dabl/dabl,sklearn-utils,,https://github.com/dabl/dabl,https://github.com/dabl/dabl,BSD-3-Clause,2018-09-14 19:11:47.000,2024-08-07 21:38:41.000000,2024-08-07 21:38:41,314.0,,94.0,23.0,198.0,76.0,77.0,726.0,Data Analysis Baseline Library.,24.0,17,True,2024-08-07 20:29:59,0.3.1,3.0,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,,,,,,,,,,3.0,,,,,,,,,,,,
609,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,,56.0,60.0,9.0,23.0,25.0,553.0,Python library assists deep learning on graphs.,18.0,17,False,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,,116.0,116.0,https://pypi.org/project/deepsnap,,0.0,,,,,,,,3.0,14.0,,,,,,,,,,,
610,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,138.0,55.0,72.0,18.0,71.0,527.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,17,False,2019-07-30 09:28:26,0.2.2,6.0,atm,,,,,23.0,23.0,https://pypi.org/project/atm,,,,,,,,,,3.0,,,,,,,,,,,,
611,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2024-02-24 12:21:01.000000,2023-08-12 16:28:59,266.0,,109.0,19.0,57.0,27.0,21.0,499.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,7.0,17,False,2023-03-15 20:10:41,0.4.4,7.0,rrcf,,,,,82.0,82.0,https://pypi.org/project/rrcf,,,,,,,,,,3.0,,,,,,,,,,,,
612,tf-keras-vis,keisen/tf-keras-vis,interpretability,,https://github.com/keisen/tf-keras-vis,https://github.com/keisen/tf-keras-vis,MIT,2019-10-31 06:47:41.000,2024-03-25 11:49:03.000000,2024-03-25 10:58:15,395.0,,43.0,8.0,28.0,32.0,43.0,318.0,Neural network visualization toolkit for tf.keras.,3.0,17,True,2024-03-25 11:49:03,0.8.7,30.0,tf-keras-vis,,,,['tensorflow'],174.0,174.0,https://pypi.org/project/tf-keras-vis,,,,,,,,,,3.0,,,,,,,,,,,,
613,puncc,deel-ai/puncc,ml-frameworks,,https://github.com/deel-ai/puncc,https://github.com/deel-ai/puncc,,2022-07-20 09:22:41.000,2024-11-17 16:17:08.000000,2024-11-05 15:53:19,194.0,8.0,16.0,5.0,33.0,6.0,22.0,306.0,Puncc is a python library for predictive uncertainty quantification using conformal prediction.,5.0,17,True,2024-11-05 15:59:18,0.8.0,6.0,puncc,,,,,7.0,7.0,https://pypi.org/project/puncc,2083.0,2083.0,,,,,,,,3.0,,,,,,,,,,,,
614,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,,2021-06-03 12:39:38.000,2024-08-26 15:03:34.000000,2024-08-24 17:15:47,524.0,,58.0,14.0,90.0,20.0,39.0,288.0,Represent trained machine learning models as Pyomo optimization formulations.,21.0,17,True,,,,omlt,,,,,22.0,22.0,https://pypi.org/project/omlt,20447.0,20447.0,,,,,,,,3.0,,,,,,,,,,,,
615,kaggle-solutions,faridrashidi/kaggle-solutions,data-science,,https://github.com/faridrashidi/kaggle-solutions,https://github.com/faridrashidi/kaggle-solutions,MIT,2018-11-25 04:27:49.000,2024-11-17 14:05:04.000000,2024-11-17 14:04:08,191.0,9.0,1855.0,92.0,9.0,,8.0,5015.0,Collection of Kaggle Solutions and Ideas.,4.0,16,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
616,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2024-03-12 11:21:52.000000,2021-06-02 09:45:13,150.0,,743.0,102.0,35.0,104.0,113.0,4670.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,10.0,16,False,2020-01-08 15:35:45,2.2.0,1.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],,,https://pypi.org/project/ISR,,3.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,1.0,248.0,3.0,,,,,,,,,,,,
617,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,https://github.com/facebookresearch/PyTorch-BigGraph,https://github.com/facebookresearch/PyTorch-BigGraph,,2018-10-01 20:41:16.000,2024-03-03 01:42:05.000000,2024-03-03 01:31:19,175.0,,444.0,89.0,78.0,59.0,137.0,3390.0,Generate embeddings from large-scale graph-structured data.,32.0,16,True,2019-10-14 16:45:11,1.0.0,3.0,torchbiggraph,,,,['pytorch'],,,https://pypi.org/project/torchbiggraph,,3.0,,,,,,,,3.0,214.0,,,,,,,,,,,
618,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2024-11-22 18:05:50.000000,2024-11-22 17:35:27,783.0,4.0,186.0,19.0,264.0,78.0,94.0,1371.0,Generate Diverse Counterfactual Explanations for any machine learning model.,19.0,16,True,2023-10-26 11:36:48,0.11,12.0,dice-ml,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/dice-ml,,,,,,,,,,3.0,,,,,,,,,,,,
619,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,169.0,44.0,5.0,4.0,7.0,1131.0,XAI - An eXplainability toolbox for machine learning.,3.0,16,False,2021-10-30 06:35:19,0.1.0,1.0,xai,,,,,35.0,35.0,https://pypi.org/project/xai,,,,,,,,,,3.0,,,,,,,,,,,,
620,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-09-21 07:22:50.000000,2023-09-21 07:22:50,127.0,,85.0,16.0,15.0,10.0,22.0,736.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,16,False,2020-05-29 14:39:38,0.1.3,5.0,flashtorch,,,,['pytorch'],23.0,23.0,https://pypi.org/project/flashtorch,421.0,421.0,,,,,,,,3.0,,,,,,,,,,,,
621,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2024-09-11 16:24:06.000000,2024-09-11 10:27:00,921.0,2.0,115.0,42.0,118.0,42.0,48.0,697.0,Bias Auditing & Fair ML Toolkit.,22.0,16,True,,,,aequitas,,,,,174.0,174.0,https://pypi.org/project/aequitas,,,,,,,,,,3.0,,,,,,,,,,,,
622,KD-Lib,SforAiDl/KD_Lib,pytorch-utils,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2023-03-01 21:06:37.000000,2023-03-01 21:03:09,298.0,,57.0,16.0,83.0,14.0,49.0,609.0,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,16,False,2022-05-18 08:34:00,0.0.32,3.0,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,204.0,204.0,,,,,,,,3.0,,,,,,,,,,,,
623,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2024-09-23 04:22:16.000000,2023-07-18 10:24:07,542.0,,34.0,14.0,225.0,13.0,40.0,498.0,Monitor the stability of a Pandas or Spark dataframe.,17.0,16,False,2023-07-18 10:06:08,1.4.6,34.0,popmon,,,,"['pandas', 'spark']",22.0,22.0,https://pypi.org/project/popmon,,4.0,,,,,,,,3.0,248.0,,,,,,,,,,,
624,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2024-12-02 15:56:42.000000,2024-11-26 14:53:35,988.0,1.0,91.0,32.0,99.0,18.0,27.0,481.0,A Python implementation of active inference for Markov Decision Processes.,18.0,16,True,2023-03-25 17:58:52,0.0.7.1,6.0,inferactively-pymdp,,,,,14.0,14.0,https://pypi.org/project/inferactively-pymdp,,,,,,,,,,3.0,,,,,,,,,,,,
625,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2024-02-25 19:17:18.000000,2024-02-25 19:17:13,576.0,,90.0,29.0,319.0,61.0,27.0,378.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,16,True,2021-06-16 20:29:30,0.1.16,17.0,tensorflow-cloud,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-cloud,,,,,,,,,,3.0,,,,,,,,,,,,
626,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2024-11-21 16:43:52.000000,2024-04-26 20:31:49,327.0,,79.0,25.0,347.0,5.0,10.0,343.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,36.0,16,True,2024-04-26 21:09:50,0.46.0,24.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,,,,,,,,,,3.0,,,,,,,,,,,,
627,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2024-11-26 21:41:59.000000,2024-11-26 18:51:15,404.0,5.0,130.0,34.0,331.0,81.0,138.0,341.0,Brain Imaging Analysis Kit.,35.0,16,True,,,4.0,brainiak,,brainiak/brainiak,,,,,https://pypi.org/project/brainiak,,17.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,1882.0,3.0,,,,,,,,,,,,
628,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,53.0,11.0,60.0,17.0,41.0,333.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,16,False,2020-07-31 05:29:09,1.0.7,4.0,parameter-sherpa,,,,,40.0,40.0,https://pypi.org/project/parameter-sherpa,,,,,,,,,,3.0,,,,,,,,,,,,
629,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2024-07-25 10:59:34.000000,2023-03-28 03:38:13,1094.0,,69.0,28.0,59.0,27.0,32.0,293.0,Distributed and decentralized training framework for PyTorch over graph.,9.0,16,False,2021-05-15 01:38:40,0.3.0,6.0,bluefog,,,,['pytorch'],5.0,5.0,https://pypi.org/project/bluefog,,3.0,,,,,,,,3.0,206.0,,,,,,,,,,,
630,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,,2015-10-27 12:28:45.000,2024-09-03 22:45:13.000000,2024-03-27 08:46:27,190.0,,39.0,19.0,4.0,10.0,8.0,286.0,Analyze Data with Pandas-based Networks. Documentation:.,3.0,16,True,2024-03-26 14:42:33,0.2.4,13.0,deepgraph,conda-forge/deepgraph,,,['pandas'],12.0,12.0,https://pypi.org/project/deepgraph,,4744.0,https://anaconda.org/conda-forge/deepgraph,2024-07-11 16:39:33.824,237200.0,,,,,3.0,,,,,,,,,,,,
631,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,,20.0,18.0,464.0,69.0,76.0,236.0,Functional tensors for probabilistic programming.,11.0,16,False,2023-08-31 18:37:22,0.4.6,12.0,funsor,,,,['pytorch'],76.0,76.0,https://pypi.org/project/funsor,,,,,,,,,,3.0,,,,,,,,,,,,
632,Backtesting.py,kernc/backtesting.py,financial-data,,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000,2024-08-06 12:05:27.000000,2023-01-15 11:37:16,279.0,,1051.0,124.0,109.0,147.0,356.0,5603.0,Backtest trading strategies in Python.,19.0,15,False,,,,backtesting,,,,,,,https://pypi.org/project/backtesting,,,,,,,,,,3.0,,,,,,,,,,,,
633,Awesome-LLMOps,tensorchord/Awesome-LLMOps,data-science,,https://github.com/tensorchord/Awesome-LLMOps,https://github.com/tensorchord/Awesome-LLMOps,CC0-1.0,2022-04-15 01:56:44.000,2024-12-03 04:35:28.000000,2024-12-03 04:35:28,162.0,8.0,373.0,66.0,171.0,1.0,7.0,4082.0,An awesome & curated list of best LLMOps tools for developers.,89.0,15,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
634,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,322.0,58.0,242.0,176.0,111.0,3217.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,20.0,15,False,2022-11-02 09:30:27,3.0.1,13.0,lightseq,,,,,,,https://pypi.org/project/lightseq,,11.0,,,,,,,,3.0,700.0,,,,,,,,,,,
635,awesome-python-data-science,krzjoa/awesome-python-data-science,data-science,,https://github.com/krzjoa/awesome-python-data-science,https://github.com/krzjoa/awesome-python-data-science,CC-BY-4.0,2017-12-21 10:17:53.000,2024-10-04 07:22:31.000000,2024-10-04 07:22:30,487.0,1.0,315.0,60.0,55.0,,5.0,2618.0,Probably the best curated list of data science software in Python.,33.0,15,True,,,,,,,,,8.0,8.0,,,,,,,,,,,3.0,,,,,,,,,,,,
636,GraphVite,DeepGraphLearning/graphvite,graph,,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000,2024-06-14 21:18:09.000000,2024-06-14 21:18:09,16.0,,153.0,32.0,,53.0,60.0,1235.0,GraphVite: A General and High-performance Graph Embedding System.,,15,True,,,4.0,,milagraph/graphvite,,,,,,,,77.0,https://anaconda.org/milagraph/graphvite,2023-06-16 16:16:18.265,4957.0,,,,,3.0,,,,,,,,,,,,
637,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,89.0,33.0,72.0,25.0,30.0,1107.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,15,False,2021-02-15 20:20:59,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,,,,,,,,,,3.0,,,,,,,,,,,,
638,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2024-08-08 16:55:04.000000,2024-02-05 15:11:35,743.0,,119.0,30.0,111.0,14.0,25.0,1093.0,An autoML framework & toolkit for machine learning on graphs.,16.0,15,True,2022-12-30 06:11:04,0.4.0,4.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,,,,,,,,,,3.0,,,,,,,,,,,,
639,audio-webui,gitmylo/audio-webui,audio,,https://github.com/gitmylo/audio-webui,https://github.com/gitmylo/audio-webui,MIT,2023-05-05 14:48:50.000,2024-08-16 10:38:46.000000,2024-08-16 10:38:46,427.0,,101.0,22.0,22.0,80.0,115.0,1089.0,A webui for different audio related Neural Networks.,10.0,15,True,2023-06-23 22:11:55,Installers,1.0,,,,,,,,,,554.0,,,,,,,,3.0,9988.0,,,,,,,,,,,
640,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2023-04-11 19:24:43.000000,2023-04-11 19:24:38,24.0,,56.0,17.0,7.0,,10.0,803.0,MADGRAD Optimization Method.,2.0,15,False,,,,madgrad,,,,['pytorch'],92.0,92.0,https://pypi.org/project/madgrad,2671.0,2671.0,,,,,,,,3.0,,,,,,,,,,,,
641,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2023-04-24 11:42:30.000000,2022-07-27 19:55:38,93.0,,57.0,15.0,10.0,26.0,17.0,780.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,15,False,2022-07-27 19:51:53,1.2.7,8.0,parallelformers,,,,,61.0,61.0,https://pypi.org/project/parallelformers,,,,,,,,,,3.0,,,,,,,,,,,,
642,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40,1096.0,,96.0,24.0,101.0,32.0,84.0,706.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,15,False,2019-08-06 09:09:45,3.0.0,16.0,hyperparameter-hunter,,,,,,,https://pypi.org/project/hyperparameter-hunter,,7.0,,,,,,,,3.0,545.0,,,,,,,,,,,
643,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000000,2022-06-21 04:27:47,257.0,,94.0,18.0,19.0,4.0,29.0,642.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,15,False,2022-03-15 07:18:19,0.1.0,5.0,textflint,,,,,18.0,18.0,https://pypi.org/project/textflint,,,,,,,,,,3.0,,,,,,,,,,,,
644,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,106.0,30.0,1.0,14.0,3.0,642.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,15,False,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,,"['sklearn', 'xgboost']",673.0,673.0,https://pypi.org/project/combo,,,,,,,,,,3.0,,,,,,,,,,,,
645,typedb-ml,vaticle/typedb-ml,graph,,https://github.com/typedb/typedb-ml,https://github.com/typedb/typedb-ml,Apache-2.0,2018-09-16 16:46:48.000,2023-11-18 17:08:08.000000,2023-11-18 17:08:08,508.0,,90.0,39.0,106.0,12.0,51.0,550.0,TypeDB-ML is the Machine Learning integrations library for TypeDB.,13.0,15,False,2022-07-29 11:37:34,0.3.0,8.0,typedb-ml,,,,,,,https://pypi.org/project/typedb-ml,,3.0,,,,,,,,3.0,251.0,typedb/typedb-ml,,,,,,,,,,
646,NeuralCompression,facebookresearch/NeuralCompression,image,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2024-09-20 14:21:23.000000,2024-09-20 14:21:18,142.0,2.0,43.0,21.0,171.0,6.0,65.0,512.0,A collection of tools for neural compression enthusiasts.,10.0,15,True,2023-10-03 14:25:36,0.3.1,6.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,197.0,197.0,,,,,,,,3.0,,,,,,,,,,,,
647,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2024-04-15 06:19:14.000000,2024-04-15 06:19:14,282.0,,79.0,13.0,130.0,15.0,138.0,481.0,A Python library for dynamic classifier and ensemble selection.,17.0,15,True,,,,deslib,,,,['sklearn'],,,https://pypi.org/project/deslib,3507.0,3507.0,,,,,,,,3.0,,,,,,,,,,,,
648,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2024-09-07 07:05:09.000000,2024-09-07 07:05:06,387.0,1.0,96.0,28.0,34.0,34.0,15.0,478.0,A python library for Bayesian time series modeling.,7.0,15,True,2024-08-13 04:20:08,0.1.1.13,2.0,pydlm,,,,,37.0,37.0,https://pypi.org/project/pydlm,,,,,,,,,,3.0,,,,,,,,,,,,
