,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,updated_github_id,trending,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,maven_id,maven_url
608,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2024-01-17 11:57:03.000000,2024-01-17 11:56:56,648.0,20.0,365.0,37.0,771.0,100.0,106.0,2717.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,74.0,18,True,,,,,,,['jax'],,,,,,,,,,3.0,,,,,,,,,,,,,,,,
609,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,95.0,41.0,13.0,13.0,9.0,1263.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,1257.0,115.0,115.0,https://pypi.org/project/doc2text,1257.0,,,,3.0,,,,,,,,,,,,,,,,
610,PDPbox,SauceCat/PDPbox,interpretability,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-06-10 14:57:37.569000,2023-06-05 01:35:02,228.0,,127.0,17.0,24.0,27.0,39.0,799.0,python partial dependence plot toolbox.,7.0,18,True,2023-06-05 02:44:20,0.3.0,3.0,pdpbox,conda-forge/pdpbox,,,,21486.0,,,https://pypi.org/project/pdpbox,21121.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,19727.0,3.0,,,,,,,,,,,,,,,,
611,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2024-01-16 09:15:43.000000,2024-01-16 09:12:58,32.0,3.0,80.0,14.0,35.0,2.0,23.0,785.0,Leave One Feature Out Importance.,6.0,18,True,2024-01-16 09:15:43,0.3.4,1.0,lofo-importance,,,,,647.0,27.0,27.0,https://pypi.org/project/lofo-importance,647.0,,,,3.0,,3.0,,,,,,,,,,,,,,
612,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2023-10-03 19:59:49.000000,2023-08-29 06:49:30,294.0,,62.0,23.0,47.0,10.0,17.0,730.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,18,True,,,19.0,evojax,conda-forge/evojax,,['jax'],,1382.0,18.0,18.0,https://pypi.org/project/evojax,410.0,https://anaconda.org/conda-forge/evojax,2023-08-29 10:08:55.843,22371.0,3.0,,,,,,,,,,,,,,,,
613,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,137.0,58.0,72.0,18.0,71.0,523.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,18,False,2019-07-30 09:28:26,0.2.2,6.0,atm,,,,,88.0,18.0,18.0,https://pypi.org/project/atm,88.0,,,,3.0,,,,,,,,,,,,,,,,
614,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2023-10-04 01:35:07.000000,2023-09-04 05:41:43,372.0,,95.0,28.0,21.0,36.0,12.0,466.0,A python library for Bayesian time series modeling.,6.0,18,True,2023-05-07 06:30:08,0.1.1.12,1.0,pydlm,,,,,21290.0,33.0,33.0,https://pypi.org/project/pydlm,21290.0,,,,3.0,,,,,,,,,,,,,,,,
615,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2024-01-10 20:36:33.000000,2021-11-25 23:08:43,204.0,,89.0,24.0,19.0,5.0,20.0,454.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,False,2021-11-25 23:10:34,1.1.1,2.0,caserecommender,,,['sklearn'],,143.0,12.0,12.0,https://pypi.org/project/caserecommender,143.0,,,,3.0,,,,,,,,,,,,,,,,
616,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2024-01-18 08:31:50.000000,2023-08-19 12:43:22,678.0,,57.0,30.0,78.0,9.0,25.0,351.0,A Python implementation of active inference for Markov Decision Processes.,14.0,18,True,2023-03-25 17:58:52,0.0.7.1,6.0,inferactively-pymdp,,,,,181.0,9.0,9.0,https://pypi.org/project/inferactively-pymdp,181.0,,,,3.0,,,,,,,,,,,,,,,,
617,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2024-01-05 19:57:49.000000,2023-10-04 14:18:48,810.0,,23.0,7.0,68.0,27.0,19.0,343.0,Flexible time series feature extraction & processing.,6.0,18,True,2023-02-23 13:56:43,0.3.0,15.0,tsflex,conda-forge/tsflex,,,,898.0,11.0,11.0,https://pypi.org/project/tsflex,231.0,https://anaconda.org/conda-forge/tsflex,2023-06-16 19:26:46.251,20039.0,3.0,,,,,,,,,,,,,,,,
618,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2024-01-16 18:36:21.000000,2024-01-16 18:36:16,318.0,2.0,74.0,26.0,328.0,6.0,9.0,327.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,34.0,18,True,2023-05-03 22:54:39,0.44.0,23.0,fairness-indicators,,,"['tensorflow', 'jupyter']",,1711.0,,,https://pypi.org/project/fairness-indicators,1711.0,,,,3.0,,,,,,,,,,,,,,,,
619,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,51.0,11.0,60.0,17.0,41.0,325.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09,1.0.7,4.0,parameter-sherpa,,,,,188.0,33.0,33.0,https://pypi.org/project/parameter-sherpa,188.0,,,,3.0,,,,,,,,,,,,,,,,
620,Sklearn-genetic-opt,rodrigo-arenas/Sklearn-genetic-opt,hyperopt,,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,MIT,2020-01-18 19:16:48.000,2023-10-06 13:55:17.000000,2023-10-06 13:55:16,480.0,,63.0,4.0,86.0,5.0,55.0,256.0,"ML hyperparameters tuning and features selection, using evolutionary algorithms.",12.0,18,True,2023-03-15 01:37:40,0.10.1,16.0,sklearn-genetic-opt,,,,,839.0,42.0,42.0,https://pypi.org/project/sklearn-genetic-opt,839.0,,,,3.0,,,,,,,,,,,,,,,,
621,modelkit,Cornerstone-OnDemand/modelkit,model-serialisation,,https://github.com/Cornerstone-OnDemand/modelkit,https://github.com/Cornerstone-OnDemand/modelkit,MIT,2021-05-14 12:10:51.000,2024-01-15 21:00:32.000000,2024-01-15 20:53:58,849.0,20.0,17.0,8.0,177.0,12.0,20.0,149.0,Toolkit for developing and maintaining ML models.,14.0,18,True,2024-01-15 21:13:47,0.1.0,19.0,modelkit,,,,,2802.0,,,https://pypi.org/project/modelkit,2802.0,,,,3.0,,,,,,,,,,,,,,,,
622,Elephas,danielenricocahall/elephas,distributed-ml,,https://github.com/danielenricocahall/elephas,https://github.com/danielenricocahall/elephas,MIT,2019-08-19 17:33:26.070,2024-01-10 00:41:51.000000,2024-01-09 00:49:36,659.0,35.0,4.0,1.0,15.0,12.0,6.0,16.0,Distributed Deep learning with Keras & Spark.,28.0,18,False,2024-01-05 03:26:38,5.2.1,16.0,elephas,conda-forge/elephas,,"['keras', 'spark']",,61082.0,,,https://pypi.org/project/elephas,60830.0,https://anaconda.org/conda-forge/elephas,2023-06-16 16:16:35.554,13360.0,3.0,,,,,,,,,,,,,,,,
623,awesome-semantic-segmentation,mrgloom/awesome-semantic-segmentation,data-science,,https://github.com/mrgloom/awesome-semantic-segmentation,https://github.com/mrgloom/awesome-semantic-segmentation,,2015-10-03 10:07:34.000,2021-05-08 13:40:11.000000,2021-03-08 14:36:09,417.0,,2360.0,443.0,41.0,6.0,19.0,10212.0,awesome-semantic-segmentation.,16.0,17,False,,,,,,,,,,20.0,20.0,,,,,,3.0,,,,,,,,,,,,,,,,
624,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,87.0,35.0,72.0,25.0,30.0,1096.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,17,False,2021-02-15 20:20:59,0.5,2.0,torch-struct,,,['pytorch'],,2209.0,,,https://pypi.org/project/torch-struct,2209.0,,,,3.0,,,,,,,,,,,,,,,,
625,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-10-13 12:16:35.000000,2023-04-01 08:26:45,5080.0,,97.0,19.0,58.0,2.0,13.0,728.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,17,True,2021-10-06 07:29:20,2.0.3,13.0,caer,,https://caer.rtfd.io,,28.0,2812.0,,,https://pypi.org/project/caer,2812.0,,,,3.0,,,,,,,,,,,,,,,,
626,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2023-11-17 13:57:42.000000,2023-05-29 18:33:56,62.0,,42.0,11.0,8.0,2.0,12.0,663.0,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",6.0,17,True,,,,rliable,,,,,1778.0,111.0,111.0,https://pypi.org/project/rliable,1778.0,,,,3.0,,,,,,,,,,,,,,,,
627,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000000,2023-08-22 08:22:26,367.0,,33.0,18.0,6.0,18.0,21.0,306.0,,28.0,17,False,,,,dm-launchpad,,,['tensorflow'],,975.0,80.0,80.0,https://pypi.org/project/dm-launchpad,975.0,,,,3.0,google-deepmind/launchpad,,,,,,,,,,,,,,,
628,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2023-03-28 03:38:13.000000,2023-03-28 03:38:13,1094.0,,68.0,28.0,57.0,27.0,32.0,290.0,Distributed and decentralized training framework for PyTorch over graph.,9.0,17,True,2021-05-15 01:38:40,0.3.0,6.0,bluefog,,,['pytorch'],164.0,75.0,3.0,3.0,https://pypi.org/project/bluefog,72.0,,,,3.0,,,,,,,,,,,,,,,,
629,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,https://github.com/tpvasconcelos/ridgeplot,https://github.com/tpvasconcelos/ridgeplot,MIT,2021-01-21 18:21:30.000,2024-01-11 23:32:39.000000,2024-01-11 23:32:39,453.0,79.0,2.0,3.0,155.0,7.0,7.0,41.0,Beautiful ridgeline plots in python.,3.0,17,False,2023-08-11 21:38:56,0.1.23,12.0,ridgeplot,conda-forge/ridgeplot,,,,1454.0,,,https://pypi.org/project/ridgeplot,1454.0,https://anaconda.org/conda-forge/ridgeplot,,,3.0,,,,,,,,,,,,,,,,
630,kaggle-solutions,faridrashidi/kaggle-solutions,data-science,,https://github.com/faridrashidi/kaggle-solutions,https://github.com/faridrashidi/kaggle-solutions,MIT,2018-11-25 04:27:49.000,2024-01-08 01:18:50.000000,2024-01-08 01:09:30,169.0,9.0,1306.0,71.0,3.0,,6.0,3588.0,Collection of Kaggle Solutions and Ideas.,3.0,16,True,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
631,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2022-06-22 11:47:45.000000,2022-06-21 18:24:09,30.0,,957.0,63.0,12.0,39.0,25.0,3518.0,Implementation and experiments of graph embedding algorithms.,9.0,16,False,,,,,,,['sklearn'],,,31.0,31.0,,,,,,3.0,,,,,,,,,,,,,,,,
632,Pearl,facebookresearch/Pearl,reinforcement-learning,,https://github.com/facebookresearch/Pearl,https://github.com/facebookresearch/Pearl,MIT,2023-04-07 21:21:56.000,2024-01-17 23:14:46.000000,2024-01-17 23:09:32,38.0,38.0,113.0,24.0,18.0,9.0,21.0,2116.0,A Production-ready Reinforcement Learning AI Agent Library brought by the Applied Reinforcement Learning team at Meta.,10.0,16,True,,,,pearl,,,,,144.0,,,https://pypi.org/project/pearl,144.0,,,,3.0,,,,,,,,,,,,,,,,
633,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2023-04-24 11:42:30.000000,2022-07-27 19:55:38,93.0,,56.0,15.0,10.0,26.0,17.0,736.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,16,False,2022-07-27 19:51:53,1.2.7,8.0,parallelformers,,,,,516.0,41.0,41.0,https://pypi.org/project/parallelformers,516.0,,,,3.0,,,,,,,,,,,,,,,,
634,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-09-21 07:22:50.000000,2023-09-21 07:22:50,127.0,,88.0,17.0,15.0,9.0,22.0,717.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,16,True,2020-05-29 14:39:38,0.1.3,5.0,flashtorch,,,['pytorch'],,184.0,15.0,15.0,https://pypi.org/project/flashtorch,184.0,,,,3.0,,,,,,,,,,,,,,,,
635,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40,1096.0,,99.0,25.0,101.0,32.0,84.0,702.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,16,False,2019-08-06 09:09:45,3.0.0,16.0,hyperparameter-hunter,,,,411.0,84.0,,,https://pypi.org/project/hyperparameter-hunter,78.0,,,,3.0,,,,,,,,,,,,,,,,
636,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000000,2022-06-21 04:27:47,257.0,,93.0,18.0,19.0,3.0,29.0,624.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,16,False,2022-03-15 07:18:19,0.1.0,5.0,textflint,,,,,84.0,12.0,12.0,https://pypi.org/project/textflint,84.0,,,,3.0,,,,,,,,,,,,,,,,
637,TensorLayerx,tensorlayer/tensorlayerx,reinforcement-learning,,https://github.com/tensorlayer/TensorLayerX,https://github.com/tensorlayer/TensorLayerX,,2021-12-03 07:41:20.000,2023-12-05 01:52:44.000000,2023-09-15 14:53:19,358.0,,37.0,16.0,46.0,14.0,17.0,522.0,"TensorLayerX: A Unified Deep Learning and Reinforcement Learning Framework for All Hardwares, Backends and OS.",10.0,16,True,2023-02-03 08:05:46,0.5.8,8.0,tensorlayerx,,,['tensorflow'],,234.0,17.0,17.0,https://pypi.org/project/tensorlayerx,234.0,,,,3.0,,,,,,,,,,,,,,,,
638,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,,2018-04-13 21:00:31.000,2022-03-13 16:33:15.000000,2022-03-13 16:33:15,64.0,,50.0,18.0,7.0,16.0,4.0,471.0,Topological Data Analysis for Python.,4.0,16,False,2021-08-03 00:22:58,1.0.0,4.0,scikit-tda,,,['sklearn'],,2223.0,50.0,50.0,https://pypi.org/project/scikit-tda,2223.0,,,,3.0,,,,,,,,,,,,,,,,
639,NeuralCompression,facebookresearch/NeuralCompression,image,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2024-01-08 18:31:51.000000,2024-01-08 18:31:46,136.0,4.0,42.0,20.0,165.0,3.0,63.0,433.0,A collection of tools for neural compression enthusiasts.,9.0,16,True,2023-10-03 14:25:36,0.3.1,6.0,neuralcompression,,,,,91.0,,,https://pypi.org/project/neuralcompression,91.0,,,,3.0,,,,,,,,,,,,,,,,
640,ExplainX.ai,explainX/explainx,interpretability,,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000,2024-01-15 19:35:50.000000,2024-01-15 19:35:42,191.0,3.0,51.0,10.0,14.0,2.0,29.0,375.0,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,5.0,16,True,2021-02-07 11:06:21,2.407,21.0,explainx,,,,13.0,377.0,,,https://pypi.org/project/explainx,377.0,,,,3.0,,2.0,,,,,,,,,,,,,,
641,chitra,gradsflow/chitra,ml-experiments,,https://github.com/aniketmaurya/chitra,https://github.com/aniketmaurya/chitra,Apache-2.0,2020-01-23 14:17:54.000,2024-01-01 20:21:14.000000,2023-12-06 19:59:05,370.0,1.0,36.0,6.0,132.0,,35.0,221.0,"A multi-functional library for full-stack Deep Learning. Simplifies Model Building, API development, and Model..",14.0,16,True,2021-11-26 17:10:22,0.2.0,9.0,chitra,conda-forge/chitra,,,,801.0,,,https://pypi.org/project/chitra,683.0,https://anaconda.org/conda-forge/chitra,2023-06-18 08:40:33.534,2848.0,3.0,aniketmaurya/chitra,,,,,,,,,,,,,,,
642,OpenKE,thunlp/OpenKE,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,,2017-10-08 11:20:23.000,2024-01-10 11:51:05.000000,2024-01-10 11:51:05,143.0,29.0,958.0,103.0,28.0,21.0,355.0,3638.0,An Open-Source Package for Knowledge Embedding (KE).,14.0,15,True,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
643,Awesome-LLMOps,tensorchord/Awesome-LLMOps,data-science,,https://github.com/tensorchord/Awesome-LLMOps,https://github.com/tensorchord/Awesome-LLMOps,CC0-1.0,2022-04-15 01:56:44.000,2024-01-18 01:45:24.000000,2024-01-18 01:45:23,123.0,11.0,220.0,44.0,112.0,,8.0,2412.0,An awesome & curated list of best LLMOps tools for developers.,58.0,15,True,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
644,awesome-python-data-science,krzjoa/awesome-python-data-science,data-science,,https://github.com/krzjoa/awesome-python-data-science,https://github.com/krzjoa/awesome-python-data-science,CC-BY-4.0,2017-12-21 10:17:53.000,2023-10-30 13:35:16.000000,2023-10-30 13:35:16,481.0,3.0,281.0,56.0,49.0,,4.0,2181.0,Probably the best curated list of data science software in Python.,31.0,15,True,,,,,,,,,,8.0,8.0,,,,,,3.0,,,,,,,,,,,,,,,,
645,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2024-01-10 11:53:25.000000,2024-01-10 11:53:25,104.0,5.0,483.0,68.0,26.0,5.0,97.0,1667.0,An Open-Source Package for Network Embedding (NE).,13.0,15,True,,,,,,,['tensorflow'],,,,,,,,,,3.0,,,,,,,,,,,,,,,,
646,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2023-12-27 10:05:56.000000,2023-10-21 13:07:20,740.0,1.0,114.0,27.0,109.0,11.0,24.0,1045.0,An autoML framework & toolkit for machine learning on graphs.,15.0,15,True,2022-12-30 06:11:04,0.4.0,4.0,auto-graph-learning,,,['pytorch'],,,,,https://pypi.org/project/auto-graph-learning,,,,,3.0,,,,,,,,,,,,,,,,
647,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2023-03-19 22:55:22.000000,2021-03-15 07:00:08,66.0,,112.0,21.0,37.0,19.0,8.0,1042.0,Distributed Computing for AI Made Simple.,5.0,15,False,,,,fiber,,,,,45.0,69.0,69.0,https://pypi.org/project/fiber,45.0,,,,3.0,,,,,,,,,,,,,,,,
648,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,147.0,45.0,5.0,3.0,7.0,1000.0,XAI - An eXplainability toolbox for machine learning.,3.0,15,False,2021-10-30 06:35:19,0.1.0,1.0,xai,,,,,143.0,23.0,23.0,https://pypi.org/project/xai,143.0,,,,3.0,,,,,,,,,,,,,,,,
649,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2023-04-11 19:24:43.000000,2023-04-11 19:24:38,24.0,,56.0,18.0,7.0,,10.0,793.0,MADGRAD Optimization Method.,2.0,15,True,,,,madgrad,,,['pytorch'],,2909.0,67.0,67.0,https://pypi.org/project/madgrad,2909.0,,,,3.0,,,,,,,,,,,,,,,,
650,KD-Lib,SforAiDl/KD_Lib,pytorch-utils,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2023-03-01 21:06:37.000000,2023-03-01 21:03:09,298.0,,52.0,17.0,83.0,13.0,49.0,561.0,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,15,True,2022-05-18 08:34:00,0.0.32,3.0,KD-Lib,,,['pytorch'],,58.0,,,https://pypi.org/project/KD-Lib,58.0,,,,3.0,,,,,,,,,,,,,,,,
651,typedb-ml,vaticle/typedb-ml,graph,,https://github.com/vaticle/typedb-ml,https://github.com/vaticle/typedb-ml,Apache-2.0,2018-09-16 16:46:48.000,2023-11-18 17:08:08.000000,2023-11-18 17:08:08,508.0,1.0,92.0,39.0,106.0,12.0,51.0,548.0,TypeDB-ML is the Machine Learning integrations library for TypeDB.,11.0,15,True,2022-07-29 11:37:34,0.3.0,8.0,typedb-ml,,,,220.0,13.0,,,https://pypi.org/project/typedb-ml,10.0,,,,3.0,,,,,,,,,,,,,,,,
652,nnDetection,MIC-DKFZ/nnDetection,medical-data,,https://github.com/MIC-DKFZ/nnDetection,https://github.com/MIC-DKFZ/nnDetection,Apache-2.0,2021-05-17 10:00:25.000,2024-01-11 09:26:38.000000,2024-01-11 09:26:38,201.0,7.0,77.0,17.0,14.0,20.0,188.0,471.0,nnDetection is a self-configuring framework for 3D (volumetric) medical object detection which can be applied to new..,8.0,15,True,2023-05-05 08:46:53,0.1-alpha-zenodo,2.0,,,,['pytorch'],,,,,,,,,,3.0,,,,,,,,,,,,,,,,
653,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-06-21 21:41:58.000000,2019-11-29 00:48:44,1051.0,,30.0,11.0,121.0,27.0,150.0,346.0,Open source production model management tool for data scientists.,6.0,15,False,,,,datmo,,,,,113.0,5.0,5.0,https://pypi.org/project/datmo,113.0,,,,3.0,,,,,,,,,,,,,,,,
654,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2023-12-12 01:10:32.000000,2023-11-27 22:11:53,398.0,2.0,128.0,34.0,323.0,81.0,129.0,319.0,Brain Imaging Analysis Kit.,35.0,15,True,,,,brainiak,,,,,107.0,,,https://pypi.org/project/brainiak,89.0,,,,3.0,,,,,,,,,,brainiak/brainiak,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,1803.0,,
655,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,,2021-06-03 12:39:38.000,2024-01-08 17:42:09.000000,2023-12-05 10:10:07,457.0,27.0,49.0,14.0,77.0,13.0,35.0,230.0,Represent trained machine learning models as Pyomo optimization formulations.,17.0,15,True,,,,omlt,,,,,4994.0,,,https://pypi.org/project/omlt,4994.0,,,,3.0,,,,,,,,,,,,,,,,
