,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id
580,tnt,pytorch/tnt,pytorch-utils,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2023-11-22 04:26:39.000000,2023-11-22 04:23:04,745.0,107.0,241.0,48.0,569.0,5.0,61.0,1576.0,A lightweight library for PyTorch training tools and utilities.,108.0,20,True,,,,torchtnt,,,,['pytorch'],,,https://pypi.org/project/torchtnt,2415.0,2415.0,,,,,,,,3.0,,,,,,,,,,,,,
581,benchmark_VAE,clementchadebec/benchmark_VAE,pytorch-utils,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2023-10-22 18:43:46.000000,2023-10-22 18:43:46,368.0,11.0,136.0,18.0,68.0,11.0,31.0,1545.0,Unifying Variational Autoencoder (VAE) implementations in Pytorch (NeurIPS 2022).,15.0,20,True,2023-09-06 15:43:22,0.1.2,11.0,,,,,['pytorch'],17.0,17.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
582,jraph,deepmind/jraph,graph,,https://github.com/google-deepmind/jraph,https://github.com/google-deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2023-06-16 19:27:46.249000,2022-08-31 13:13:15,103.0,,78.0,39.0,14.0,8.0,27.0,1245.0,A Graph Neural Network Library in Jax.,17.0,20,False,2022-08-12 15:24:20,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],115.0,115.0,https://pypi.org/project/jraph,7321.0,7479.0,https://anaconda.org/conda-forge/jraph,2023-06-16 19:27:46.249,3957.0,,,,,3.0,,,,,,google-deepmind/jraph,,,,,,,
583,pygod,pygod-team/pygod,graph,,https://github.com/pygod-team/pygod,https://github.com/pygod-team/pygod,BSD-2-Clause,2021-11-18 23:18:17.000,2023-10-07 23:26:36.000000,2023-10-07 23:26:31,406.0,2.0,112.0,15.0,16.0,3.0,48.0,1100.0,A Python Library for Graph Outlier Detection (Anomaly Detection).,15.0,20,True,2023-07-20 01:35:47,1.0.0,6.0,pygod,conda-forge/pygod,,,,21.0,21.0,https://pypi.org/project/pygod,489.0,697.0,https://anaconda.org/conda-forge/pygod,2023-07-21 21:20:19.348,3957.0,,,,,3.0,,,,,,,,,,,,,
584,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2023-11-23 00:46:23.000000,2023-11-23 00:46:23,474.0,24.0,114.0,19.0,184.0,11.0,104.0,1073.0,A standard framework for modelling Deep Learning Models for tabular data.,16.0,20,True,2023-06-01 06:16:39,1.0.2,4.0,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,4156.0,4156.0,,,,,,,,3.0,21.0,,,,,,,,,,,,
585,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2023-11-05 18:48:57.000000,2023-11-05 18:48:57,429.0,6.0,181.0,62.0,7.0,13.0,29.0,980.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",5.0,20,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,,4.0,4.0,https://pypi.org/project/alphapy,194.0,194.0,,,,,,,,3.0,,,,,,,,,,,,,
586,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2023-09-12 16:10:40.000000,2020-04-17 02:27:44,79.0,,124.0,27.0,74.0,42.0,36.0,980.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,20,False,2020-04-17 02:17:35,0.6.2,12.0,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,261075.0,261249.0,https://anaconda.org/conda-forge/adtk,2023-06-16 19:18:16.533,7658.0,,,,,3.0,,,,,,,,,,,,,
587,nnAudio,KinWaiCheuk/nnAudio,audio,,https://github.com/KinWaiCheuk/nnAudio,https://github.com/KinWaiCheuk/nnAudio,MIT,2019-09-02 04:31:14.000,2023-09-04 22:14:55.000000,2023-09-04 22:14:55,303.0,2.0,87.0,18.0,72.0,18.0,42.0,911.0,Audio processing by using pytorch 1D convolution network.,15.0,20,True,2020-11-08 10:18:26,0.2.0,2.0,nnAudio,,,,,138.0,138.0,https://pypi.org/project/nnAudio,3726.0,3726.0,,,,,,,,3.0,,,,,,,,,,,,,
588,gmaps,pbugnion/gmaps,geospatial-data,,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,146.0,25.0,154.0,74.0,137.0,761.0,Google maps for Jupyter notebooks.,16.0,20,False,2016-01-02 19:06:03,0.2,20.0,gmaps,conda-forge/gmaps,,,['jupyter'],3.0,3.0,https://pypi.org/project/gmaps,4831.0,10045.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,309317.0,,,,,3.0,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1249.0,,,,,,,,,
589,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,105.0,30.0,1.0,13.0,3.0,630.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,20,True,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,,"['sklearn', 'xgboost']",589.0,589.0,https://pypi.org/project/combo,81615.0,81615.0,,,,,,,,3.0,,,,,,,,,,,,,
590,detecto,alankbi/detecto,pytorch-utils,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2023-07-28 19:05:13.000000,2022-02-09 16:35:40,142.0,,105.0,24.0,25.0,43.0,61.0,605.0,Build fully-functioning computer vision models with PyTorch.,12.0,20,False,2022-02-02 00:22:07,1.2.2,12.0,detecto,conda-forge/detecto,,,['pytorch'],153.0,153.0,https://pypi.org/project/detecto,1846.0,1962.0,https://anaconda.org/conda-forge/detecto,2023-06-16 19:26:16.964,3374.0,,,,,3.0,,,,,,,,,,,,,
591,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2023-11-22 10:11:38.000000,2023-08-20 23:36:18,861.0,,98.0,44.0,70.0,42.0,23.0,584.0,Bias and Fairness Audit Toolkit.,18.0,20,True,,,,aequitas,,,,,143.0,143.0,https://pypi.org/project/aequitas,1444.0,1444.0,,,,,,,,3.0,,,,,,,,,,,,,
592,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2023-07-09 16:15:44.000000,2023-07-09 16:09:49,767.0,,62.0,18.0,111.0,8.0,48.0,555.0,A simplified framework and utilities for PyTorch.,20.0,20,True,2023-07-09 16:15:44,1.17.1,37.0,poutyne,,,,['pytorch'],127.0,127.0,https://pypi.org/project/poutyne,4235.0,4235.0,,,,,,,,3.0,,,,,,,,,,,,,
593,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2023-10-17 21:02:47.000000,2023-10-04 12:31:54,297.0,4.0,94.0,15.0,49.0,8.0,15.0,539.0,A library of metrics for evaluating recommender systems.,20.0,20,True,2022-04-26 18:03:18,0.1.5,1.0,recmetrics,,,,,47.0,47.0,https://pypi.org/project/recmetrics,11287.0,11287.0,,,,,,,,3.0,5.0,,,,,,,,,,,,
594,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2023-06-16 16:14:43.440000,2021-12-19 09:41:43,133.0,,52.0,11.0,20.0,11.0,37.0,505.0,Joyplots in Python with matplotlib & pandas.,6.0,20,False,,,5.0,joypy,conda-forge/joypy,,,,323.0,323.0,https://pypi.org/project/joypy,13939.0,14354.0,https://anaconda.org/conda-forge/joypy,2023-06-16 16:14:43.440,23255.0,,,,,3.0,,,,,,,,,,,,,
595,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2023-11-19 22:18:19.000000,2023-11-15 13:01:50,447.0,1.0,53.0,25.0,7.0,11.0,32.0,503.0,Active Learning for Text Classification in Python.,4.0,20,True,2023-08-19 18:16:36,1.3.2,12.0,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",24.0,24.0,https://pypi.org/project/small-text,613.0,915.0,https://anaconda.org/conda-forge/small-text,2023-08-19 18:38:17.816,4845.0,,,,,3.0,,,,,,,,,,,,,
596,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2023-08-01 17:51:43.000000,2023-07-18 10:24:07,542.0,,34.0,14.0,222.0,13.0,40.0,475.0,Monitor the stability of a Pandas or Spark dataframe.,17.0,20,True,2023-07-18 10:06:08,1.4.6,34.0,popmon,,,,"['pandas', 'spark']",20.0,20.0,https://pypi.org/project/popmon,7214.0,7216.0,,,,,,,,3.0,117.0,,,,,,,,,,,,
597,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,,79.0,20.0,247.0,7.0,23.0,392.0,A toolkit that streamlines and automates the generation of model cards.,22.0,20,True,2023-04-03 17:58:08,2.0.0,9.0,model-card-toolkit,,,,,21.0,21.0,https://pypi.org/project/model-card-toolkit,1716.0,1716.0,,,,,,,,3.0,11.0,,,,,,,,,,,,
598,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2023-11-17 08:50:12.000000,2023-11-17 08:50:12,72.0,5.0,57.0,8.0,10.0,4.0,18.0,349.0,TextAugment: Text Augmentation Library.,8.0,20,True,2023-11-16 20:54:10,2.0.0,9.0,textaugment,,,,,70.0,70.0,https://pypi.org/project/textaugment,4315.0,4316.0,,,,,,,,3.0,62.0,,,,,,,,,,,,
599,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2023-10-05 14:57:15.000000,2023-10-05 14:57:15,219.0,2.0,53.0,14.0,196.0,12.0,184.0,287.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",13.0,20,True,,,12.0,pystan,conda-forge/pystan,,,,,,https://pypi.org/project/pystan,1613682.0,1648421.0,https://anaconda.org/conda-forge/pystan,2023-06-16 13:14:39.735,2779168.0,,,,,3.0,,,,,,,,,,,,,
600,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/hex-inc/vegafusion,https://github.com/hex-inc/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2023-11-20 17:43:11.145000,2023-11-20 12:03:10,615.0,27.0,9.0,21.0,299.0,40.0,73.0,277.0,Serverside scaling for Vega and Altair visualizations.,3.0,20,True,2023-11-16 22:52:20,1.4.4,55.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,,,https://pypi.org/project/vegafusion-jupyter,1069.0,6154.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2023-11-20 17:43:11.145,81729.0,,,,,3.0,4895.0,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,777.0,,hex-inc/vegafusion,,,,,,,
601,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2023-11-22 19:00:15.000000,2023-11-22 18:59:07,414.0,21.0,72.0,23.0,428.0,16.0,51.0,262.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,31.0,20,True,2022-06-03 15:51:13,0.2.0,23.0,pipeline-dp,,,,,1.0,1.0,https://pypi.org/project/pipeline-dp,262.0,262.0,,,,,,,,3.0,,,,,,,,,,,,,
602,Sklearn-genetic-opt,rodrigo-arenas/Sklearn-genetic-opt,hyperopt,,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,MIT,2020-01-18 19:16:48.000,2023-10-06 13:55:17.000000,2023-10-06 13:55:16,480.0,5.0,63.0,4.0,86.0,3.0,56.0,246.0,"ML hyperparameters tuning and features selection, using evolutionary algorithms.",12.0,20,True,2023-03-15 01:37:40,0.10.1,16.0,sklearn-genetic-opt,,,,,39.0,39.0,https://pypi.org/project/sklearn-genetic-opt,1688.0,1688.0,,,,,,,,3.0,,,,,,,,,,,,,
603,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2023-10-31 23:55:05.000000,2023-01-26 17:04:18,400.0,,99.0,19.0,387.0,65.0,86.0,246.0,An open-source toolkit for large-scale genomic analysis.,24.0,20,True,2022-04-21 00:32:28,1.2.1,15.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,51428.0,51541.0,https://anaconda.org/conda-forge/glow,2023-06-16 19:24:57.965,3743.0,,,,,3.0,,,,,,,,,,,,,
604,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2023-11-02 06:42:36.000000,2023-07-02 18:02:16,1462.0,,44.0,14.0,151.0,17.0,62.0,230.0,Python Implementation and Extension of RDF2Vec.,7.0,20,True,2021-06-09 10:55:19,0.2.3,6.0,pyrdf2vec,,,,,35.0,35.0,https://pypi.org/project/pyrdf2vec,239.0,239.0,,,,,,,,3.0,,,,,,,,,,,,,
605,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2023-10-18 07:16:12.000000,2023-10-18 07:16:11,576.0,2.0,33.0,25.0,629.0,14.0,127.0,229.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,True,2023-08-10 09:15:06,0.13.0,20.0,larq-compute-engine,,,,,7.0,7.0,https://pypi.org/project/larq-compute-engine,1289.0,1310.0,,,,,,,,3.0,979.0,,,,,,,,,,,,
606,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,2.0,19.0,20.0,464.0,68.0,76.0,225.0,Functional tensors for probabilistic programming.,11.0,20,True,2023-08-31 18:37:22,0.4.6,12.0,funsor,,,,['pytorch'],59.0,59.0,https://pypi.org/project/funsor,38789.0,38789.0,,,,,,,,3.0,,,,,,,,,,,,,
607,Machine-Learning-Tutorials,ujjwalkarn/Machine-Learning-Tutorials,data-science,,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,CC0-1.0,2015-09-12 14:51:38.000,2023-08-14 21:22:24.000000,2021-10-04 07:54:52,308.0,,3073.0,796.0,82.0,8.0,3.0,14113.0,"machine learning and deep learning tutorials, articles and other resources.",34.0,19,False,,,,,,,,,20.0,20.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
608,Awesome-LLM,Hannibal046/Awesome-LLM,data-science,,https://github.com/Hannibal046/Awesome-LLM,https://github.com/Hannibal046/Awesome-LLM,CC0-1.0,2023-02-17 14:12:21.000,2023-11-20 05:53:10.000000,2023-11-20 05:53:10,340.0,44.0,703.0,247.0,74.0,2.0,18.0,9671.0,Awesome-LLM: a curated list of Large Language Model.,58.0,19,True,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
609,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2023-10-19 02:22:22.000000,2023-10-19 02:11:57,190.0,2.0,1090.0,99.0,47.0,362.0,278.0,6013.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,31.0,19,True,,,,pyslowfast,,,,['pytorch'],15.0,15.0,https://pypi.org/project/pyslowfast,11.0,11.0,,,,,,,,3.0,,,,,,,,,,,,,
610,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2023-10-03 18:02:27.000000,2022-02-10 07:36:23,432.0,,467.0,87.0,180.0,104.0,161.0,3517.0,A high performance and generic framework for distributed DNN training.,21.0,19,False,2020-02-19 23:44:20,0.2,1.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,86.0,110.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1317.0,3.0,,,,,,,,,,,,,
611,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2023-07-23 10:44:20.000000,2019-03-06 17:01:45,27.0,,322.0,75.0,2.0,18.0,7.0,2899.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,19,False,2019-03-06 16:44:42,0.0.5,1.0,adabound,,,,['pytorch'],184.0,184.0,https://pypi.org/project/adabound,1459.0,1459.0,,,,,,,,3.0,,,,,,,,,,,,,
612,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2023-11-15 17:32:00.000000,2023-11-15 17:31:54,640.0,47.0,350.0,36.0,758.0,91.0,106.0,2625.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,74.0,19,True,,,,,,,,['jax'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,
613,t5x,google-research/t5x,nlp,,https://github.com/google-research/t5x,https://github.com/google-research/t5x,Apache-2.0,2021-11-01 19:37:39.000,2023-11-22 22:48:49.000000,2023-11-22 22:48:43,1007.0,34.0,248.0,35.0,1261.0,73.0,49.0,2182.0,,104.0,19,False,,,,,,,,['tensorflow'],29.0,29.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
614,luminol,linkedin/luminol,time-series-data,,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000,2023-05-09 00:52:44.000000,2023-05-09 00:52:44,72.0,,217.0,66.0,29.0,26.0,12.0,1131.0,Anomaly Detection and Correlation library.,9.0,19,True,,,,luminol,,,,,76.0,76.0,https://pypi.org/project/luminol,7283.0,7283.0,,,,,,,,3.0,,,,,,,,,,,,,
615,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:33:32.000000,2022-02-02 20:33:18,124.0,,139.0,17.0,11.0,41.0,43.0,1009.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,False,2022-02-02 20:33:33,1.1.4,80.0,performer-pytorch,,,,['pytorch'],102.0,102.0,https://pypi.org/project/performer-pytorch,6503.0,6503.0,,,,,,,,3.0,,,,,,,,,,,,,
616,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2023-06-16 13:21:24.079000,2022-12-12 08:52:31,580.0,,286.0,95.0,120.0,56.0,95.0,967.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",30.0,19,True,,,6.0,astroML,conda-forge/astroml,,,['sklearn'],,,https://pypi.org/project/astroML,902.0,1455.0,https://anaconda.org/conda-forge/astroml,2023-06-16 13:21:24.079,41539.0,,,,,3.0,,,,,,,,,,,,,
617,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,133.0,36.0,16.0,8.0,3.0,922.0,Nudity detection with Python.,12.0,19,False,,,,nudepy,,,,,3560.0,3560.0,https://pypi.org/project/nudepy,1413.0,1413.0,,,,,,,,3.0,,,,,,,,,,,,,
618,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2023-07-24 18:18:54.000000,2022-05-13 18:48:12,83.0,,175.0,24.0,58.0,9.0,27.0,911.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",16.0,19,False,,,,saliency,,,,['tensorflow'],70.0,70.0,https://pypi.org/project/saliency,3369.0,3369.0,,,,,,,,3.0,,,,,,,,,,,,,
619,PDPbox,SauceCat/PDPbox,interpretability,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-06-10 14:57:37.569000,2023-06-05 01:35:02,228.0,,127.0,17.0,24.0,26.0,39.0,788.0,python partial dependence plot toolbox.,7.0,19,True,2023-06-05 02:44:20,0.3.0,3.0,pdpbox,conda-forge/pdpbox,,,,,,https://pypi.org/project/pdpbox,24601.0,24975.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,19486.0,,,,,3.0,,,,,,,,,,,,,
620,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642.0,,74.0,26.0,37.0,23.0,21.0,736.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,19,False,2019-06-29 19:21:43,0.64,3.0,test_tube,,,,,,,https://pypi.org/project/test_tube,100392.0,100392.0,,,,,,,,3.0,18.0,,,,,,,,,,,,
621,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2023-10-03 19:59:49.000000,2023-08-29 06:49:30,294.0,3.0,57.0,24.0,47.0,10.0,17.0,714.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,19,True,,,19.0,evojax,conda-forge/evojax,,,['jax'],16.0,16.0,https://pypi.org/project/evojax,642.0,1680.0,https://anaconda.org/conda-forge/evojax,2023-08-29 10:08:55.843,21807.0,,,,,3.0,,,,,,,,,,,,,
622,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2023-11-23 10:43:36.000000,2023-10-26 19:25:33,460.0,9.0,96.0,23.0,86.0,10.0,94.0,635.0,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",26.0,19,True,,,,tinytag,,,,,,,https://pypi.org/project/tinytag,24174.0,24174.0,,,,,,,,3.0,,,,,,,,,,,,,
623,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2023-09-22 14:57:35.000000,2023-09-22 14:57:01,815.0,6.0,38.0,15.0,17.0,,20.0,580.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,19,True,2023-09-22 14:58:06,3.1.3,27.0,opytimizer,,,,,16.0,16.0,https://pypi.org/project/opytimizer,227.0,227.0,,,,,,,,3.0,,,,,,,,,,,,,
624,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2023-06-16 16:12:33.889000,2022-06-08 03:46:02,305.0,,104.0,10.0,14.0,5.0,16.0,565.0,Make Waffle Charts in Python.,6.0,19,False,,,5.0,pywaffle,conda-forge/pywaffle,,,,292.0,292.0,https://pypi.org/project/pywaffle,4302.0,4491.0,https://anaconda.org/conda-forge/pywaffle,2023-06-16 16:12:33.889,11158.0,,,,,3.0,,,,,,,,,,,,,
