,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
604,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2025-07-09 11:17:48.000000,2025-07-09 11:15:27,1257.0,6.0,126.0,30.0,1066.0,12.0,54.0,779.0,Machine learning framework for both deep learning and traditional algorithms.,40.0,19,True,2021-06-22 05:25:53,NeoML-master_2.0.5.0,2.0,neoml,,,,,2.0,2.0,https://pypi.org/project/neoml,218.0,218.0,,,,,,,,3.0,,,,,,,,,,,,
605,dabl,dabl/dabl,sklearn-utils,,https://github.com/dabl/dabl,https://github.com/dabl/dabl,BSD-3-Clause,2018-09-14 19:11:47.000,2024-12-16 23:28:59.000000,2024-12-16 23:27:14,315.0,,93.0,21.0,199.0,76.0,77.0,728.0,Data Analysis Baseline Library.,24.0,19,True,2024-12-16 23:30:38,0.3.2,4.0,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,5099.0,5099.0,,,,,,,,3.0,,,,,,,,,,,,
606,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,108.0,29.0,1.0,14.0,3.0,657.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,19,False,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,,"['sklearn', 'xgboost']",715.0,715.0,https://pypi.org/project/combo,19287.0,19287.0,,,,,,,,3.0,,,,,,,,,,,,
607,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2025-06-21 21:22:44.000000,2025-04-06 17:36:49,734.0,,70.0,20.0,10.0,19.0,50.0,618.0,Active Learning for Text Classification in Python.,9.0,19,True,2025-05-25 14:21:26,2.0.0.de2,17.0,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",34.0,34.0,https://pypi.org/project/small-text,321.0,773.0,https://anaconda.org/conda-forge/small-text,2025-04-22 14:58:21.176,16303.0,,,,,3.0,,,,,,,,,,,,
608,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,,2021-03-18 15:04:58.000,2025-07-08 23:25:39.000000,2025-07-08 23:25:38,1823.0,1.0,77.0,10.0,222.0,51.0,84.0,607.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,24.0,19,True,2023-12-05 11:42:07,0.5.3,25.0,quantus,,,,,65.0,65.0,https://pypi.org/project/quantus,653.0,660.0,,,,,,,,3.0,311.0,,,,,,,,,,,
609,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,138.0,54.0,72.0,18.0,71.0,530.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,19,False,2019-07-30 09:28:26,0.2.2,6.0,atm,,,,,26.0,26.0,https://pypi.org/project/atm,149.0,149.0,,,,,,,,3.0,,,,,,,,,,,,
610,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2025-01-24 15:49:15.000000,2025-01-24 15:48:14,549.0,,36.0,13.0,230.0,13.0,41.0,503.0,Monitor the stability of a Pandas or Spark dataframe.,19.0,19,True,2025-01-24 15:49:15,1.4.7,35.0,popmon,,,,"['pandas', 'spark']",22.0,22.0,https://pypi.org/project/popmon,2911.0,2915.0,,,,,,,,3.0,260.0,,,,,,,,,,,
611,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2025-04-22 14:57:56.438000,2024-09-06 09:27:10,824.0,,25.0,8.0,78.0,27.0,23.0,422.0,Flexible time series feature extraction & processing.,6.0,19,True,2024-09-06 09:28:53,0.4.1,16.0,tsflex,conda-forge/tsflex,,,,23.0,23.0,https://pypi.org/project/tsflex,648.0,1358.0,https://anaconda.org/conda-forge/tsflex,2025-04-22 14:57:56.438,34102.0,,,,,3.0,,,,,,,,,,,,
612,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2025-06-25 20:45:58.000000,2025-06-25 20:17:36,338.0,1.0,85.0,23.0,369.0,6.0,10.0,352.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,36.0,19,True,2025-06-25 20:45:58,0.48.0,26.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,1388.0,1388.0,,,,,,,,3.0,,,,,,,,,,,,
613,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,54.0,11.0,60.0,17.0,41.0,339.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,19,False,2020-07-31 05:29:09,1.0.7,4.0,parameter-sherpa,,,,,43.0,43.0,https://pypi.org/project/parameter-sherpa,163.0,163.0,,,,,,,,3.0,,,,,,,,,,,,
614,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,,2015-10-27 12:28:45.000,2025-07-02 07:48:37.631000,2025-07-01 21:34:17,288.0,69.0,41.0,18.0,6.0,8.0,10.0,296.0,Analyze Data with Pandas-based Networks. Documentation:.,3.0,19,True,2025-07-01 21:49:25,1.2.0,16.0,deepgraph,conda-forge/deepgraph,,,['pandas'],,,https://pypi.org/project/deepgraph,5002.0,10113.0,https://anaconda.org/conda-forge/deepgraph,2025-07-02 07:48:37.631,291383.0,,,,,3.0,,,,,-2.0,,,,,,,
615,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2025-07-06 00:14:42.000000,2024-11-07 18:17:34,501.0,,114.0,19.0,594.0,37.0,130.0,284.0,An open-source toolkit for large-scale genomic analysis.,28.0,19,True,2024-10-20 03:22:37,2.0.3,17.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,2609.0,2741.0,https://anaconda.org/conda-forge/glow,2025-04-22 14:57:47.356,6870.0,,,,,3.0,231.0,,,,,,,,,,,
616,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2025-06-19 03:19:33.000000,2025-04-14 06:29:04,594.0,1.0,36.0,22.0,652.0,17.0,131.0,251.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,19,True,2024-06-21 06:39:45,0.16.0,21.0,larq-compute-engine,,,,,10.0,10.0,https://pypi.org/project/larq-compute-engine,965.0,985.0,,,,,,,,3.0,1329.0,,,,,,,,,,,
617,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,872.0,110.0,51.0,48.0,160.0,6343.0,Model parallel transformers in JAX and Haiku.,23.0,18,False,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,,3.0,,,,,,,,,,,,
618,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,327.0,56.0,242.0,177.0,111.0,3282.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,18,False,2022-11-02 09:30:27,3.0.1,13.0,lightseq,,,,,,,https://pypi.org/project/lightseq,2694.0,2704.0,,,,,,,,3.0,710.0,,,,,,,,,,,
619,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2025-03-25 16:28:52.378000,2020-02-09 21:03:48,299.0,,414.0,102.0,83.0,62.0,48.0,3021.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,96.0,https://anaconda.org/maciejkula/spotlight,2025-03-25 16:28:52.378,9322.0,,,,,3.0,,,,,,,,,,,,
620,tts-generation-webui,rsxdalv/tts-generation-webui,audio,,https://github.com/rsxdalv/TTS-WebUI,https://github.com/rsxdalv/TTS-WebUI,MIT,2023-04-27 18:32:26.000,2025-07-08 15:51:11.000000,2025-07-08 15:51:11,297.0,40.0,247.0,36.0,165.0,72.0,251.0,2340.0,"A single Gradio + React WebUI with extensions for ACE-Step, Kimi Audio, Piper TTS, GPT-SoVITS, CosyVoice, XTTSv2, DIA,..",11.0,18,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,rsxdalv/TTS-WebUI,,,,,,
621,benchmark_VAE,clementchadebec/benchmark_VAE,pytorch-utils,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2024-07-31 12:13:28.000000,2024-07-17 07:59:47,373.0,,171.0,17.0,74.0,27.0,45.0,1924.0,Unifying Variational Autoencoder (VAE) implementations in Pytorch (NeurIPS 2022).,18.0,18,True,2023-09-06 15:43:22,0.1.2,11.0,,,,,['pytorch'],40.0,40.0,,,,,,,,,,,3.0,,,,,,,,,,,,
622,jraph,deepmind/jraph,graph,,https://github.com/google-deepmind/jraph,https://github.com/google-deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2025-04-22 14:58:03.890000,2022-08-31 13:13:15,103.0,,97.0,36.0,17.0,12.0,27.0,1434.0,A Graph Neural Network Library in Jax.,17.0,18,False,2022-08-12 15:24:20,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],,,https://pypi.org/project/jraph,33559.0,33789.0,https://anaconda.org/conda-forge/jraph,2025-04-22 14:58:03.890,10354.0,,,,,3.0,,,,,,google-deepmind/jraph,,,,,,
623,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,101.0,38.0,14.0,13.0,9.0,1274.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,183.0,183.0,https://pypi.org/project/doc2text,3163.0,3163.0,,,,,,,,3.0,,,,,,,,,,,,
624,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,176.0,43.0,5.0,4.0,7.0,1188.0,XAI - An eXplainability toolbox for machine learning.,3.0,18,False,2021-10-30 06:35:19,0.1.0,1.0,xai,,,,,41.0,41.0,https://pypi.org/project/xai,377.0,377.0,,,,,,,,3.0,,,,,,,,,,,,
625,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2025-04-22 14:58:11.525000,2024-06-27 07:26:43,298.0,,102.0,24.0,52.0,15.0,17.0,901.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,18,False,,,20.0,evojax,conda-forge/evojax,,,['jax'],32.0,32.0,https://pypi.org/project/evojax,710.0,1702.0,https://anaconda.org/conda-forge/evojax,2025-04-22 14:58:11.525,40693.0,,,,,3.0,,,,,,,,,,,,
626,PDPbox,SauceCat/PDPbox,interpretability,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2025-04-22 14:57:08.147000,2023-06-05 01:35:02,228.0,,129.0,17.0,25.0,29.0,41.0,860.0,python partial dependence plot toolbox.,7.0,18,False,2023-06-05 02:44:20,0.3.0,3.0,pdpbox,conda-forge/pdpbox,,,,,,https://pypi.org/project/pdpbox,11566.0,12035.0,https://anaconda.org/conda-forge/pdpbox,2025-04-22 14:57:08.147,24406.0,,,,,3.0,,,,,,,,,,,,
627,luminaire,zillow/luminaire,time-series-data,,https://github.com/zillow/luminaire,https://github.com/zillow/luminaire,Apache-2.0,2020-07-08 19:22:50.000,2024-01-31 19:15:42.000000,2024-01-31 19:05:51,258.0,,60.0,21.0,80.0,26.0,28.0,780.0,Luminaire is a python package that provides ML driven solutions for monitoring time series data.,9.0,18,False,2024-01-31 19:15:42,0.4.3,32.0,luminaire,,,,,5.0,5.0,https://pypi.org/project/luminaire,395.0,395.0,,,,,,,,3.0,,,,,,,,,,,,
628,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642.0,,72.0,24.0,37.0,23.0,21.0,735.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,18,False,2019-06-29 19:21:43,0.64,3.0,test_tube,,,,,,,https://pypi.org/project/test_tube,17854.0,17854.0,,,,,,,,3.0,29.0,,,,,,,,,,,
629,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2024-10-22 13:32:17.000000,2024-08-18 17:07:49,821.0,,42.0,14.0,18.0,,22.0,620.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,18,True,2024-08-18 17:09:46,3.1.4,28.0,opytimizer,,,,,21.0,21.0,https://pypi.org/project/opytimizer,643.0,643.0,,,,,,,,3.0,,,,,,,,,,,,
630,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2024-01-11 20:34:53.000000,2023-10-04 12:31:54,297.0,,98.0,16.0,53.0,10.0,16.0,579.0,A library of metrics for evaluating recommender systems.,20.0,18,False,2022-04-26 18:03:18,0.1.5,1.0,recmetrics,,,,,63.0,63.0,https://pypi.org/project/recmetrics,3318.0,3318.0,,,,,,,,3.0,10.0,,,,,,,,,,,
631,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2024-01-10 20:36:33.000000,2021-11-25 23:08:43,204.0,,92.0,21.0,19.0,6.0,20.0,496.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,False,2021-11-25 23:10:34,1.1.1,2.0,caserecommender,,,,['sklearn'],15.0,15.0,https://pypi.org/project/caserecommender,155.0,155.0,,,,,,,,3.0,,,,,,,,,,,,
632,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,,90.0,18.0,248.0,8.0,23.0,434.0,A toolkit that streamlines and automates the generation of model cards.,22.0,18,False,2023-04-03 17:58:08,2.0.0,9.0,model-card-toolkit,,,,,,,https://pypi.org/project/model-card-toolkit,1704.0,1704.0,,,,,,,,3.0,35.0,,,,,,,,,,,
633,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2024-02-20 11:57:52.000000,2023-11-17 08:50:12,72.0,,60.0,7.0,12.0,5.0,18.0,422.0,TextAugment: Text Augmentation Library.,8.0,18,False,2023-11-16 20:54:10,2.0.0,9.0,textaugment,,,,,182.0,182.0,https://pypi.org/project/textaugment,3101.0,3102.0,,,,,,,,3.0,137.0,,,,,,,,,,,
634,awesome-ai-agents,e2b-dev/awesome-ai-agents,data-science,,https://github.com/e2b-dev/awesome-ai-agents,https://github.com/e2b-dev/awesome-ai-agents,,2023-06-19 00:20:06.000,2025-02-26 10:04:45.000000,2025-02-26 10:04:44,468.0,,1515.0,318.0,108.0,24.0,15.0,19481.0,A list of AI autonomous agents.,57.0,17,True,2023-07-20 05:57:49,1.6,2.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
635,awesome-semantic-segmentation,mrgloom/awesome-semantic-segmentation,data-science,,https://github.com/mrgloom/awesome-semantic-segmentation,https://github.com/mrgloom/awesome-semantic-segmentation,,2015-10-03 10:07:34.000,2021-05-08 13:40:11.000000,2021-03-08 14:36:09,417.0,,2361.0,441.0,41.0,6.0,19.0,10703.0,awesome-semantic-segmentation.,16.0,17,False,,,,,,,,,20.0,20.0,,,,,,,,,,,3.0,,,,,,,,,,,,
636,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2025-07-09 19:19:12.000000,2025-07-09 19:19:07,735.0,9.0,453.0,35.0,892.0,155.0,119.0,3591.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,94.0,17,True,,,,,,,,['jax'],,,,,,,,,,,,,3.0,,,,,,,,,,,,
637,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,,2012-01-11 13:53:52.000,2025-04-22 14:56:24.858000,2022-01-30 01:22:30,743.0,,194.0,38.0,111.0,49.0,42.0,1754.0,"Large-scale linear classification, regression and ranking in Python.",17.0,17,False,2022-01-30 01:10:13,0.6.2.post0,4.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],,,https://pypi.org/project/sklearn-contrib-lightning,4039.0,6634.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2025-04-22 14:56:24.858,278667.0,,,,,3.0,767.0,,,,,,,,,,,
638,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2024-03-20 19:44:13.000000,2024-03-20 19:28:51,85.0,,181.0,25.0,58.0,10.0,27.0,979.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",18.0,17,False,,,,saliency,,,,['tensorflow'],,,https://pypi.org/project/saliency,16999.0,16999.0,,,,,,,,3.0,,,,,,,,,,,,
639,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2024-08-12 20:48:27.000000,2024-08-12 20:48:27,72.0,,49.0,10.0,11.0,4.0,17.0,836.0,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",9.0,17,True,,,,rliable,,,,,215.0,215.0,https://pypi.org/project/rliable,1285.0,1285.0,,,,,,,,3.0,,,,,,,,,,,,
640,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-10-13 12:16:35.000000,2023-04-01 08:26:45,5080.0,,105.0,20.0,58.0,2.0,13.0,795.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,17,False,2021-10-06 07:29:20,2.0.3,13.0,caer,,,https://caer.rtfd.io,,,,https://pypi.org/project/caer,4722.0,4722.0,,,,,,,,3.0,48.0,,,,,,,,,,,
641,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2023-04-24 11:42:30.000000,2022-07-27 19:55:38,93.0,,57.0,14.0,10.0,26.0,17.0,791.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,17,False,2022-07-27 19:51:53,1.2.7,8.0,parallelformers,,,,,69.0,69.0,https://pypi.org/project/parallelformers,180.0,180.0,,,,,,,,3.0,,,,,,,,,,,,
642,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000000,2022-06-21 04:27:47,257.0,,94.0,17.0,19.0,5.0,29.0,646.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,17,False,2022-03-15 07:18:19,0.1.0,5.0,textflint,,,,,21.0,21.0,https://pypi.org/project/textflint,214.0,214.0,,,,,,,,3.0,,,,,,,,,,,,
643,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2025-01-07 00:51:13.258034,2025-01-06 19:07:43,406.0,,133.0,33.0,333.0,81.0,141.0,355.0,Brain Imaging Analysis Kit.,35.0,17,True,2025-01-06 23:14:48,0.12,6.0,brainiak,,brainiak/brainiak,,,,,https://pypi.org/project/brainiak,763.0,780.0,,,,https://hub.docker.com/r/brainiak/brainiak,2025-01-07 00:51:13.258034,1.0,1935.0,3.0,,,,,,,,,,,,
644,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2025-06-23 06:29:44.000000,2025-06-23 06:29:41,1060.0,9.0,29.0,9.0,121.0,27.0,150.0,343.0,Open source production model management tool for data scientists.,6.0,17,True,,,,datmo,,,,,7.0,7.0,https://pypi.org/project/datmo,150.0,150.0,,,,,,,,3.0,,,,,,,,,,,,
645,puncc,deel-ai/puncc,ml-frameworks,,https://github.com/deel-ai/puncc,https://github.com/deel-ai/puncc,,2022-07-20 09:22:41.000,2025-06-10 06:45:01.000000,2025-06-10 06:45:01,201.0,5.0,18.0,4.0,38.0,5.0,24.0,337.0,Puncc is a python library for predictive uncertainty quantification using conformal prediction.,6.0,17,True,2024-11-05 15:59:18,0.8.0,6.0,puncc,,,,,11.0,11.0,https://pypi.org/project/puncc,4175.0,4175.0,,,,,,,,3.0,,,,,,,,,,,,
646,ivis,beringresearch/ivis,ml-frameworks,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2024-09-29 23:44:29.000000,2024-09-29 23:43:33,584.0,,45.0,12.0,64.0,3.0,57.0,336.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,17,True,2024-06-13 05:13:09,2.10,36.0,ivis,,,,,38.0,38.0,https://pypi.org/project/ivis,802.0,802.0,,,,,,,,3.0,,,,,,,,,,,,
647,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,,2021-06-03 12:39:38.000,2025-04-04 22:31:41.000000,2025-04-04 22:31:41,529.0,,63.0,13.0,96.0,23.0,41.0,324.0,Represent trained machine learning models as Pyomo optimization formulations.,21.0,17,True,,,,omlt,,,,,30.0,30.0,https://pypi.org/project/omlt,12652.0,12652.0,,,,,,,,3.0,,,,,,,,,,,,
648,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2024-07-25 10:59:34.000000,2023-03-28 03:38:13,1094.0,,50.0,21.0,59.0,27.0,32.0,256.0,Distributed and decentralized training framework for PyTorch over graph.,9.0,17,False,2021-05-15 01:38:40,0.3.0,6.0,bluefog,,,,['pytorch'],5.0,5.0,https://pypi.org/project/bluefog,22.0,25.0,,,,,,,,3.0,211.0,,,,,,,,,,,
649,kaggle-solutions,faridrashidi/kaggle-solutions,data-science,,https://github.com/faridrashidi/kaggle-solutions,https://github.com/faridrashidi/kaggle-solutions,MIT,2018-11-25 04:27:49.000,2025-06-08 16:29:39.000000,2025-06-08 16:29:37,206.0,4.0,2201.0,102.0,10.0,,8.0,5890.0,Collection of Kaggle Solutions and Ideas.,5.0,16,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
