,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id,trending,new_addition
566,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2023-10-27 20:41:49.000000,2023-10-27 20:41:48,639.0,50.0,21.0,4.0,247.0,,,253.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML pipeline from..,10.0,21,True,2023-09-08 15:06:42,1.1.186,81.0,upgini,,,,,4.0,4.0,https://pypi.org/project/upgini,4302.0,4302.0,,,,,,,,2.0,,,,,,,,,,,,,,
567,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2023-10-18 07:16:12.000000,2023-10-18 07:16:11,576.0,8.0,33.0,25.0,629.0,15.0,126.0,229.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,21,True,2023-08-10 09:15:06,0.13.0,20.0,larq-compute-engine,,,,,7.0,7.0,https://pypi.org/project/larq-compute-engine,1180.0,1202.0,,,,,,,,3.0,973.0,,,,,,,,,,,,,
568,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,2.0,19.0,19.0,464.0,68.0,76.0,224.0,Functional tensors for probabilistic programming.,11.0,21,True,2023-08-31 18:37:22,0.4.6,12.0,funsor,,,,['pytorch'],57.0,57.0,https://pypi.org/project/funsor,13597.0,13597.0,,,,,,,,3.0,,,,,,,,,,,,,,
569,Machine-Learning-Tutorials,ujjwalkarn/Machine-Learning-Tutorials,data-science,,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,CC0-1.0,2015-09-12 14:51:38.000,2023-08-14 21:22:24.000000,2021-10-04 07:54:52,308.0,,3070.0,796.0,82.0,8.0,3.0,14060.0,"machine learning and deep learning tutorials, articles and other resources.",34.0,20,False,,,,,,,,,20.0,20.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,True
570,Backtesting.py,kernc/backtesting.py,financial-data,,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000,2023-08-24 02:06:46.000000,2023-01-15 11:37:16,279.0,,806.0,104.0,90.0,106.0,349.0,4169.0,Backtest trading strategies in Python.,19.0,20,True,,,,backtesting,,,,,,,https://pypi.org/project/backtesting,10866.0,10866.0,,,,,,,,3.0,,,,,,,,,,,,,,
571,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2023-10-06 13:06:28.000000,2023-08-15 07:38:22,956.0,2.0,511.0,167.0,45.0,26.0,28.0,4075.0,High-performance TensorFlow library for quantitative finance.,47.0,20,True,,,4.0,tf-quant-finance,,,,['tensorflow'],,,https://pypi.org/project/tf-quant-finance,383.0,383.0,,,,,,,,3.0,,,,,,,,,,,,,,
572,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2023-04-26 19:35:05.000000,2023-04-26 19:32:49,683.0,,458.0,216.0,16.0,24.0,4.0,3210.0,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,14.0,20,True,2023-04-26 19:35:05,0.11.12,13.0,finmarketpy,,,,,10.0,10.0,https://pypi.org/project/finmarketpy,142.0,142.0,,,,,,,,3.0,47.0,,,,,,,,,,,,,
573,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2023-10-18 17:03:24.000000,2023-08-08 21:17:31,765.0,1.0,353.0,93.0,545.0,84.0,91.0,2732.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,20,True,2019-05-09 10:06:22,1.0.0,1.0,tensorflow-graphics,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-graphics,4898.0,4898.0,,,,,,,,3.0,,,,,,,,,,,,,,
574,t5x,google-research/t5x,nlp,,https://github.com/google-research/t5x,https://github.com/google-research/t5x,Apache-2.0,2021-11-01 19:37:39.000,2023-10-28 16:45:21.000000,2023-10-28 16:45:15,997.0,47.0,241.0,35.0,1251.0,71.0,49.0,2137.0,,103.0,20,False,,,,,,,,['tensorflow'],27.0,27.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,
575,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2023-06-16 16:17:31.557000,2021-09-30 21:51:09,8208.0,,173.0,55.0,895.0,129.0,586.0,1858.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",49.0,20,False,2021-08-16 15:40:43,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,20.0,https://anaconda.org/blazingsql/blazingsql-protocol,2023-06-16 16:17:31.557,1019.0,,,,,3.0,,,,,,,,,,,,,,
576,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,,2012-01-11 13:53:52.000,2023-07-18 11:41:11.000000,2022-01-30 01:22:30,743.0,,188.0,39.0,111.0,49.0,42.0,1681.0,"Large-scale linear classification, regression and ranking in Python.",17.0,20,False,2022-01-30 01:10:13,0.6.2.post0,4.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],137.0,137.0,https://pypi.org/project/sklearn-contrib-lightning,1668.0,4001.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2023-06-16 13:18:02.734,201834.0,,,,,3.0,397.0,,,,,,,,,,,,,
577,TNT,pytorch/tnt,ml-experiments,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2023-10-28 00:50:18.000000,2023-10-28 00:44:08,715.0,111.0,241.0,48.0,534.0,3.0,61.0,1569.0,A lightweight library for PyTorch training tools and utilities.,106.0,20,True,,,,torchnet,,,,['pytorch'],,,https://pypi.org/project/torchnet,5754.0,5754.0,,,,,,,,3.0,,,,,,,,,,,,,,
578,benchmark_VAE,clementchadebec/benchmark_VAE,pytorch-utils,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2023-10-22 18:43:46.000000,2023-10-22 18:43:46,368.0,11.0,133.0,18.0,68.0,11.0,31.0,1514.0,Unifying Variational Autoencoder (VAE) implementations in Pytorch (NeurIPS 2022).,15.0,20,True,2023-09-06 15:43:22,0.1.2,11.0,,,,,['pytorch'],15.0,15.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,
579,jraph,deepmind/jraph,graph,,https://github.com/google-deepmind/jraph,https://github.com/google-deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2023-06-16 19:27:46.249000,2022-08-31 13:13:15,103.0,,77.0,39.0,14.0,8.0,26.0,1233.0,A Graph Neural Network Library in Jax.,17.0,20,False,2022-08-12 15:24:20,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],105.0,105.0,https://pypi.org/project/jraph,6305.0,6462.0,https://anaconda.org/conda-forge/jraph,2023-06-16 19:27:46.249,3776.0,,,,,3.0,,,,,google-deepmind/jraph,,,,,,,,,
580,luminol,linkedin/luminol,time-series-data,,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000,2023-05-09 00:52:44.000000,2023-05-09 00:52:44,72.0,,217.0,66.0,29.0,26.0,12.0,1127.0,Anomaly Detection and Correlation library.,9.0,20,True,,,,luminol,,,,,76.0,76.0,https://pypi.org/project/luminol,9392.0,9392.0,,,,,,,,3.0,,,,,,,,,,,,,,
581,pygod,pygod-team/pygod,graph,,https://github.com/pygod-team/pygod,https://github.com/pygod-team/pygod,BSD-2-Clause,2021-11-18 23:18:17.000,2023-10-07 23:26:36.000000,2023-10-07 23:26:31,406.0,8.0,109.0,14.0,16.0,4.0,46.0,1073.0,A Python Library for Graph Outlier Detection (Anomaly Detection).,15.0,20,True,2023-07-20 01:35:47,1.0.0,6.0,pygod,conda-forge/pygod,,,,20.0,20.0,https://pypi.org/project/pygod,372.0,583.0,https://anaconda.org/conda-forge/pygod,2023-07-21 21:20:19.348,3802.0,,,,,3.0,,,,,,,,,,,,,,
582,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2023-08-31 02:18:51.000000,2023-08-31 02:18:51,427.0,4.0,180.0,62.0,7.0,13.0,29.0,975.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",5.0,20,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,,4.0,4.0,https://pypi.org/project/alphapy,198.0,198.0,,,,,,,,3.0,,,,,,,,,,,,,,
583,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2023-09-12 16:10:40.000000,2020-04-17 02:27:44,79.0,,123.0,26.0,74.0,41.0,36.0,972.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,20,False,2020-04-17 02:17:35,0.6.2,12.0,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,265222.0,265397.0,https://anaconda.org/conda-forge/adtk,2023-06-16 19:18:16.533,7536.0,,,,,3.0,,,,,,,,,,,,,,
584,nnAudio,KinWaiCheuk/nnAudio,audio,,https://github.com/KinWaiCheuk/nnAudio,https://github.com/KinWaiCheuk/nnAudio,MIT,2019-09-02 04:31:14.000,2023-09-04 22:14:55.000000,2023-09-04 22:14:55,303.0,2.0,86.0,18.0,72.0,18.0,42.0,904.0,Audio processing by using pytorch 1D convolution network.,15.0,20,True,2020-11-08 10:18:26,0.2.0,2.0,nnAudio,,,,,132.0,132.0,https://pypi.org/project/nnAudio,4725.0,4725.0,,,,,,,,3.0,,,,,,,,,,,,,,
585,gmaps,pbugnion/gmaps,geospatial-data,,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,146.0,25.0,154.0,73.0,137.0,759.0,Google maps for Jupyter notebooks.,16.0,20,False,2016-01-02 19:06:03,0.2,20.0,gmaps,conda-forge/gmaps,,,['jupyter'],3.0,3.0,https://pypi.org/project/gmaps,5031.0,10328.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,308592.0,,,,,3.0,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1290.0,,,,,,,,,,
586,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,105.0,30.0,1.0,13.0,3.0,629.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,20,True,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,,"['sklearn', 'xgboost']",581.0,581.0,https://pypi.org/project/combo,74969.0,74969.0,,,,,,,,3.0,,,,,,,,,,,,,,
587,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2023-10-26 19:27:44.000000,2023-10-26 19:25:33,460.0,19.0,94.0,23.0,85.0,9.0,94.0,628.0,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",26.0,20,True,,,,tinytag,,,,,,,https://pypi.org/project/tinytag,18528.0,18528.0,,,,,,,,3.0,,,,,,,,,,,,,,
588,detecto,alankbi/detecto,pytorch-utils,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2023-07-28 19:05:13.000000,2022-02-09 16:35:40,142.0,,105.0,24.0,25.0,43.0,61.0,602.0,Build fully-functioning computer vision models with PyTorch.,12.0,20,False,2022-02-02 00:22:07,1.2.2,12.0,detecto,conda-forge/detecto,,,['pytorch'],150.0,150.0,https://pypi.org/project/detecto,1667.0,1783.0,https://anaconda.org/conda-forge/detecto,2023-06-16 19:26:16.964,3267.0,,,,,3.0,,,,,,,,,,,,,,
589,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2023-07-09 16:15:44.000000,2023-07-09 16:09:49,767.0,,62.0,18.0,111.0,8.0,47.0,555.0,A simplified framework and utilities for PyTorch.,20.0,20,True,2023-07-09 16:15:44,1.17.1,37.0,poutyne,,,,['pytorch'],122.0,122.0,https://pypi.org/project/poutyne,6067.0,6067.0,,,,,,,,3.0,,,,,,,,,,,,,,
590,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2023-10-17 21:02:47.000000,2023-10-04 12:31:54,297.0,5.0,94.0,15.0,49.0,8.0,15.0,535.0,A library of metrics for evaluating recommender systems.,20.0,20,True,2022-04-26 18:03:18,0.1.5,1.0,recmetrics,,,,,45.0,45.0,https://pypi.org/project/recmetrics,10844.0,10844.0,,,,,,,,3.0,5.0,,,,,,,,,,,,,
591,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2023-06-16 16:14:43.440000,2021-12-19 09:41:43,133.0,,51.0,11.0,20.0,11.0,37.0,503.0,Joyplots in Python with matplotlib & pandas.,6.0,20,False,,,5.0,joypy,conda-forge/joypy,,,,315.0,315.0,https://pypi.org/project/joypy,15740.0,16152.0,https://anaconda.org/conda-forge/joypy,2023-06-16 16:14:43.440,22705.0,,,,,3.0,,,,,,,,,,,,,,
592,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-03-27 07:10:33.000000,2023-03-27 07:10:33,410.0,,52.0,60.0,8.0,21.0,24.0,502.0,Python library assists deep learning on graphs.,17.0,20,True,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,,69.0,69.0,https://pypi.org/project/deepsnap,413.0,413.0,,,,,,,,3.0,10.0,,,,,,,,,,,,,
593,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,,2021-03-18 15:04:58.000,2023-10-27 13:34:30.000000,2023-10-26 16:02:35,1567.0,26.0,56.0,6.0,187.0,38.0,76.0,423.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,18.0,20,True,2023-10-26 16:25:48,0.4.4,20.0,quantus,,,,,18.0,18.0,https://pypi.org/project/quantus,523.0,529.0,,,,,,,,3.0,136.0,,,,,,,,,,,,,
594,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2023-10-23 13:25:23.000000,2023-10-23 13:25:22,2734.0,89.0,59.0,12.0,244.0,5.0,106.0,404.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,22.0,20,True,2023-07-13 11:37:48,0.1.2,12.0,pykale,,,,['pytorch'],1.0,1.0,https://pypi.org/project/pykale,16.0,16.0,,,,,,,,3.0,,,,,,,,,,,,,,
595,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,,79.0,20.0,247.0,7.0,23.0,389.0,A toolkit that streamlines and automates the generation of model cards.,22.0,20,True,2023-04-03 17:58:08,2.0.0,9.0,model-card-toolkit,,,,,21.0,21.0,https://pypi.org/project/model-card-toolkit,1245.0,1245.0,,,,,,,,3.0,9.0,,,,,,,,,,,,,
596,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2023-09-06 17:29:29.000000,2023-09-06 17:29:29,2412.0,2.0,50.0,24.0,231.0,57.0,195.0,376.0,Studio: Simplify and expedite model building process.,24.0,20,True,2020-02-19 22:50:45,0.0.15,4.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,127.0,127.0,,,,,,,,3.0,,,,,,,,,,,,,,
597,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2023-10-05 14:57:15.000000,2023-10-05 14:57:15,219.0,2.0,53.0,14.0,196.0,12.0,184.0,284.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",13.0,20,True,,,12.0,pystan,conda-forge/pystan,,,,,,https://pypi.org/project/pystan,1541687.0,1576736.0,https://anaconda.org/conda-forge/pystan,2023-06-16 13:14:39.735,2768948.0,,,,,3.0,,,,,,,,,,,,,,
598,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/hex-inc/vegafusion,https://github.com/hex-inc/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2023-10-26 18:40:16.000000,2023-10-26 18:40:16,606.0,23.0,9.0,22.0,287.0,40.0,70.0,272.0,Serverside scaling for Vega and Altair visualizations.,3.0,20,True,2023-10-23 23:36:54,1.4.2,53.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,,,https://pypi.org/project/vegafusion-jupyter,599.0,5419.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2023-10-24 10:52:53.454,77985.0,,,,,3.0,4798.0,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,488.0,hex-inc/vegafusion,,,,,,,,,
599,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2023-06-16 19:26:58.237000,2022-12-12 14:53:36,244.0,,24.0,8.0,4.0,19.0,59.0,263.0,Multiple Imputation with LightGBM in Python.,6.0,20,True,2022-12-12 14:01:15,DOI,8.0,miceforest,conda-forge/miceforest,,,,95.0,95.0,https://pypi.org/project/miceforest,24595.0,25008.0,https://anaconda.org/conda-forge/miceforest,2023-06-16 19:26:58.237,11165.0,,,,,3.0,,,,,,,,,,,,,,
600,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2023-10-27 13:38:25.000000,2023-10-25 10:48:55,404.0,19.0,71.0,23.0,419.0,16.0,51.0,260.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,31.0,20,True,2022-06-03 15:51:13,0.2.0,21.0,pipeline-dp,,,,,1.0,1.0,https://pypi.org/project/pipeline-dp,286.0,286.0,,,,,,,,3.0,,,,,,,,,,,,,,
601,Sklearn-genetic-opt,rodrigo-arenas/Sklearn-genetic-opt,hyperopt,,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,MIT,2020-01-18 19:16:48.000,2023-10-06 13:55:17.000000,2023-10-06 13:55:16,480.0,5.0,62.0,4.0,86.0,3.0,56.0,242.0,"ML hyperparameters tuning and features selection, using evolutionary algorithms.",12.0,20,True,2023-03-15 01:37:40,0.10.1,16.0,sklearn-genetic-opt,,,,,36.0,36.0,https://pypi.org/project/sklearn-genetic-opt,1234.0,1234.0,,,,,,,,3.0,,,,,,,,,,,,,,
602,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2023-10-05 07:27:18.000000,2023-07-02 18:02:16,1462.0,,44.0,14.0,146.0,17.0,62.0,228.0,Python Implementation and Extension of RDF2Vec.,7.0,20,True,2021-06-09 10:55:19,0.2.3,6.0,pyrdf2vec,,,,,35.0,35.0,https://pypi.org/project/pyrdf2vec,234.0,234.0,,,,,,,,3.0,,,,,,,,,,,,,,
603,Awesome-LLM,Hannibal046/Awesome-LLM,data-science,,https://github.com/Hannibal046/Awesome-LLM,https://github.com/Hannibal046/Awesome-LLM,CC0-1.0,2023-02-17 14:12:21.000,2023-10-24 17:31:40.000000,2023-10-24 17:31:40,327.0,49.0,642.0,230.0,69.0,,17.0,8902.0,Awesome-LLM: a curated list of Large Language Model.,53.0,19,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,True
604,PySlowFast,facebookresearch/SlowFast,image,,https://github.com/facebookresearch/SlowFast,https://github.com/facebookresearch/SlowFast,Apache-2.0,2019-08-20 22:47:26.000,2023-10-19 02:22:22.000000,2023-10-19 02:11:57,190.0,2.0,1088.0,99.0,47.0,362.0,276.0,5957.0,PySlowFast: video understanding codebase from FAIR for reproducing state-of-the-art video models.,31.0,19,True,,,,pyslowfast,,,,['pytorch'],14.0,14.0,https://pypi.org/project/pyslowfast,15.0,15.0,,,,,,,,3.0,,,,,,,,,,,,,,
605,graph-nets,deepmind/graph_nets,graph,,https://github.com/google-deepmind/graph_nets,https://github.com/google-deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2022-12-12 11:28:07.000000,2022-12-12 11:28:07,48.0,,773.0,224.0,25.0,7.0,122.0,5294.0,Build Graph Nets in Tensorflow.,11.0,19,True,,,,graph-nets,,,,['tensorflow'],20.0,20.0,https://pypi.org/project/graph-nets,953.0,953.0,,,,,,,,3.0,,,,,google-deepmind/graph_nets,,,,,,,,,
606,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2023-10-03 18:02:27.000000,2022-02-10 07:36:23,432.0,,465.0,88.0,180.0,104.0,161.0,3497.0,A high performance and generic framework for distributed DNN training.,21.0,19,False,2020-02-19 23:44:20,0.2,1.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,43.0,68.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1315.0,3.0,,,,,,,,,,,,,,
607,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2023-07-23 10:44:20.000000,2019-03-06 17:01:45,27.0,,322.0,75.0,2.0,18.0,7.0,2901.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,19,False,2019-03-06 16:44:42,0.0.5,1.0,adabound,,,,['pytorch'],179.0,179.0,https://pypi.org/project/adabound,1442.0,1442.0,,,,,,,,3.0,,,,,,,,,,,,,,
608,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2023-10-27 14:07:56.000000,2023-10-27 14:07:50,634.0,55.0,348.0,36.0,754.0,84.0,105.0,2572.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,72.0,19,True,,,,,,,,['jax'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
609,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2023-08-26 21:36:44.000000,2023-08-26 20:55:56,106.0,1.0,230.0,62.0,105.0,24.0,56.0,2084.0,"Codebase for Image Classification Research, written in PyTorch.",19.0,19,True,2021-05-21 00:29:47,0.2,2.0,pycls,,,,['pytorch'],16.0,16.0,https://pypi.org/project/pycls,713.0,713.0,,,,,,,,3.0,,,,,,,,,,,,,,
610,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2023-10-23 21:43:11.000000,2023-07-19 02:39:43,450.0,,111.0,19.0,154.0,7.0,105.0,1053.0,A standard framework for modelling Deep Learning Models for tabular data.,16.0,19,True,2023-06-01 06:16:39,1.0.2,4.0,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,3775.0,3775.0,,,,,,,,3.0,21.0,,,,,,,,,,,,,
