,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,new_addition,maven_id,maven_url
637,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,53.0,11.0,60.0,17.0,41.0,333.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09,1.0.7,4.0,parameter-sherpa,,,,,40.0,40.0,https://pypi.org/project/parameter-sherpa,232.0,232.0,,,,,,,,3.0,,,,,,,,,,,,,
638,torch-uncertainty,ENSTA-U2IS-AI/torch-uncertainty,probabilistics,,https://github.com/ENSTA-U2IS-AI/torch-uncertainty,https://github.com/ENSTA-U2IS-AI/torch-uncertainty,Apache-2.0,2023-02-01 16:21:14.000,2024-12-09 16:29:33.000000,2024-11-19 09:38:40,1433.0,135.0,20.0,9.0,84.0,11.0,27.0,316.0,Open-source framework for uncertainty and deep learning models in PyTorch.,9.0,18,True,,,16.0,torch-uncertainty,,,,,,,https://pypi.org/project/torch-uncertainty,1054.0,1054.0,,,,,,,,3.0,,,,,,,,,,,True,,
639,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2024-07-25 10:59:34.000000,2023-03-28 03:38:13,1094.0,,69.0,28.0,59.0,27.0,32.0,293.0,Distributed and decentralized training framework for PyTorch over graph.,9.0,18,False,2021-05-15 01:38:40,0.3.0,6.0,bluefog,,,,['pytorch'],5.0,5.0,https://pypi.org/project/bluefog,307.0,310.0,,,,,,,,3.0,206.0,,,,,,,,,,,,
640,awesome-semantic-segmentation,mrgloom/awesome-semantic-segmentation,data-science,,https://github.com/mrgloom/awesome-semantic-segmentation,https://github.com/mrgloom/awesome-semantic-segmentation,,2015-10-03 10:07:34.000,2021-05-08 13:40:11.000000,2021-03-08 14:36:09,417.0,,2357.0,442.0,41.0,6.0,19.0,10547.0,awesome-semantic-segmentation.,16.0,17,False,,,,,,,,,20.0,20.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
641,kaggle-solutions,faridrashidi/kaggle-solutions,data-science,,https://github.com/faridrashidi/kaggle-solutions,https://github.com/faridrashidi/kaggle-solutions,MIT,2018-11-25 04:27:49.000,2024-12-07 16:03:46.000000,2024-12-07 16:03:43,193.0,11.0,1857.0,92.0,9.0,,8.0,5021.0,Collection of Kaggle Solutions and Ideas.,4.0,17,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
642,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2024-01-16 09:15:43.000000,2024-01-16 09:12:58,32.0,,85.0,13.0,35.0,3.0,25.0,820.0,Leave One Feature Out Importance.,6.0,17,True,2024-01-16 09:15:43,0.3.4,1.0,lofo-importance,,,,,35.0,35.0,https://pypi.org/project/lofo-importance,3115.0,3115.0,,,,,,,,3.0,,,,,,,,,,,,,
643,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2023-04-24 11:42:30.000000,2022-07-27 19:55:38,93.0,,57.0,15.0,10.0,26.0,17.0,780.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,17,False,2022-07-27 19:51:53,1.2.7,8.0,parallelformers,,,,,61.0,61.0,https://pypi.org/project/parallelformers,585.0,585.0,,,,,,,,3.0,,,,,,,,,,,,,
644,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000000,2021-01-20 03:52:40,1096.0,,96.0,24.0,101.0,32.0,84.0,706.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,17,False,2019-08-06 09:09:45,3.0.0,16.0,hyperparameter-hunter,,,,,,,https://pypi.org/project/hyperparameter-hunter,611.0,618.0,,,,,,,,3.0,552.0,,,,,,,,,,,,
645,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000000,2022-06-21 04:27:47,257.0,,94.0,18.0,19.0,4.0,29.0,642.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,17,False,2022-03-15 07:18:19,0.1.0,5.0,textflint,,,,,19.0,19.0,https://pypi.org/project/textflint,184.0,184.0,,,,,,,,3.0,,,,,,,,,,,,,
646,puncc,deel-ai/puncc,ml-frameworks,,https://github.com/deel-ai/puncc,https://github.com/deel-ai/puncc,,2022-07-20 09:22:41.000,2024-11-17 16:17:08.000000,2024-11-05 15:53:19,194.0,6.0,16.0,5.0,33.0,6.0,22.0,306.0,Puncc is a python library for predictive uncertainty quantification using conformal prediction.,5.0,17,True,2024-11-05 15:59:18,0.8.0,6.0,puncc,,,,,7.0,7.0,https://pypi.org/project/puncc,2030.0,2030.0,,,,,,,,3.0,,,,,,,,,,,,,
647,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,,2021-06-03 12:39:38.000,2024-12-08 16:55:26.000000,2024-12-08 16:55:25,525.0,1.0,58.0,14.0,91.0,21.0,39.0,288.0,Represent trained machine learning models as Pyomo optimization formulations.,21.0,17,True,,,,omlt,,,,,22.0,22.0,https://pypi.org/project/omlt,19482.0,19482.0,,,,,,,,3.0,,,,,,,,,,,,,
648,chitra,gradsflow/chitra,ml-experiments,,https://github.com/aniketmaurya/chitra,https://github.com/aniketmaurya/chitra,Apache-2.0,2020-01-23 14:17:54.000,2024-07-02 00:10:02.000000,2024-06-01 12:08:31,372.0,,34.0,6.0,134.0,,35.0,224.0,"A multi-functional library for full-stack Deep Learning. Simplifies Model Building, API development, and Model..",14.0,17,True,2021-11-26 17:10:22,0.2.0,9.0,chitra,conda-forge/chitra,,,,,,https://pypi.org/project/chitra,3829.0,3939.0,https://anaconda.org/conda-forge/chitra,2023-06-18 08:40:33.534,3868.0,,,,,3.0,,aniketmaurya/chitra,,,,,,,,,,,
649,modelkit,Cornerstone-OnDemand/modelkit,model-serialisation,,https://github.com/Cornerstone-OnDemand/modelkit,https://github.com/Cornerstone-OnDemand/modelkit,MIT,2021-05-14 12:10:51.000,2024-06-06 14:34:14.000000,2024-06-06 14:27:44,864.0,,17.0,8.0,184.0,11.0,23.0,154.0,Toolkit for developing and maintaining ML models.,14.0,17,True,2024-02-02 14:57:28,0.1.2,21.0,modelkit,,,,,,,https://pypi.org/project/modelkit,8829.0,8829.0,,,,,,,,3.0,,,,,,,,,,,,,
650,Elephas,danielenricocahall/elephas,distributed-ml,,https://github.com/danielenricocahall/elephas,https://github.com/danielenricocahall/elephas,MIT,2019-08-19 17:33:26.070,2024-12-04 03:49:13.000000,2024-12-04 03:47:53,726.0,12.0,5.0,1.0,19.0,11.0,8.0,17.0,Distributed Deep learning with Keras & Spark.,28.0,17,False,2024-12-04 03:49:13,6.2.0,19.0,elephas,conda-forge/elephas,,,"['keras', 'spark']",,,https://pypi.org/project/elephas,40261.0,40508.0,https://anaconda.org/conda-forge/elephas,2023-06-16 16:16:35.554,15855.0,,,,,3.0,,,,,,,,,,,,,
651,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-09-21 07:22:50.000000,2023-09-21 07:22:50,127.0,,85.0,16.0,15.0,10.0,22.0,737.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,16,False,2020-05-29 14:39:38,0.1.3,5.0,flashtorch,,,,['pytorch'],23.0,23.0,https://pypi.org/project/flashtorch,349.0,349.0,,,,,,,,3.0,,,,,,,,,,,,,
652,KD-Lib,SforAiDl/KD_Lib,pytorch-utils,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2023-03-01 21:06:37.000000,2023-03-01 21:03:09,298.0,,57.0,16.0,83.0,14.0,49.0,609.0,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,16,False,2022-05-18 08:34:00,0.0.32,3.0,KD-Lib,,,,['pytorch'],,,https://pypi.org/project/KD-Lib,192.0,192.0,,,,,,,,3.0,,,,,,,,,,,,,
653,typedb-ml,vaticle/typedb-ml,graph,,https://github.com/typedb/typedb-ml,https://github.com/typedb/typedb-ml,Apache-2.0,2018-09-16 16:46:48.000,2023-11-18 17:08:08.000000,2023-11-18 17:08:08,508.0,,90.0,39.0,106.0,12.0,51.0,550.0,TypeDB-ML is the Machine Learning integrations library for TypeDB.,13.0,16,False,2022-07-29 11:37:34,0.3.0,8.0,typedb-ml,,,,,,,https://pypi.org/project/typedb-ml,56.0,59.0,,,,,,,,3.0,251.0,typedb/typedb-ml,,,,,,,,,,,
654,TensorLayerx,tensorlayer/tensorlayerx,reinforcement-learning,,https://github.com/tensorlayer/TensorLayerX,https://github.com/tensorlayer/TensorLayerX,,2021-12-03 07:41:20.000,2024-11-28 05:28:15.000000,2024-11-28 05:27:48,396.0,5.0,44.0,17.0,51.0,14.0,17.0,541.0,"TensorLayerX: A Unified Deep Learning and Reinforcement Learning Framework for All Hardwares, Backends and OS.",15.0,16,True,2023-02-03 08:05:46,0.5.8,8.0,tensorlayerx,,,,['tensorflow'],30.0,30.0,https://pypi.org/project/tensorlayerx,356.0,356.0,,,,,,,,3.0,,,,,,,,,,,,,
655,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,,2018-04-13 21:00:31.000,2024-07-19 18:44:12.000000,2024-07-19 16:10:42,70.0,,53.0,18.0,10.0,4.0,18.0,527.0,Topological Data Analysis for Python.,6.0,16,True,2024-07-19 18:44:12,1.1.1,6.0,scikit-tda,,,,['sklearn'],65.0,65.0,https://pypi.org/project/scikit-tda,939.0,939.0,,,,,,,,3.0,,,,,,,,,,,,,
656,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-06-21 21:41:58.000000,2019-11-29 00:48:44,1051.0,,30.0,11.0,121.0,27.0,150.0,344.0,Open source production model management tool for data scientists.,6.0,16,False,,,,datmo,,,,,7.0,7.0,https://pypi.org/project/datmo,897.0,897.0,,,,,,,,3.0,,,,,,,,,,,,,
657,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,,2015-10-27 12:28:45.000,2024-09-03 22:45:13.000000,2024-03-27 08:46:27,190.0,,39.0,19.0,4.0,10.0,8.0,286.0,Analyze Data with Pandas-based Networks. Documentation:.,3.0,16,True,2024-03-26 14:42:33,0.2.4,13.0,deepgraph,conda-forge/deepgraph,,,['pandas'],12.0,12.0,https://pypi.org/project/deepgraph,1239.0,5999.0,https://anaconda.org/conda-forge/deepgraph,2024-07-11 16:39:33.824,238011.0,,,,,3.0,,,,,,,,,,,,,
658,Awesome-LLMOps,tensorchord/Awesome-LLMOps,data-science,,https://github.com/tensorchord/Awesome-LLMOps,https://github.com/tensorchord/Awesome-LLMOps,CC0-1.0,2022-04-15 01:56:44.000,2024-12-03 04:35:28.000000,2024-12-03 04:35:28,162.0,8.0,375.0,66.0,171.0,1.0,7.0,4094.0,An awesome & curated list of best LLMOps tools for developers.,89.0,15,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
659,awesome-python-data-science,krzjoa/awesome-python-data-science,data-science,,https://github.com/krzjoa/awesome-python-data-science,https://github.com/krzjoa/awesome-python-data-science,CC-BY-4.0,2017-12-21 10:17:53.000,2024-10-04 07:22:31.000000,2024-10-04 07:22:30,487.0,1.0,315.0,60.0,55.0,,5.0,2622.0,Probably the best curated list of data science software in Python.,33.0,15,True,,,,,,,,,8.0,8.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
660,GraphVite,DeepGraphLearning/graphvite,graph,,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000,2024-06-14 21:18:09.000000,2024-06-14 21:18:09,16.0,,153.0,32.0,,53.0,60.0,1237.0,GraphVite: A General and High-performance Graph Embedding System.,,15,True,,,4.0,,milagraph/graphvite,,,,,,,,77.0,https://anaconda.org/milagraph/graphvite,2023-06-16 16:16:18.265,4962.0,,,,,3.0,,,,,,,,,,,,,
661,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2024-08-08 16:55:04.000000,2024-02-05 15:11:35,743.0,,119.0,30.0,111.0,14.0,25.0,1093.0,An autoML framework & toolkit for machine learning on graphs.,16.0,15,True,2022-12-30 06:11:04,0.4.0,4.0,auto-graph-learning,,,,['pytorch'],,,https://pypi.org/project/auto-graph-learning,,,,,,,,,,3.0,,,,,,,,,,,,,
662,audio-webui,gitmylo/audio-webui,audio,,https://github.com/gitmylo/audio-webui,https://github.com/gitmylo/audio-webui,MIT,2023-05-05 14:48:50.000,2024-08-16 10:38:46.000000,2024-08-16 10:38:46,427.0,,101.0,22.0,22.0,80.0,115.0,1093.0,A webui for different audio related Neural Networks.,10.0,15,True,2023-06-23 22:11:55,Installers,1.0,,,,,,,,,,556.0,,,,,,,,3.0,10023.0,,,,,,,,,,,,
663,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2023-03-19 22:55:22.000000,2021-03-15 07:00:08,66.0,,110.0,19.0,37.0,19.0,8.0,1042.0,Distributed Computing for AI Made Simple.,5.0,15,False,,,,fiber,,,,,84.0,84.0,https://pypi.org/project/fiber,273.0,273.0,,,,,,,,3.0,,,,,,,,,,,,,
664,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2023-04-11 19:24:43.000000,2023-04-11 19:24:38,24.0,,56.0,17.0,7.0,,10.0,803.0,MADGRAD Optimization Method.,2.0,15,False,,,,madgrad,,,,['pytorch'],92.0,92.0,https://pypi.org/project/madgrad,2528.0,2528.0,,,,,,,,3.0,,,,,,,,,,,,,
665,Anchor,marcotcr/anchor,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000,2022-07-19 18:09:12.000000,2022-07-19 18:08:39,47.0,,112.0,28.0,10.0,25.0,51.0,799.0,Code for High-Precision Model-Agnostic Explanations paper.,10.0,15,False,,,,anchor_exp,,,,,,,https://pypi.org/project/anchor_exp,1175.0,1175.0,,,,,,,,3.0,,,,,,,,,,,,,
666,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2024-08-12 20:48:27.000000,2024-08-12 20:48:27,72.0,,48.0,11.0,11.0,3.0,16.0,783.0,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",9.0,15,True,,,,rliable,,,,,164.0,164.0,https://pypi.org/project/rliable,1067.0,1067.0,,,,,,,,3.0,,,,,,,,,,,,,
667,NeuralCompression,facebookresearch/NeuralCompression,image,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2024-09-20 14:21:23.000000,2024-09-20 14:21:18,142.0,2.0,43.0,21.0,171.0,6.0,65.0,514.0,A collection of tools for neural compression enthusiasts.,10.0,15,True,2023-10-03 14:25:36,0.3.1,6.0,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,213.0,213.0,,,,,,,,3.0,,,,,,,,,,,,,
668,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2024-04-15 06:19:14.000000,2024-04-15 06:19:14,282.0,,79.0,13.0,130.0,15.0,138.0,481.0,A Python library for dynamic classifier and ensemble selection.,17.0,15,True,,,,deslib,,,,['sklearn'],,,https://pypi.org/project/deslib,3560.0,3560.0,,,,,,,,3.0,,,,,,,,,,,,,
669,interpret-text,interpretml/interpret-text,interpretability,,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000,2024-02-05 16:37:11.000000,2024-02-05 16:37:10,152.0,,68.0,19.0,177.0,42.0,16.0,419.0,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,18.0,15,True,2021-12-07 15:12:02,0.1.3,3.0,interpret-text,,,,['jupyter'],,,https://pypi.org/project/interpret-text,214.0,214.0,,,,,,,,3.0,,,,,,,,,,,,,
670,ExplainX.ai,explainX/explainx,interpretability,,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000,2024-08-21 16:55:05.000000,2024-08-21 16:55:05,192.0,,53.0,10.0,17.0,2.0,29.0,419.0,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,5.0,15,True,2021-02-07 11:06:21,2.407,21.0,explainx,,,,,,,https://pypi.org/project/explainx,935.0,935.0,,,,,,,,3.0,20.0,,,,,,,,,,,,
671,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000000,2023-08-22 08:22:26,367.0,,37.0,18.0,6.0,19.0,21.0,315.0,,28.0,15,False,,,,dm-launchpad,,,,['tensorflow'],,,https://pypi.org/project/dm-launchpad,1653.0,1653.0,,,,,,,,3.0,,google-deepmind/launchpad,,,,,,,,,,,
672,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2024-02-21 16:29:12.000000,2023-03-31 15:44:32,231.0,,20.0,31.0,53.0,5.0,7.0,108.0,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",15.0,15,False,,,,collie,,,,['pytorch'],51.0,51.0,https://pypi.org/project/collie,391.0,391.0,,,,,,,,3.0,,,,,,,,,,,,,
673,datascience,r0f1/datascience,data-science,,https://github.com/r0f1/datascience,https://github.com/r0f1/datascience,CC0-1.0,2018-11-22 09:21:49.000,2024-12-03 10:54:59.000000,2024-12-03 10:54:59,805.0,17.0,663.0,143.0,39.0,,2.0,4274.0,Curated list of Python resources for data science.,16.0,14,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
674,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2024-03-14 09:28:18.000000,2022-06-21 18:24:09,30.0,,986.0,63.0,13.0,40.0,26.0,3743.0,Implementation and experiments of graph embedding algorithms.,9.0,14,False,,,,,,,,['sklearn'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,
675,ml-ane-transformers,apple/ml-ane-transformers,model-serialisation,,https://github.com/apple/ml-ane-transformers,https://github.com/apple/ml-ane-transformers,,2022-06-03 16:36:06.000,2023-04-25 09:24:38.000000,2022-08-09 04:03:14,5.0,,86.0,48.0,4.0,,,2569.0,Reference implementation of the Transformer architecture optimized for Apple Neural Engine (ANE).,,14,False,2022-08-09 04:22:55,0.1.3,3.0,ane-transformers,,,,['pytorch'],,,https://pypi.org/project/ane-transformers,1628.0,1630.0,,,,,,,,3.0,78.0,,,,,,,,,,,,
676,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2024-01-10 11:53:25.000000,2024-01-10 11:53:25,104.0,,481.0,67.0,26.0,5.0,97.0,1688.0,An Open-Source Package for Network Embedding (NE).,12.0,14,True,,,,,,,,['tensorflow'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,
677,nnDetection,MIC-DKFZ/nnDetection,medical-data,,https://github.com/MIC-DKFZ/nnDetection,https://github.com/MIC-DKFZ/nnDetection,Apache-2.0,2021-05-17 10:00:25.000,2024-07-11 12:32:33.000000,2024-07-11 12:32:32,209.0,,101.0,19.0,17.0,27.0,245.0,559.0,nnDetection is a self-configuring framework for 3D (volumetric) medical object detection which can be applied to new..,10.0,14,True,2023-05-05 08:46:53,0.1-alpha-zenodo,2.0,,,,,['pytorch'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,
678,VizSeq,facebookresearch/vizseq,nlp,,https://github.com/facebookresearch/vizseq,https://github.com/facebookresearch/vizseq,MIT,2019-08-26 13:19:38.000,2024-10-29 16:15:42.000000,2024-09-28 19:49:30,81.0,1.0,57.0,16.0,68.0,7.0,9.0,443.0,"An Analysis Toolkit for Natural Language Generation (Translation, Captioning, Summarization, etc.).",4.0,14,True,,,,vizseq,,,,,12.0,12.0,https://pypi.org/project/vizseq,192.0,192.0,,,,,,,,3.0,,,,,,,,,,,,,
679,OpenRec,ylongqi/openrec,recommender-systems,,https://github.com/ylongqi/openrec,https://github.com/ylongqi/openrec,Apache-2.0,2017-11-29 16:04:40.000,2023-03-24 23:54:19.000000,2020-02-19 07:57:17,213.0,,83.0,36.0,47.0,4.0,12.0,412.0,OpenRec is an open-source and modular library for neural network-inspired recommendation algorithms.,11.0,14,False,,,,openrec,,,,,4.0,4.0,https://pypi.org/project/openrec,142.0,142.0,,,,,,,,3.0,,,,,,,,,,,,,
680,OpenKE,thunlp/OpenKE,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,,2017-10-08 11:20:23.000,2024-01-10 11:51:05.000000,2024-01-10 11:51:05,143.0,,973.0,103.0,28.0,25.0,357.0,3867.0,An Open-Source Package for Knowledge Embedding (KE).,14.0,13,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
681,MedicalNet,Tencent/MedicalNet,medical-data,,https://github.com/Tencent/MedicalNet,https://github.com/Tencent/MedicalNet,MIT,2019-07-17 09:53:10.000,2023-07-06 21:26:54.000000,2020-08-27 13:37:26,26.0,,412.0,63.0,6.0,66.0,17.0,1960.0,Many studies have shown that the performance on deep learning is significantly affected by volume of training data...,,13,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
682,traingenerator,jrieke/traingenerator,others,,https://github.com/jrieke/traingenerator,https://github.com/jrieke/traingenerator,MIT,2020-12-03 16:47:16.000,2023-08-23 08:35:09.000000,2022-06-30 14:05:23,118.0,,174.0,37.0,10.0,7.0,3.0,1370.0,A web app to generate template code for machine learning.,3.0,13,False,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
683,Maze,enlite-ai/maze,reinforcement-learning,,https://github.com/enlite-ai/maze,https://github.com/enlite-ai/maze,Custom,2021-02-11 08:26:37.000,2024-11-13 15:13:21.000000,2022-11-21 12:12:41,1044.0,,12.0,6.0,26.0,1.0,2.0,265.0,Maze Applied Reinforcement Learning Framework.,3.0,13,False,2022-11-21 12:21:45,0.2.0,10.0,maze-rl,,enliteai/maze,,['pytorch'],,,https://pypi.org/project/maze-rl,293.0,298.0,,,,https://hub.docker.com/r/enliteai/maze,2021-06-24 21:00:27.801118,,261.0,3.0,11.0,,,,,,,,,,,,
684,Auptimizer,LGE-ARC-AdvancedAI/auptimizer,hyperopt,,https://github.com/LGE-ARC-AdvancedAI/auptimizer,https://github.com/LGE-ARC-AdvancedAI/auptimizer,GPL-3.0,2019-09-12 01:08:37.000,2023-01-27 02:15:43.000000,2021-03-03 01:30:06,79.0,,28.0,21.0,44.0,1.0,5.0,200.0,An automatic ML model optimization tool.,11.0,13,False,2021-03-03 02:00:23,2.0,3.0,auptimizer,,,,,,,https://pypi.org/project/auptimizer,636.0,636.0,,,,,,,,3.0,,,,,,,,,,,,,
685,Data-science,khuyentran1401/Data-science,data-science,,https://github.com/khuyentran1401/Data-science,https://github.com/khuyentran1401/Data-science,,2020-07-17 19:25:27.000,2024-10-12 21:01:39.000000,2024-10-12 21:01:39,730.0,1.0,971.0,143.0,10.0,4.0,4.0,4059.0,"Collection of useful data science topics along with articles, videos, and code.",3.0,12,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
