,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
624,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2024-04-26 21:09:50.000,2024-04-26 20:31:49,327.0,,77.0,26.0,345.0,5.0,10.0,338.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,36.0,18,True,2024-04-26 21:09:50,0.46.0,24.0,fairness-indicators,,,"['tensorflow', 'jupyter']",,657.0,,,https://pypi.org/project/fairness-indicators,657.0,,,,3.0,,,,,,,,,,,,,,,,
625,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000,2020-10-18 07:57:48,823.0,,52.0,11.0,60.0,17.0,41.0,331.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09,1.0.7,4.0,parameter-sherpa,,,,,154.0,37.0,37.0,https://pypi.org/project/parameter-sherpa,154.0,,,,3.0,,,,,,,,,,,,,,,,
626,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/vega/vegafusion,https://github.com/vega/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2024-07-23 16:26:34.000,2024-05-23 13:09:08,661.0,1.0,16.0,24.0,351.0,46.0,87.0,311.0,Serverside scaling for Vega and Altair visualizations.,4.0,18,True,2024-05-09 19:19:11,1.6.9,69.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,5800.0,7649.0,,,https://pypi.org/project/vegafusion-jupyter,830.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2024-05-10 13:02:13.580,184714.0,3.0,,,,,,,vega/vegafusion,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,263.0,,,,,,
627,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000,2023-08-22 08:22:26,367.0,,34.0,19.0,6.0,19.0,21.0,307.0,,28.0,18,False,,,,dm-launchpad,,,['tensorflow'],,1925.0,110.0,110.0,https://pypi.org/project/dm-launchpad,1925.0,,,,3.0,,,,,,,google-deepmind/launchpad,,,,,,,,,
628,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2024-07-25 10:59:34.000,2023-03-28 03:38:13,1094.0,,69.0,28.0,59.0,27.0,32.0,291.0,Distributed and decentralized training framework for PyTorch over graph.,9.0,18,False,2021-05-15 01:38:40,0.3.0,6.0,bluefog,,,['pytorch'],179.0,45.0,4.0,4.0,https://pypi.org/project/bluefog,42.0,,,,3.0,,,,,,,,,,,,,,,,
629,DeepGraph,deepgraph/deepgraph,graph,,https://github.com/deepgraph/deepgraph,https://github.com/deepgraph/deepgraph,,2015-10-27 12:28:45.000,2024-07-11 16:39:33.824,2024-03-27 08:46:27,190.0,,40.0,19.0,3.0,10.0,8.0,282.0,Analyze Data with Pandas-based Networks. Documentation:.,3.0,18,True,2024-03-26 14:42:33,0.2.4,13.0,deepgraph,conda-forge/deepgraph,,['pandas'],,5528.0,10.0,10.0,https://pypi.org/project/deepgraph,1072.0,https://anaconda.org/conda-forge/deepgraph,2024-07-11 16:39:33.824,204993.0,3.0,,,,,,,,,,,,,,,,
630,Elephas,danielenricocahall/elephas,distributed-ml,,https://github.com/danielenricocahall/elephas,https://github.com/danielenricocahall/elephas,MIT,2019-08-19 17:33:26.070,2024-08-04 13:45:57.000,2024-08-04 13:44:44,710.0,47.0,5.0,1.0,19.0,12.0,7.0,17.0,Distributed Deep learning with Keras & Spark.,28.0,18,False,2024-08-04 13:42:55,6.1.0,18.0,elephas,conda-forge/elephas,,"['keras', 'spark']",,37802.0,,,https://pypi.org/project/elephas,37558.0,https://anaconda.org/conda-forge/elephas,2023-06-16 16:16:35.554,14678.0,3.0,,,,,,,,,,,,,,,,
631,awesome-semantic-segmentation,mrgloom/awesome-semantic-segmentation,data-science,,https://github.com/mrgloom/awesome-semantic-segmentation,https://github.com/mrgloom/awesome-semantic-segmentation,,2015-10-03 10:07:34.000,2021-05-08 13:40:11.000,2021-03-08 14:36:09,417.0,,2362.0,441.0,41.0,6.0,19.0,10426.0,awesome-semantic-segmentation.,16.0,17,False,,,,,,,,,,20.0,20.0,,,,,,3.0,,,,,,,,,,,,,,,,
632,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2024-08-05 04:20:20.000,2024-07-25 13:33:16,698.0,7.0,419.0,39.0,845.0,131.0,117.0,3187.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,83.0,17,True,,,,,,,['jax'],,,,,,,,,,3.0,,,,,,,,,,,,,,,,
633,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000,2021-10-30 06:30:12,91.0,,159.0,43.0,5.0,4.0,7.0,1088.0,XAI - An eXplainability toolbox for machine learning.,3.0,17,False,2021-10-30 06:35:19,0.1.0,1.0,xai,,,,,226.0,31.0,31.0,https://pypi.org/project/xai,226.0,,,,3.0,,,,,,,,,,,,,,,,
634,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2024-01-16 09:15:43.000,2024-01-16 09:12:58,32.0,,84.0,14.0,35.0,3.0,24.0,813.0,Leave One Feature Out Importance.,6.0,17,True,2024-01-16 09:15:43,0.3.4,1.0,lofo-importance,,,,,2655.0,32.0,32.0,https://pypi.org/project/lofo-importance,2655.0,,,,3.0,,,,,,,,,,,,,,,,
635,parallelformers,tunib-ai/parallelformers,distributed-ml,,https://github.com/tunib-ai/parallelformers,https://github.com/tunib-ai/parallelformers,Apache-2.0,2021-07-17 12:50:43.000,2023-04-24 11:42:30.000,2022-07-27 19:55:38,93.0,,57.0,15.0,10.0,26.0,17.0,767.0,Parallelformers: An Efficient Model Parallelization Toolkit for Deployment.,5.0,17,False,2022-07-27 19:51:53,1.2.7,8.0,parallelformers,,,,,275.0,50.0,50.0,https://pypi.org/project/parallelformers,275.0,,,,3.0,,,,,,,,,,,,,,,,
636,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-10-13 12:16:35.000,2023-04-01 08:26:45,5080.0,,99.0,19.0,58.0,2.0,13.0,762.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,17,False,2021-10-06 07:29:20,2.0.3,13.0,caer,,https://caer.rtfd.io,,34.0,4348.0,,,https://pypi.org/project/caer,4348.0,,,,3.0,,,,,,,,,,,,,,,,
637,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2024-07-04 19:52:48.000,2024-07-04 19:52:48,68.0,3.0,45.0,11.0,10.0,1.0,14.0,734.0,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",8.0,17,True,,,,rliable,,,,,4975.0,143.0,143.0,https://pypi.org/project/rliable,4975.0,,,,3.0,,,,,,,,,,,,,,,,
638,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2023-12-21 13:50:16.000,2023-12-21 13:50:13,819.0,,41.0,15.0,18.0,1.0,20.0,598.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,17,True,2023-09-22 14:58:06,3.1.3,27.0,opytimizer,,,,,291.0,17.0,17.0,https://pypi.org/project/opytimizer,291.0,,,,3.0,,,,,,,,,,,,,,,,
639,scikit-tda,scikit-tda/scikit-tda,sklearn-utils,,https://github.com/scikit-tda/scikit-tda,https://github.com/scikit-tda/scikit-tda,,2018-04-13 21:00:31.000,2024-07-19 18:44:12.000,2024-07-19 16:10:42,70.0,1.0,52.0,18.0,10.0,4.0,18.0,507.0,Topological Data Analysis for Python.,6.0,17,True,2024-07-19 18:44:12,1.1.1,6.0,scikit-tda,,,['sklearn'],,1296.0,60.0,60.0,https://pypi.org/project/scikit-tda,1296.0,,,,3.0,,,,,,,,,,,,,,,,
640,chitra,gradsflow/chitra,ml-experiments,,https://github.com/aniketmaurya/chitra,https://github.com/aniketmaurya/chitra,Apache-2.0,2020-01-23 14:17:54.000,2024-07-02 00:10:02.000,2024-06-01 12:08:31,372.0,1.0,35.0,6.0,134.0,,35.0,224.0,"A multi-functional library for full-stack Deep Learning. Simplifies Model Building, API development, and Model..",14.0,17,True,2021-11-26 17:10:22,0.2.0,9.0,chitra,conda-forge/chitra,,,,2006.0,,,https://pypi.org/project/chitra,1897.0,https://anaconda.org/conda-forge/chitra,2023-06-18 08:40:33.534,3383.0,3.0,,,,,,,aniketmaurya/chitra,,,,,,,,,
641,modelkit,Cornerstone-OnDemand/modelkit,model-serialisation,,https://github.com/Cornerstone-OnDemand/modelkit,https://github.com/Cornerstone-OnDemand/modelkit,MIT,2021-05-14 12:10:51.000,2024-06-06 14:34:14.000,2024-06-06 14:27:44,864.0,4.0,17.0,8.0,184.0,11.0,23.0,153.0,Toolkit for developing and maintaining ML models.,14.0,17,True,2024-02-02 14:57:28,0.1.2,21.0,modelkit,,,,,7184.0,,,https://pypi.org/project/modelkit,7184.0,,,,3.0,,,,,,,,,,,,,,,,
642,kaggle-solutions,faridrashidi/kaggle-solutions,data-science,,https://github.com/faridrashidi/kaggle-solutions,https://github.com/faridrashidi/kaggle-solutions,MIT,2018-11-25 04:27:49.000,2024-08-02 02:07:26.000,2024-07-27 17:01:43,177.0,4.0,1441.0,73.0,6.0,,6.0,3955.0,Collection of Kaggle Solutions and Ideas.,3.0,16,True,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
643,GraphEmbedding,shenweichen/GraphEmbedding,graph,,https://github.com/shenweichen/GraphEmbedding,https://github.com/shenweichen/GraphEmbedding,MIT,2019-02-11 16:27:20.000,2024-03-14 09:28:18.000,2022-06-21 18:24:09,30.0,,979.0,64.0,13.0,39.0,25.0,3646.0,Implementation and experiments of graph embedding algorithms.,9.0,16,False,,,,,,,['sklearn'],,,34.0,34.0,,,,,,3.0,,,,,,,,,,,,,,,,
644,AutoGL,THUMNLab/AutoGL,graph,,https://github.com/THUMNLab/AutoGL,https://github.com/THUMNLab/AutoGL,Apache-2.0,2020-11-30 14:26:22.000,2024-08-08 16:55:04.000,2024-02-05 15:11:35,743.0,,121.0,28.0,111.0,14.0,25.0,1076.0,An autoML framework & toolkit for machine learning on graphs.,15.0,16,True,2022-12-30 06:11:04,0.4.0,4.0,auto-graph-learning,,,['pytorch'],,,,,https://pypi.org/project/auto-graph-learning,,,,,3.0,,,,,,,,,,,,,,,,
645,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,https://github.com/HunterMcGushion/hyperparameter_hunter,https://github.com/HunterMcGushion/hyperparameter_hunter,MIT,2018-06-01 23:17:00.000,2021-01-20 03:52:41.000,2021-01-20 03:52:40,1096.0,,99.0,23.0,101.0,32.0,84.0,701.0,Easy hyperparameter optimization and automatic result saving across machine learning algorithms and libraries.,4.0,16,False,2019-08-06 09:09:45,3.0.0,16.0,hyperparameter-hunter,,,,461.0,77.0,,,https://pypi.org/project/hyperparameter-hunter,71.0,,,,3.0,,,,,,,,,,,,,,,,
646,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000,2022-06-21 04:27:47,257.0,,92.0,18.0,19.0,4.0,29.0,634.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,16,False,2022-03-15 07:18:19,0.1.0,5.0,textflint,,,,,63.0,17.0,17.0,https://pypi.org/project/textflint,63.0,,,,3.0,,,,,,,,,,,,,,,,
647,typedb-ml,vaticle/typedb-ml,graph,,https://github.com/typedb/typedb-ml,https://github.com/typedb/typedb-ml,Apache-2.0,2018-09-16 16:46:48.000,2023-11-18 17:08:08.000,2023-11-18 17:08:08,508.0,,90.0,38.0,106.0,12.0,51.0,551.0,TypeDB-ML is the Machine Learning integrations library for TypeDB.,13.0,16,True,2022-07-29 11:37:34,0.3.0,8.0,typedb-ml,,,,232.0,51.0,,,https://pypi.org/project/typedb-ml,48.0,,,,3.0,,,,,,,typedb/typedb-ml,,,,,,,,,
648,TensorLayerx,tensorlayer/tensorlayerx,reinforcement-learning,,https://github.com/tensorlayer/TensorLayerX,https://github.com/tensorlayer/TensorLayerX,,2021-12-03 07:41:20.000,2024-07-31 10:34:17.000,2024-02-12 21:54:53,359.0,,40.0,16.0,47.0,14.0,17.0,532.0,"TensorLayerX: A Unified Deep Learning and Reinforcement Learning Framework for All Hardwares, Backends and OS.",10.0,16,True,2023-02-03 08:05:46,0.5.8,8.0,tensorlayerx,,,['tensorflow'],,511.0,29.0,29.0,https://pypi.org/project/tensorlayerx,511.0,,,,3.0,,,,,,,,,,,,,,,,
649,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2024-07-08 16:17:53.000,2024-07-08 16:17:35,399.0,1.0,129.0,35.0,324.0,82.0,131.0,329.0,Brain Imaging Analysis Kit.,35.0,16,True,,,,brainiak,,,,,289.0,,,https://pypi.org/project/brainiak,271.0,,,,3.0,brainiak/brainiak,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,1842.0,,,,,,,,,,,
650,OMLT,cog-imperial/omlt,model-serialisation,,https://github.com/cog-imperial/OMLT,https://github.com/cog-imperial/OMLT,,2021-06-03 12:39:38.000,2024-08-02 19:52:12.000,2024-05-16 21:59:57,520.0,18.0,55.0,14.0,88.0,19.0,39.0,257.0,Represent trained machine learning models as Pyomo optimization formulations.,17.0,16,True,,,,omlt,,,,,14843.0,,,https://pypi.org/project/omlt,14843.0,,,,3.0,,,,,,,,,,,,,,,,
651,Awesome-LLMOps,tensorchord/Awesome-LLMOps,data-science,,https://github.com/tensorchord/Awesome-LLMOps,https://github.com/tensorchord/Awesome-LLMOps,CC0-1.0,2022-04-15 01:56:44.000,2024-08-07 01:04:33.000,2024-08-07 01:04:33,149.0,7.0,331.0,62.0,158.0,1.0,7.0,3564.0,An awesome & curated list of best LLMOps tools for developers.,79.0,15,True,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
652,awesome-python-data-science,krzjoa/awesome-python-data-science,data-science,,https://github.com/krzjoa/awesome-python-data-science,https://github.com/krzjoa/awesome-python-data-science,CC-BY-4.0,2017-12-21 10:17:53.000,2024-06-07 10:04:04.000,2024-06-07 10:04:04,485.0,1.0,306.0,57.0,53.0,,5.0,2458.0,Probably the best curated list of data science software in Python.,31.0,15,True,,,,,,,,,,8.0,8.0,,,,,,3.0,,,,,,,,,,,,,,,,
653,GraphVite,DeepGraphLearning/graphvite,graph,,https://github.com/DeepGraphLearning/graphvite,https://github.com/DeepGraphLearning/graphvite,Apache-2.0,2019-07-16 15:48:20.000,2024-06-14 21:18:09.000,2024-06-14 21:18:09,16.0,1.0,150.0,32.0,,53.0,59.0,1207.0,GraphVite: A General and High-performance Graph Embedding System.,,15,True,,,4.0,,milagraph/graphvite,,,,78.0,,,,,https://anaconda.org/milagraph/graphvite,2023-06-16 16:16:18.265,4724.0,3.0,,,,,,,,,,,,,,,,
654,madgrad,facebookresearch/madgrad,pytorch-utils,,https://github.com/facebookresearch/madgrad,https://github.com/facebookresearch/madgrad,MIT,2021-01-12 19:41:06.000,2023-04-11 19:24:43.000,2023-04-11 19:24:38,24.0,,56.0,18.0,7.0,,10.0,799.0,MADGRAD Optimization Method.,2.0,15,False,,,,madgrad,,,['pytorch'],,7236.0,83.0,83.0,https://pypi.org/project/madgrad,7236.0,,,,3.0,,,,,,,,,,,,,,,,
655,Anchor,marcotcr/anchor,interpretability,,https://github.com/marcotcr/anchor,https://github.com/marcotcr/anchor,BSD-2-Clause,2018-02-02 23:38:50.000,2022-07-19 18:09:12.000,2022-07-19 18:08:39,47.0,,111.0,27.0,10.0,25.0,51.0,792.0,Code for High-Precision Model-Agnostic Explanations paper.,10.0,15,False,,,,anchor_exp,,,,,1357.0,,,https://pypi.org/project/anchor_exp,1357.0,,,,3.0,,,,,,,,,,,,,,,,
656,FlashTorch,MisaOgura/flashtorch,interpretability,,https://github.com/MisaOgura/flashtorch,https://github.com/MisaOgura/flashtorch,MIT,2019-03-22 13:00:57.000,2023-09-21 07:22:50.000,2023-09-21 07:22:50,127.0,,86.0,16.0,15.0,10.0,22.0,726.0,Visualization toolkit for neural networks in PyTorch! Demo --.,2.0,15,True,2020-05-29 14:39:38,0.1.3,5.0,flashtorch,,,['pytorch'],,53.0,21.0,21.0,https://pypi.org/project/flashtorch,53.0,,,,3.0,,,,,,,,,,,,,,,,
657,KD-Lib,SforAiDl/KD_Lib,pytorch-utils,,https://github.com/SforAiDl/KD_Lib,https://github.com/SforAiDl/KD_Lib,MIT,2020-05-10 13:08:42.000,2023-03-01 21:06:37.000,2023-03-01 21:03:09,298.0,,57.0,16.0,83.0,14.0,49.0,589.0,A Pytorch Knowledge Distillation library for benchmarking and extending works in the domains of Knowledge..,6.0,15,False,2022-05-18 08:34:00,0.0.32,3.0,KD-Lib,,,['pytorch'],,85.0,,,https://pypi.org/project/KD-Lib,85.0,,,,3.0,,,,,,,,,,,,,,,,
658,nnDetection,MIC-DKFZ/nnDetection,medical-data,,https://github.com/MIC-DKFZ/nnDetection,https://github.com/MIC-DKFZ/nnDetection,Apache-2.0,2021-05-17 10:00:25.000,2024-07-11 12:32:33.000,2024-07-11 12:32:32,209.0,4.0,89.0,19.0,16.0,28.0,222.0,535.0,nnDetection is a self-configuring framework for 3D (volumetric) medical object detection which can be applied to new..,10.0,15,True,2023-05-05 08:46:53,0.1-alpha-zenodo,2.0,,,,['pytorch'],,,,,,,,,,3.0,,,,,,,,,,,,,,,,
659,NeuralCompression,facebookresearch/NeuralCompression,image,,https://github.com/facebookresearch/NeuralCompression,https://github.com/facebookresearch/NeuralCompression,MIT,2021-07-09 15:14:13.000,2024-03-18 22:30:20.000,2024-03-18 22:30:15,140.0,,41.0,22.0,169.0,6.0,65.0,490.0,A collection of tools for neural compression enthusiasts.,10.0,15,True,2023-10-03 14:25:36,0.3.1,6.0,neuralcompression,,,,,89.0,,,https://pypi.org/project/neuralcompression,89.0,,,,3.0,,,,,,,,,,,,,,,,
660,datmo,datmo/datmo,ml-experiments,,https://github.com/datmo/datmo,https://github.com/datmo/datmo,MIT,2017-11-03 05:46:43.000,2022-06-21 21:41:58.000,2019-11-29 00:48:44,1051.0,,30.0,11.0,121.0,27.0,150.0,345.0,Open source production model management tool for data scientists.,6.0,15,False,,,,datmo,,,,,115.0,6.0,6.0,https://pypi.org/project/datmo,115.0,,,,3.0,,,,,,,,,,,,,,,,
661,datascience,r0f1/datascience,data-science,,https://github.com/r0f1/datascience,https://github.com/r0f1/datascience,CC0-1.0,2018-11-22 09:21:49.000,2024-07-26 23:29:48.000,2024-07-26 23:29:47,788.0,17.0,653.0,140.0,39.0,,2.0,4192.0,Curated list of Python resources for data science.,16.0,14,True,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
662,ml-ane-transformers,apple/ml-ane-transformers,model-serialisation,,https://github.com/apple/ml-ane-transformers,https://github.com/apple/ml-ane-transformers,,2022-06-03 16:36:06.000,2023-04-25 09:24:38.000,2022-08-09 04:03:14,5.0,,83.0,47.0,4.0,,,2530.0,Reference implementation of the Transformer architecture optimized for Apple Neural Engine (ANE).,,14,False,2022-08-09 04:22:55,0.1.3,3.0,ane-transformers,,,['pytorch'],65.0,1258.0,,,https://pypi.org/project/ane-transformers,1256.0,,,,3.0,,,,,,,,,,,,,,,,
663,OpenNE,thunlp/OpenNE,graph,,https://github.com/thunlp/OpenNE,https://github.com/thunlp/OpenNE,MIT,2017-10-08 04:58:20.000,2024-01-10 11:53:25.000,2024-01-10 11:53:25,104.0,,480.0,67.0,26.0,5.0,97.0,1681.0,An Open-Source Package for Network Embedding (NE).,12.0,14,True,,,,,,,['tensorflow'],,,,,,,,,,3.0,,,,,,,,,,,,,,,,
664,Fiber,uber/fiber,distributed-ml,,https://github.com/uber/fiber,https://github.com/uber/fiber,Apache-2.0,2020-01-07 18:16:24.000,2023-03-19 22:55:22.000,2021-03-15 07:00:08,66.0,,109.0,20.0,37.0,19.0,8.0,1039.0,Distributed Computing for AI Made Simple.,5.0,14,False,,,,fiber,,,,,93.0,77.0,77.0,https://pypi.org/project/fiber,93.0,,,,3.0,,,,,,,,,,,,,,,,
665,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,https://github.com/scikit-learn-contrib/DESlib,https://github.com/scikit-learn-contrib/DESlib,BSD-3-Clause,2017-12-08 22:49:49.000,2024-04-15 06:19:14.000,2024-04-15 06:19:14,282.0,,79.0,13.0,130.0,15.0,138.0,476.0,A Python library for dynamic classifier and ensemble selection.,17.0,14,True,,,,deslib,,,['sklearn'],,896.0,,,https://pypi.org/project/deslib,896.0,,,,3.0,,,,,,,,,,,,,,,,
666,interpret-text,interpretml/interpret-text,interpretability,,https://github.com/interpretml/interpret-text,https://github.com/interpretml/interpret-text,MIT,2019-09-04 16:39:48.000,2024-02-05 16:37:11.000,2024-02-05 16:37:10,152.0,,68.0,19.0,177.0,42.0,16.0,408.0,A library that incorporates state-of-the-art explainers for text-based machine learning models and visualizes the..,18.0,14,True,2021-12-07 15:12:02,0.1.3,3.0,interpret-text,,,['jupyter'],,74.0,,,https://pypi.org/project/interpret-text,74.0,,,,3.0,,,,,,-2.0,,,,,,,,,,
667,ExplainX.ai,explainX/explainx,interpretability,,https://github.com/explainX/explainx,https://github.com/explainX/explainx,MIT,2020-06-16 14:27:15.000,2024-03-01 15:54:36.000,2024-01-15 19:35:42,191.0,,53.0,10.0,17.0,2.0,29.0,404.0,Explainable AI framework for data scientists. Explain & debug any blackbox machine learning model with a single line..,5.0,14,True,2021-02-07 11:06:21,2.407,21.0,explainx,,,,17.0,135.0,,,https://pypi.org/project/explainx,135.0,,,,3.0,,,,,,,,,,,,,,,,
668,Collie,ShopRunner/collie,recommender-systems,,https://github.com/ShopRunner/collie,https://github.com/ShopRunner/collie,BSD-3-Clause,2021-04-12 20:54:06.000,2024-02-21 16:29:12.000,2023-03-31 15:44:32,231.0,,20.0,31.0,53.0,5.0,7.0,107.0,"A library for preparing, training, and evaluating scalable deep learning hybrid recommender systems using PyTorch.",15.0,14,False,,,,collie,,,['pytorch'],,115.0,48.0,48.0,https://pypi.org/project/collie,115.0,,,,3.0,,,,,,,,,,,,,,,,
669,Data-science,khuyentran1401/Data-science,data-science,,https://github.com/khuyentran1401/Data-science,https://github.com/khuyentran1401/Data-science,,2020-07-17 19:25:27.000,2024-08-02 18:51:41.000,2024-08-02 18:51:41,727.0,4.0,978.0,141.0,10.0,4.0,4.0,4011.0,"Collection of useful data science topics along with articles, videos, and code.",3.0,13,True,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
670,OpenKE,thunlp/OpenKE,graph,,https://github.com/thunlp/OpenKE,https://github.com/thunlp/OpenKE,,2017-10-08 11:20:23.000,2024-01-10 11:51:05.000,2024-01-10 11:51:05,143.0,,970.0,102.0,28.0,24.0,357.0,3774.0,An Open-Source Package for Knowledge Embedding (KE).,14.0,13,True,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
671,MedicalNet,Tencent/MedicalNet,medical-data,,https://github.com/Tencent/MedicalNet,https://github.com/Tencent/MedicalNet,MIT,2019-07-17 09:53:10.000,2023-07-06 21:26:54.000,2020-08-27 13:37:26,26.0,,404.0,63.0,6.0,63.0,17.0,1897.0,Many studies have shown that the performance on deep learning is significantly affected by volume of training data...,,13,False,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
672,traingenerator,jrieke/traingenerator,others,,https://github.com/jrieke/traingenerator,https://github.com/jrieke/traingenerator,MIT,2020-12-03 16:47:16.000,2023-08-23 08:35:09.000,2022-06-30 14:05:23,118.0,,176.0,38.0,10.0,7.0,3.0,1357.0,A web app to generate template code for machine learning.,3.0,13,False,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
