,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,trending,maven_id,maven_url,snap_id
605,Awesome-LLM,Hannibal046/Awesome-LLM,data-science,,https://github.com/Hannibal046/Awesome-LLM,https://github.com/Hannibal046/Awesome-LLM,CC0-1.0,2023-02-17 14:12:21.000,2023-12-18 14:33:32.000000,2023-12-18 14:33:32,352.0,47.0,778.0,270.0,78.0,1.0,19.0,10589.0,Awesome-LLM: a curated list of Large Language Model.,62.0,19,True,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
606,BytePS,bytedance/byteps,distributed-ml,,https://github.com/bytedance/byteps,https://github.com/bytedance/byteps,Apache-2.0,2019-06-25 07:00:13.000,2023-10-03 18:02:27.000000,2022-02-10 07:36:23,432.0,,470.0,87.0,180.0,104.0,161.0,3534.0,A high performance and generic framework for distributed DNN training.,21.0,19,False,2020-02-19 23:44:20,0.2,1.0,byteps,,bytepsimage/tensorflow,,,,,https://pypi.org/project/byteps,58.0,82.0,,,,https://hub.docker.com/r/bytepsimage/tensorflow,2020-03-03 02:33:23.358610,,1322.0,3.0,,,,,,,,,,,,,
607,AdaBound,Luolc/AdaBound,pytorch-utils,,https://github.com/Luolc/AdaBound,https://github.com/Luolc/AdaBound,Apache-2.0,2019-02-15 18:05:20.000,2023-07-23 10:44:20.000000,2019-03-06 17:01:45,27.0,,323.0,74.0,2.0,18.0,7.0,2902.0,An optimizer that trains as fast as Adam and as good as SGD.,2.0,19,False,2019-03-06 16:44:42,0.0.5,1.0,adabound,,,,['pytorch'],184.0,184.0,https://pypi.org/project/adabound,1277.0,1277.0,,,,,,,,3.0,,,,,,,,,,,,,
608,t5x,google-research/t5x,nlp,,https://github.com/google-research/t5x,https://github.com/google-research/t5x,Apache-2.0,2021-11-01 19:37:39.000,2023-12-21 16:17:46.000000,2023-12-18 19:53:32,1021.0,40.0,258.0,36.0,1297.0,75.0,49.0,2234.0,,105.0,19,False,,,,,,,,['tensorflow'],32.0,32.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
609,benchmark_VAE,clementchadebec/benchmark_VAE,pytorch-utils,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2023-12-14 14:58:01.000000,2023-12-14 14:58:00,369.0,6.0,138.0,17.0,69.0,14.0,34.0,1568.0,Unifying Variational Autoencoder (VAE) implementations in Pytorch (NeurIPS 2022).,15.0,19,True,2023-09-06 15:43:22,0.1.2,11.0,,,,,['pytorch'],17.0,17.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
610,luminol,linkedin/luminol,time-series-data,,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000,2023-05-09 00:52:44.000000,2023-05-09 00:52:44,72.0,,216.0,66.0,29.0,26.0,12.0,1135.0,Anomaly Detection and Correlation library.,9.0,19,True,,,,luminol,,,,,76.0,76.0,https://pypi.org/project/luminol,7528.0,7528.0,,,,,,,,3.0,,,,,,,,,,,,,
611,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:33:32.000000,2022-02-02 20:33:18,124.0,,139.0,17.0,11.0,41.0,43.0,1019.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,19,False,2022-02-02 20:33:33,1.1.4,80.0,performer-pytorch,,,,['pytorch'],107.0,107.0,https://pypi.org/project/performer-pytorch,2067.0,2067.0,,,,,,,,3.0,,,,,,,,,,,,,
612,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2023-06-16 13:21:24.079000,2022-12-12 08:52:31,580.0,,290.0,96.0,120.0,58.0,95.0,975.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",30.0,19,True,,,6.0,astroML,conda-forge/astroml,,,['sklearn'],,,https://pypi.org/project/astroML,817.0,1367.0,https://anaconda.org/conda-forge/astroml,2023-06-16 13:21:24.079,41825.0,,,,,3.0,,,,,,,,,,,,,
613,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,133.0,36.0,16.0,8.0,3.0,921.0,Nudity detection with Python.,12.0,19,False,,,,nudepy,,,,,3571.0,3571.0,https://pypi.org/project/nudepy,1445.0,1445.0,,,,,,,,3.0,,,,,,,,,,,,,
614,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2023-07-24 18:18:54.000000,2022-05-13 18:48:12,83.0,,176.0,24.0,58.0,10.0,27.0,914.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",16.0,19,False,,,,saliency,,,,['tensorflow'],74.0,74.0,https://pypi.org/project/saliency,3155.0,3155.0,,,,,,,,3.0,,,,,,,,,,,,,
615,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2023-12-21 13:35:54.000000,2023-12-20 13:14:40,1126.0,42.0,123.0,30.0,946.0,15.0,50.0,745.0,Machine learning framework for both deep learning and traditional algorithms.,35.0,19,True,2021-06-22 05:25:53,NeoML-master_2.0.5.0,2.0,neoml,,,,,,,https://pypi.org/project/neoml,148.0,148.0,,,,,,,,3.0,,,,,,,,,,-2.0,,,
616,Test Tube,williamFalcon/test-tube,hyperopt,,https://github.com/williamFalcon/test-tube,https://github.com/williamFalcon/test-tube,MIT,2017-09-06 02:14:57.000,2022-07-22 06:10:37.000000,2020-03-17 22:44:47,642.0,,74.0,26.0,37.0,23.0,21.0,736.0,Python library to easily log experiments and parallelize hyperparameter search for neural networks.,16.0,19,False,2019-06-29 19:21:43,0.64,3.0,test_tube,,,,,,,https://pypi.org/project/test_tube,80270.0,80270.0,,,,,,,,3.0,18.0,,,,,,,,,,,,
617,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2023-10-03 19:59:49.000000,2023-08-29 06:49:30,294.0,,59.0,23.0,47.0,10.0,17.0,726.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,19,True,,,19.0,evojax,conda-forge/evojax,,,['jax'],18.0,18.0,https://pypi.org/project/evojax,560.0,1564.0,https://anaconda.org/conda-forge/evojax,2023-08-29 10:08:55.843,22096.0,,,,,3.0,,,,,,,,,,,,,
618,tinytag,devsnd/tinytag,audio,,https://github.com/devsnd/tinytag,https://github.com/devsnd/tinytag,MIT,2014-01-27 15:27:01.000,2023-11-30 08:29:05.000000,2023-10-26 19:25:33,460.0,9.0,97.0,23.0,86.0,10.0,94.0,638.0,"Read audio and music meta data and duration of MP3, OGG, OPUS, MP4, M4A, FLAC, WMA, Wave and AIFF files with python 2..",26.0,19,True,,,,tinytag,,,,,,,https://pypi.org/project/tinytag,23835.0,23835.0,,,,,,,,3.0,,,,,,,,,,,,,
619,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2023-12-19 15:51:58.000000,2023-12-19 11:36:08,862.0,1.0,101.0,44.0,72.0,42.0,23.0,593.0,Bias and Fairness Audit Toolkit.,18.0,19,True,,,,aequitas,,,,,145.0,145.0,https://pypi.org/project/aequitas,1599.0,1599.0,,,,,,,,3.0,,,,,,,,,,,,,
620,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2023-12-21 13:50:16.000000,2023-12-21 13:50:13,819.0,4.0,38.0,15.0,18.0,,20.0,584.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,19,True,2023-09-22 14:58:06,3.1.3,27.0,opytimizer,,,,,16.0,16.0,https://pypi.org/project/opytimizer,180.0,180.0,,,,,,,,3.0,,,,,,,,,,,,,
621,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2023-06-16 16:12:33.889000,2022-06-08 03:46:02,305.0,,104.0,10.0,14.0,5.0,16.0,564.0,Make Waffle Charts in Python.,6.0,19,False,,,5.0,pywaffle,conda-forge/pywaffle,,,,306.0,306.0,https://pypi.org/project/pywaffle,3936.0,4123.0,https://anaconda.org/conda-forge/pywaffle,2023-06-16 16:12:33.889,11245.0,,,,,3.0,,,,,,,,,,,,,
622,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,,72.0,39.0,17.0,13.0,22.0,560.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,20.0,19,True,2020-10-16 03:43:47,0.1.7,4.0,n2,,,,,31.0,31.0,https://pypi.org/project/n2,254.0,254.0,,,,,,,,3.0,,,,,,,,,,,,,
623,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2023-10-04 01:35:07.000000,2023-09-04 05:41:43,372.0,,95.0,28.0,21.0,36.0,12.0,467.0,A python library for Bayesian time series modeling.,6.0,19,True,2023-05-07 06:30:08,0.1.1.12,1.0,pydlm,,,,,32.0,32.0,https://pypi.org/project/pydlm,24875.0,24875.0,,,,,,,,3.0,,,,,,,,,,,,,
624,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2023-08-12 16:28:59.000000,2023-08-12 16:28:59,266.0,,105.0,20.0,56.0,27.0,20.0,465.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,7.0,19,True,2023-03-15 20:10:41,0.4.4,7.0,rrcf,,,,,58.0,58.0,https://pypi.org/project/rrcf,2962.0,2962.0,,,,,,,,3.0,,,,,,,,,,,,,
625,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2023-11-13 20:22:49.000000,2023-08-16 21:27:14,316.0,,74.0,26.0,326.0,6.0,9.0,326.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,33.0,19,True,2023-05-03 22:54:39,0.44.0,23.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,1864.0,1864.0,,,,,,,,3.0,,,,,,,,,,,,,
626,ivis,beringresearch/ivis,ml-frameworks,,https://github.com/beringresearch/ivis,https://github.com/beringresearch/ivis,Apache-2.0,2018-08-13 08:31:01.000,2023-11-09 23:19:49.000000,2023-11-09 23:18:48,634.0,11.0,42.0,13.0,63.0,3.0,56.0,310.0,Dimensionality reduction in very large datasets using Siamese Networks.,10.0,19,True,2023-01-11 12:25:50,2.09,35.0,ivis,,,,,31.0,31.0,https://pypi.org/project/ivis,240.0,240.0,,,,,,,,3.0,,,,,,,,,,,,,
627,Sklearn-genetic-opt,rodrigo-arenas/Sklearn-genetic-opt,hyperopt,,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,MIT,2020-01-18 19:16:48.000,2023-10-06 13:55:17.000000,2023-10-06 13:55:16,480.0,1.0,63.0,4.0,86.0,3.0,56.0,252.0,"ML hyperparameters tuning and features selection, using evolutionary algorithms.",12.0,19,True,2023-03-15 01:37:40,0.10.1,16.0,sklearn-genetic-opt,,,,,40.0,40.0,https://pypi.org/project/sklearn-genetic-opt,1377.0,1377.0,,,,,,,,3.0,,,,,,,,,,,,,
628,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,877.0,109.0,51.0,45.0,159.0,6163.0,Model parallel transformers in JAX and Haiku.,23.0,18,True,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
629,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,314.0,60.0,242.0,173.0,109.0,3006.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,18,True,2022-11-02 09:30:27,3.0.1,13.0,lightseq,,,,,,,https://pypi.org/project/lightseq,1224.0,1238.0,,,,,,,,3.0,672.0,,,,,,,,,,,,
630,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299.0,,415.0,108.0,83.0,62.0,48.0,2922.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,109.0,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8539.0,,,,,3.0,,,,,,,,,,,,,
631,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2023-12-19 05:38:08.000000,2023-11-15 17:31:54,640.0,27.0,354.0,37.0,759.0,96.0,106.0,2672.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,74.0,18,True,,,,,,,,['jax'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,
632,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,96.0,41.0,13.0,13.0,9.0,1265.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,110.0,110.0,https://pypi.org/project/doc2text,3059.0,3059.0,,,,,,,,3.0,,,,,,,,,,,,,
633,PDPbox,SauceCat/PDPbox,interpretability,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2023-06-10 14:57:37.569000,2023-06-05 01:35:02,228.0,,126.0,17.0,24.0,27.0,39.0,796.0,python partial dependence plot toolbox.,7.0,18,True,2023-06-05 02:44:20,0.3.0,3.0,pdpbox,conda-forge/pdpbox,,,,,,https://pypi.org/project/pdpbox,25312.0,25682.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,19624.0,,,,,3.0,,,,,,,,,,,,,
634,Caer,jasmcaus/caer,image,,https://github.com/jasmcaus/caer,https://github.com/jasmcaus/caer,MIT,2020-08-06 18:36:14.000,2023-10-13 12:16:35.000000,2023-04-01 08:26:45,5080.0,,97.0,19.0,58.0,2.0,13.0,728.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",8.0,18,True,2021-10-06 07:29:20,2.0.3,13.0,caer,,,https://caer.rtfd.io,,,,https://pypi.org/project/caer,2848.0,2848.0,,,,,,,,3.0,28.0,,,,,,,,,,,,
635,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,137.0,58.0,72.0,18.0,71.0,523.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",16.0,18,False,2019-07-30 09:28:26,0.2.2,6.0,atm,,,,,18.0,18.0,https://pypi.org/project/atm,123.0,123.0,,,,,,,,3.0,,,,,,,,,,,,,
636,Case Recommender,caserec/CaseRecommender,recommender-systems,,https://github.com/caserec/CaseRecommender,https://github.com/caserec/CaseRecommender,MIT,2015-11-12 18:25:39.000,2021-11-25 23:08:48.000000,2021-11-25 23:08:43,204.0,,88.0,24.0,18.0,5.0,20.0,452.0,Case Recommender: A Flexible and Extensible Python Framework for Recommender Systems.,11.0,18,False,2021-11-25 23:10:34,1.1.1,2.0,caserecommender,,,,['sklearn'],12.0,12.0,https://pypi.org/project/caserecommender,156.0,156.0,,,,,,,,3.0,,,,,,,,,,,,,
637,Camphr,PKSHATechnology-Research/camphr,nlp,,https://github.com/PKSHATechnology-Research/camphr,https://github.com/PKSHATechnology-Research/camphr,Apache-2.0,2020-02-10 03:39:58.000,2022-12-09 05:56:02.000000,2021-08-18 06:06:51,1404.0,,17.0,6.0,217.0,2.0,26.0,341.0,Camphr - NLP libary for creating pipeline components.,7.0,18,False,2020-08-21 04:45:06,0.7.0,21.0,camphr,,,,['spacy'],13.0,13.0,https://pypi.org/project/camphr,264.0,264.0,,,,,,,,3.0,,,,,,,,,,,,,
638,Sherpa,sherpa-ai/sherpa,hyperopt,,https://github.com/sherpa-ai/sherpa,https://github.com/sherpa-ai/sherpa,GPL-3.0,2018-05-16 21:41:54.000,2020-10-18 07:57:50.000000,2020-10-18 07:57:48,823.0,,51.0,11.0,60.0,17.0,41.0,325.0,"Hyperparameter optimization that enables researchers to experiment, visualize, and scale quickly.",43.0,18,False,2020-07-31 05:29:09,1.0.7,4.0,parameter-sherpa,,,,,33.0,33.0,https://pypi.org/project/parameter-sherpa,298.0,298.0,,,,,,,,3.0,,,,,,,,,,,,,
639,launchpad,deepmind/launchpad,distributed-ml,,https://github.com/google-deepmind/launchpad,https://github.com/google-deepmind/launchpad,Apache-2.0,2021-02-18 15:16:49.000,2023-08-22 08:22:46.000000,2023-08-22 08:22:26,367.0,,33.0,18.0,6.0,18.0,21.0,303.0,,28.0,18,False,,,,dm-launchpad,,,,['tensorflow'],79.0,79.0,https://pypi.org/project/dm-launchpad,2553.0,2553.0,,,,,,,,3.0,,google-deepmind/launchpad,,,,,,,,,,,
640,bluefog,Bluefog-Lib/bluefog,distributed-ml,,https://github.com/Bluefog-Lib/bluefog,https://github.com/Bluefog-Lib/bluefog,Apache-2.0,2019-12-03 05:27:21.000,2023-03-28 03:38:13.000000,2023-03-28 03:38:13,1094.0,,68.0,28.0,57.0,27.0,32.0,290.0,Distributed and decentralized training framework for PyTorch over graph.,9.0,18,True,2021-05-15 01:38:40,0.3.0,6.0,bluefog,,,,['pytorch'],3.0,3.0,https://pypi.org/project/bluefog,194.0,197.0,,,,,,,,3.0,153.0,,,,,,,,,,,,
641,Elephas,danielenricocahall/elephas,distributed-ml,,https://github.com/danielenricocahall/elephas,https://github.com/danielenricocahall/elephas,MIT,2019-08-19 17:33:26.070,2023-11-18 13:19:16.000000,2023-11-18 13:17:56,637.0,13.0,4.0,1.0,11.0,11.0,6.0,16.0,Distributed Deep learning with Keras & Spark.,28.0,18,False,2023-11-09 11:49:47,5.0.0,13.0,elephas,conda-forge/elephas,,,"['keras', 'spark']",,,https://pypi.org/project/elephas,70248.0,70503.0,https://anaconda.org/conda-forge/elephas,2023-06-16 16:16:35.554,13284.0,,,,,3.0,,,,,,,,,,,,,
642,awesome-semantic-segmentation,mrgloom/awesome-semantic-segmentation,data-science,,https://github.com/mrgloom/awesome-semantic-segmentation,https://github.com/mrgloom/awesome-semantic-segmentation,,2015-10-03 10:07:34.000,2021-05-08 13:40:11.000000,2021-03-08 14:36:09,417.0,,2357.0,443.0,41.0,6.0,19.0,10173.0,awesome-semantic-segmentation.,16.0,17,False,,,,,,,,,20.0,20.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
643,awesome-python-data-science,krzjoa/awesome-python-data-science,data-science,,https://github.com/krzjoa/awesome-python-data-science,https://github.com/krzjoa/awesome-python-data-science,CC-BY-4.0,2017-12-21 10:17:53.000,2023-10-30 13:35:16.000000,2023-10-30 13:35:16,481.0,18.0,280.0,55.0,49.0,,4.0,2168.0,Probably the best curated list of data science software in Python.,31.0,17,True,,,,,,,,,8.0,8.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
644,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,,2012-01-11 13:53:52.000,2023-07-18 11:41:11.000000,2022-01-30 01:22:30,743.0,,189.0,38.0,111.0,49.0,42.0,1693.0,"Large-scale linear classification, regression and ranking in Python.",17.0,17,False,2022-01-30 01:10:13,0.6.2.post0,4.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],,,https://pypi.org/project/sklearn-contrib-lightning,1678.0,3971.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2023-06-16 13:18:02.734,202941.0,,,,,3.0,407.0,,,,,,,,,,,,
645,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,87.0,35.0,72.0,25.0,30.0,1093.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,17,False,2021-02-15 20:20:59,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,3930.0,3930.0,,,,,,,,3.0,,,,,,,,,,,,,
646,dabl,dabl/dabl,sklearn-utils,,https://github.com/dabl/dabl,https://github.com/dabl/dabl,BSD-3-Clause,2018-09-14 19:11:47.000,2023-10-11 03:48:51.000000,2023-02-28 19:20:03,302.0,,92.0,25.0,187.0,74.0,73.0,714.0,Data Analysis Baseline Library.,23.0,17,True,,,,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,1034.0,1034.0,,,,,,,,3.0,,,,,,,,,,,,,
647,rliable,google-research/rliable,reinforcement-learning,,https://github.com/google-research/rliable,https://github.com/google-research/rliable,Apache-2.0,2021-08-20 00:41:06.000,2023-11-17 13:57:42.000000,2023-05-29 18:33:56,62.0,,42.0,11.0,8.0,2.0,12.0,655.0,"[NeurIPS21 Outstanding Paper] Library for reliable evaluation on RL and ML benchmarks, even with only a handful of..",6.0,17,True,,,,rliable,,,,,106.0,106.0,https://pypi.org/project/rliable,1562.0,1562.0,,,,,,,,3.0,,,,,,,,,,,,,
648,textflint,textflint/textflint,adversarial,,https://github.com/textflint/textflint,https://github.com/textflint/textflint,GPL-3.0,2021-03-06 11:15:52.000,2022-09-27 17:09:16.000000,2022-06-21 04:27:47,257.0,,93.0,18.0,19.0,3.0,29.0,623.0,Unified Multilingual Robustness Evaluation Toolkit for Natural Language Processing.,18.0,17,False,2022-03-15 07:18:19,0.1.0,5.0,textflint,,,,,12.0,12.0,https://pypi.org/project/textflint,156.0,156.0,,,,,,,,3.0,,,,,,,,,,,,,
649,fastT5,Ki6an/fastT5,nlp,,https://github.com/Ki6an/fastT5,https://github.com/Ki6an/fastT5,Apache-2.0,2021-03-11 08:46:42.000,2023-04-24 18:46:40.000000,2022-04-05 03:21:24,38.0,,66.0,12.0,10.0,22.0,41.0,514.0,boost inference speed of T5 models by 5x & reduce the model size by 3x.,5.0,17,False,,,,fastt5,,,,,43.0,43.0,https://pypi.org/project/fastt5,1684.0,1684.0,,,,,,,,3.0,,,,,,,,,,,,,
650,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2023-12-14 15:36:46.000000,2023-08-19 12:43:22,678.0,,54.0,30.0,76.0,9.0,25.0,340.0,A Python implementation of active inference for Markov Decision Processes.,14.0,17,True,2023-03-25 17:58:52,0.0.7.1,6.0,inferactively-pymdp,,,,,8.0,8.0,https://pypi.org/project/inferactively-pymdp,116.0,116.0,,,,,,,,3.0,,,,,,,,,,,,,
651,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2023-10-26 04:10:03.000000,2023-10-04 14:18:48,810.0,1.0,23.0,7.0,68.0,26.0,19.0,339.0,Flexible time series feature extraction & processing.,6.0,17,True,2023-02-23 13:56:43,0.3.0,15.0,tsflex,conda-forge/tsflex,,,,10.0,10.0,https://pypi.org/project/tsflex,208.0,891.0,https://anaconda.org/conda-forge/tsflex,2023-06-16 19:26:46.251,19807.0,,,,,3.0,,,,,,,,,,,,,
652,Muda,bmcfee/muda,audio,,https://github.com/bmcfee/muda,https://github.com/bmcfee/muda,ISC,2014-11-07 21:21:22.000,2021-05-03 14:04:37.000000,2021-05-03 14:04:36,293.0,,33.0,14.0,36.0,6.0,44.0,224.0,A library for augmenting annotated audio data.,7.0,17,False,2019-11-15 15:46:12,0.4.1,11.0,muda,,,,,22.0,22.0,https://pypi.org/project/muda,55.0,55.0,,,,,,,,3.0,,,,,,,,,,,,,
