,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id,helm_id,maven_id,maven_url
543,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2023-10-20 17:48:54.000000,2023-10-20 17:48:54,207.0,,248.0,48.0,46.0,26.0,127.0,1043.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,28.0,21,True,2020-10-12 06:56:40,0.7.6,2.0,aocr,,,,['tensorflow'],28.0,28.0,https://pypi.org/project/aocr,202.0,202.0,,,,,,,,3.0,,,,,,,,,,,,
544,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2024-01-23 07:24:23.000000,2024-01-23 07:24:23,728.0,2.0,139.0,16.0,101.0,27.0,232.0,919.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,45.0,21,True,2023-10-06 08:51:23,0.6.18,28.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],,,https://pypi.org/project/torch-sparse,20403.0,26118.0,https://anaconda.org/conda-forge/pytorch_sparse,2024-01-09 03:56:17.077,245746.0,,,,,3.0,,,,,,,,,,,,
545,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2024-01-09 01:44:29.000000,2023-04-27 23:44:02,329.0,,158.0,29.0,109.0,65.0,56.0,868.0,Source code/webpage/demos for the What-If Tool.,20.0,21,True,2021-10-12 17:36:36,1.8.1,4.0,witwidget,conda-forge/tensorboard-plugin-wit,,,,2.0,2.0,https://pypi.org/project/witwidget,2346.0,52814.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,2121912.0,,,,,3.0,,,,wit-widget,https://www.npmjs.com/package/wit-widget,1122.0,,,,,,
546,icevision,airctic/icevision,image,,https://github.com/airctic/icevision,https://github.com/airctic/icevision,Apache-2.0,2020-05-04 01:57:02.000,2023-10-07 18:05:54.000000,2022-12-07 13:45:45,1234.0,,135.0,25.0,594.0,62.0,511.0,839.0,"An Agnostic Computer Vision Framework - Pluggable to any Training Library: Fastai, Pytorch-Lightning with more to come.",41.0,21,False,2022-02-10 15:53:08,0.12.0,41.0,icevision,,,,,,,https://pypi.org/project/icevision,3652.0,3652.0,,,,,,,,3.0,,,,,,,,,,,,
547,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2023-12-29 00:14:59.843000,2023-10-11 13:01:19,594.0,,126.0,16.0,53.0,29.0,121.0,730.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,32.0,21,True,2023-10-12 06:54:28,1.6.3,32.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,11549.0,13536.0,https://anaconda.org/conda-forge/pytorch_cluster,2023-12-29 00:14:59.843,87444.0,,,,,3.0,,,,,,,,,,,,
548,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2024-01-23 13:21:05.000000,2024-01-15 01:52:35,490.0,4.0,100.0,31.0,557.0,191.0,245.0,649.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,21,True,2024-01-15 02:09:18,23.12.00,9.0,merlin-core,,,,,,,https://pypi.org/project/merlin-core,3569.0,3569.0,,,,,,,,3.0,,,,,,,,,,,,
549,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2023-05-01 22:43:43.000000,2022-08-16 17:43:49,1877.0,,57.0,19.0,216.0,15.0,301.0,594.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,2022-08-16 19:54:29,0.8.1,27.0,neuraxle,,,,,60.0,60.0,https://pypi.org/project/neuraxle,235.0,235.0,,,,,,,,3.0,,,,,,,,,,,,
550,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,3.0,54.0,60.0,9.0,23.0,25.0,516.0,Python library assists deep learning on graphs.,18.0,21,True,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,,82.0,82.0,https://pypi.org/project/deepsnap,430.0,430.0,,,,,,,,3.0,,10.0,,,,,,,,,,
551,Hyperactive,SimonBlanke/Hyperactive,hyperopt,,https://github.com/SimonBlanke/Hyperactive,https://github.com/SimonBlanke/Hyperactive,MIT,2018-11-01 08:53:30.000,2023-12-15 16:29:56.000000,2023-12-15 16:28:41,2274.0,2.0,41.0,12.0,11.0,8.0,52.0,481.0,An optimization and data collection toolbox for convenient and fast prototyping of computationally expensive models.,7.0,21,True,2023-11-01 10:40:28,4.6.0,29.0,hyperactive,,,,,25.0,25.0,https://pypi.org/project/hyperactive,3372.0,3374.0,,,,,,,,3.0,,130.0,,,,,,,,,,
552,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,,2021-03-18 15:04:58.000,2024-01-25 15:17:04.000000,2024-01-25 15:17:04,1697.0,75.0,64.0,6.0,199.0,44.0,78.0,460.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,19.0,21,True,2023-12-05 11:42:07,0.5.3,25.0,quantus,,,,,21.0,21.0,https://pypi.org/project/quantus,489.0,495.0,,,,,,,,3.0,,148.0,,,,,,,,,,
553,lightwood,mindsdb/lightwood,hyperopt,,https://github.com/mindsdb/lightwood,https://github.com/mindsdb/lightwood,GPL-3.0,2019-05-20 21:31:14.000,2024-01-23 19:59:46.000000,2024-01-23 19:52:41,5593.0,15.0,88.0,15.0,740.0,17.0,435.0,394.0,Lightwood is Legos for Machine Learning.,44.0,21,True,2024-01-10 21:22:19,23.12.4.0,31.0,lightwood,,,,['pytorch'],,,https://pypi.org/project/lightwood,4329.0,4329.0,,,,,,,,3.0,,,,,,,,,,,,
554,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2023-09-06 17:29:29.000000,2023-09-06 17:29:29,2412.0,,50.0,24.0,231.0,57.0,195.0,378.0,Studio: Simplify and expedite model building process.,24.0,21,True,2020-02-19 22:50:45,0.0.15,4.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,670.0,670.0,,,,,,,,3.0,,,,,,,,,,,,
555,tf-keras-vis,keisen/tf-keras-vis,interpretability,,https://github.com/keisen/tf-keras-vis,https://github.com/keisen/tf-keras-vis,MIT,2019-10-31 06:47:41.000,2023-10-08 08:48:25.000000,2023-10-08 08:48:52,384.0,,43.0,8.0,28.0,30.0,43.0,298.0,Neural network visualization toolkit for tf.keras.,3.0,21,True,2023-10-06 16:18:14,0.8.6,29.0,tf-keras-vis,,,,['tensorflow'],120.0,120.0,https://pypi.org/project/tf-keras-vis,2895.0,2895.0,,,,,,,,3.0,,,,,,,,,,,,
556,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2023-11-16 02:17:24.000000,2023-11-16 02:17:17,251.0,6.0,24.0,8.0,4.0,21.0,60.0,279.0,Multiple Imputation with LightGBM in Python.,6.0,21,True,2022-12-12 14:01:15,DOI,8.0,miceforest,conda-forge/miceforest,,,,114.0,114.0,https://pypi.org/project/miceforest,26834.0,27224.0,https://anaconda.org/conda-forge/miceforest,2023-06-16 19:26:58.237,11705.0,,,,,3.0,,,,,,,,,,,,
557,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2024-01-23 06:42:54.000000,2024-01-22 20:52:30,689.0,50.0,22.0,4.0,262.0,,,272.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML & AI pipeline..,11.0,21,True,2023-09-08 15:06:42,1.1.186,81.0,upgini,,,,,5.0,5.0,https://pypi.org/project/upgini,6733.0,6733.0,,,,,,,,3.0,,,,,,,,,,,,
558,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2024-01-25 04:09:18.000000,2023-01-26 17:04:18,400.0,,103.0,19.0,392.0,68.0,86.0,251.0,An open-source toolkit for large-scale genomic analysis.,24.0,21,True,2022-04-21 00:32:28,1.2.1,15.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,59891.0,59999.0,https://anaconda.org/conda-forge/glow,2023-06-16 19:24:57.965,3805.0,,,,,3.0,,,,,,,,,,,,
559,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2024-01-18 07:16:13.000000,2024-01-18 07:16:12,582.0,6.0,32.0,24.0,635.0,14.0,127.0,233.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,21,True,2023-08-10 09:15:06,0.13.0,20.0,larq-compute-engine,,,,,7.0,7.0,https://pypi.org/project/larq-compute-engine,1199.0,1220.0,,,,,,,,3.0,,995.0,,,,,,,,,,
560,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,,19.0,20.0,464.0,69.0,76.0,228.0,Functional tensors for probabilistic programming.,11.0,21,True,2023-08-31 18:37:22,0.4.6,12.0,funsor,,,,['pytorch'],66.0,66.0,https://pypi.org/project/funsor,44121.0,44121.0,,,,,,,,3.0,,,,,,,,,,,,
561,ML in production,eugeneyan/applied-ml,data-science,,https://github.com/eugeneyan/applied-ml,https://github.com/eugeneyan/applied-ml,MIT,2020-07-04 18:57:47.000,2023-10-18 01:12:59.000000,2023-10-18 01:12:59,482.0,,3375.0,917.0,228.0,3.0,20.0,25554.0,Papers & tech blogs by companies sharing their work on data science & machine learning in production.,53.0,20,True,,,,,,,,,21.0,21.0,,,,,,,,,,,2.0,,,,,,,,,,,,
562,Backtesting.py,kernc/backtesting.py,financial-data,,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000,2024-01-16 06:44:59.000000,2023-01-15 11:37:16,279.0,,855.0,110.0,94.0,121.0,349.0,4498.0,Backtest trading strategies in Python.,19.0,20,True,,,,backtesting,,,,,,,https://pypi.org/project/backtesting,13838.0,13838.0,,,,,,,,3.0,,,,,,,,,,,,
563,tf-quant-finance,google/tf-quant-finance,financial-data,,https://github.com/google/tf-quant-finance,https://github.com/google/tf-quant-finance,Apache-2.0,2019-07-24 16:09:50.000,2023-10-06 13:06:28.000000,2023-08-15 07:38:22,956.0,,525.0,167.0,45.0,26.0,28.0,4172.0,High-performance TensorFlow library for quantitative finance.,47.0,20,True,,,4.0,tf-quant-finance,,,,['tensorflow'],,,https://pypi.org/project/tf-quant-finance,582.0,582.0,,,,,,,,3.0,,,,,,,,,,,,
564,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,,322.0,102.0,1000.0,87.0,260.0,2819.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51,3.5.0,28.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
565,tensorflow-graphics,tensorflow/graphics,image,,https://github.com/tensorflow/graphics,https://github.com/tensorflow/graphics,Apache-2.0,2019-01-08 10:39:44.000,2023-12-15 22:52:18.000000,2023-12-15 22:50:38,766.0,1.0,356.0,92.0,547.0,83.0,92.0,2737.0,TensorFlow Graphics: Differentiable Graphics Layers for TensorFlow.,39.0,20,True,2019-05-09 10:06:22,1.0.0,1.0,tensorflow-graphics,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-graphics,7975.0,7975.0,,,,,,,,3.0,,,,,,,,,,,,
566,pycls,facebookresearch/pycls,image,,https://github.com/facebookresearch/pycls,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17.000,2023-08-26 21:36:44.000000,2023-08-26 20:55:56,106.0,,233.0,62.0,105.0,24.0,56.0,2091.0,"Codebase for Image Classification Research, written in PyTorch.",19.0,20,True,2021-05-21 00:29:47,0.2,2.0,pycls,,,,['pytorch'],16.0,16.0,https://pypi.org/project/pycls,1278.0,1278.0,,,,,,,,3.0,,,,,,,,,,,,
567,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2023-06-16 16:17:31.557000,2021-09-30 21:51:09,8208.0,,175.0,55.0,895.0,129.0,586.0,1874.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",50.0,20,False,2021-08-16 15:40:43,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,19.0,https://anaconda.org/blazingsql/blazingsql-protocol,2023-06-16 16:17:31.557,1019.0,,,,,3.0,,,,,,,,,,,,
568,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,,2012-01-11 13:53:52.000,2023-07-18 11:41:11.000000,2022-01-30 01:22:30,743.0,,191.0,38.0,111.0,49.0,42.0,1695.0,"Large-scale linear classification, regression and ranking in Python.",17.0,20,False,2022-01-30 01:10:13,0.6.2.post0,4.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],146.0,146.0,https://pypi.org/project/sklearn-contrib-lightning,1233.0,3508.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2023-06-16 13:18:02.734,203600.0,,,,,3.0,,409.0,,,,,,,,,,
569,tnt,pytorch/tnt,pytorch-utils,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2024-01-25 10:48:27.000000,2024-01-25 10:39:58,799.0,84.0,243.0,46.0,624.0,3.0,63.0,1598.0,A lightweight library for PyTorch training tools and utilities.,109.0,20,True,,,,torchtnt,,,,['pytorch'],,,https://pypi.org/project/torchtnt,4179.0,4179.0,,,,,,,,3.0,,,,,,,,,,,,
570,jraph,deepmind/jraph,graph,,https://github.com/google-deepmind/jraph,https://github.com/google-deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2023-06-16 19:27:46.249000,2022-08-31 13:13:15,103.0,,80.0,40.0,14.0,8.0,27.0,1272.0,A Graph Neural Network Library in Jax.,17.0,20,False,2022-08-12 15:24:20,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],135.0,135.0,https://pypi.org/project/jraph,5866.0,6021.0,https://anaconda.org/conda-forge/jraph,2023-06-16 19:27:46.249,4188.0,,,,,3.0,,,google-deepmind/jraph,,,,,,,,,
571,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2023-12-13 18:40:36.000000,2023-12-13 18:40:36,436.0,9.0,186.0,61.0,7.0,13.0,29.0,1016.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",5.0,20,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,,4.0,4.0,https://pypi.org/project/alphapy,179.0,179.0,,,,,,,,3.0,,,,,,,,,,,,
572,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2024-01-14 08:39:28.000000,2020-04-17 02:27:44,79.0,,127.0,25.0,76.0,43.0,36.0,997.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,20,False,2020-04-17 02:17:35,0.6.2,12.0,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,248575.0,248743.0,https://anaconda.org/conda-forge/adtk,2023-06-16 19:18:16.533,7752.0,,,,,3.0,,,,,,,,,,,,
573,nnAudio,KinWaiCheuk/nnAudio,audio,,https://github.com/KinWaiCheuk/nnAudio,https://github.com/KinWaiCheuk/nnAudio,MIT,2019-09-02 04:31:14.000,2023-09-04 22:14:55.000000,2023-09-04 22:14:55,303.0,,87.0,18.0,72.0,18.0,42.0,927.0,Audio processing by using pytorch 1D convolution network.,15.0,20,True,2020-11-08 10:18:26,0.2.0,2.0,nnAudio,,,,,154.0,154.0,https://pypi.org/project/nnAudio,4164.0,4164.0,,,,,,,,3.0,,,,,,,,,,,,
574,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2024-01-24 09:35:21.000000,2024-01-24 09:35:21,1149.0,37.0,123.0,30.0,965.0,15.0,50.0,752.0,Machine learning framework for both deep learning and traditional algorithms.,35.0,20,True,2021-06-22 05:25:53,NeoML-master_2.0.5.0,2.0,neoml,,,,,,,https://pypi.org/project/neoml,562.0,562.0,,,,,,,,3.0,,,,,,,,,,,,
575,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2024-01-14 17:42:25.000000,2024-01-08 12:42:48,1503.0,1.0,79.0,36.0,648.0,22.0,118.0,696.0,Scikit-learn style model finetuning for NLP.,23.0,20,True,2019-01-18 20:10:51,0.5.14,15.0,finetune,,,,"['tensorflow', 'sklearn']",11.0,11.0,https://pypi.org/project/finetune,58.0,58.0,,,,,,,,3.0,,,,,,,,,,,,
576,detecto,alankbi/detecto,pytorch-utils,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2023-07-28 19:05:13.000000,2022-02-09 16:35:40,142.0,,105.0,24.0,25.0,43.0,61.0,608.0,Build fully-functioning computer vision models with PyTorch.,12.0,20,False,2022-02-02 00:22:07,1.2.2,12.0,detecto,conda-forge/detecto,,,['pytorch'],156.0,156.0,https://pypi.org/project/detecto,1558.0,1671.0,https://anaconda.org/conda-forge/detecto,2023-06-16 19:26:16.964,3532.0,,,,,3.0,,,,,,,,,,,,
577,aequitas,dssg/aequitas,interpretability,,https://github.com/dssg/aequitas,https://github.com/dssg/aequitas,MIT,2018-02-13 19:40:30.000,2024-01-25 16:18:04.000000,2024-01-24 14:11:17,865.0,4.0,102.0,44.0,79.0,42.0,28.0,606.0,Bias and Fairness Audit Toolkit.,19.0,20,True,,,,aequitas,,,,,148.0,148.0,https://pypi.org/project/aequitas,2693.0,2693.0,,,,,,,,3.0,,,,,,,,,,,,
578,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2024-01-11 20:34:53.000000,2023-10-04 12:31:54,297.0,,95.0,15.0,53.0,10.0,15.0,548.0,A library of metrics for evaluating recommender systems.,20.0,20,True,2022-04-26 18:03:18,0.1.5,1.0,recmetrics,,,,,48.0,48.0,https://pypi.org/project/recmetrics,11184.0,11184.0,,,,,,,,3.0,,5.0,,,,,,,,,,
579,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2023-12-29 09:08:36.000000,2023-07-18 10:24:07,542.0,,34.0,14.0,223.0,13.0,40.0,477.0,Monitor the stability of a Pandas or Spark dataframe.,17.0,20,True,2023-07-18 10:06:08,1.4.6,34.0,popmon,,,,"['pandas', 'spark']",20.0,20.0,https://pypi.org/project/popmon,6369.0,6372.0,,,,,,,,3.0,,138.0,,,,,,,,,,
580,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2024-01-20 21:41:29.000000,2024-01-10 08:10:55,2818.0,84.0,60.0,12.0,255.0,4.0,109.0,416.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,22.0,20,True,2023-07-13 11:37:48,0.1.2,12.0,pykale,,,,['pytorch'],1.0,1.0,https://pypi.org/project/pykale,54.0,54.0,,,,,,,,3.0,,,,,,,,,,,,
581,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,,80.0,20.0,247.0,7.0,23.0,397.0,A toolkit that streamlines and automates the generation of model cards.,22.0,20,True,2023-04-03 17:58:08,2.0.0,9.0,model-card-toolkit,,,,,23.0,23.0,https://pypi.org/project/model-card-toolkit,1158.0,1158.0,,,,,,,,3.0,,17.0,,,,,,,,,,
582,TimeSide,Parisson/TimeSide,audio,,https://github.com/yomguy/TimeSide,https://github.com/yomguy/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2023-10-24 10:20:08.000000,2023-02-01 10:38:52,3728.0,,61.0,27.0,110.0,33.0,184.0,359.0,scalable audio processing framework and server written in Python.,22.0,20,True,2023-01-03 17:34:09,1.1.3,6.0,TimeSide,,,,,17.0,17.0,https://pypi.org/project/TimeSide,74.0,74.0,,,,,,,,3.0,,,yomguy/TimeSide,,,,,,,,,
583,textaugment,dsfsi/textaugment,nlp,,https://github.com/dsfsi/textaugment,https://github.com/dsfsi/textaugment,MIT,2019-05-06 12:28:19.000,2024-01-09 17:09:55.000000,2023-11-17 08:50:12,72.0,3.0,58.0,8.0,11.0,4.0,18.0,357.0,TextAugment: Text Augmentation Library.,8.0,20,True,2023-11-16 20:54:10,2.0.0,9.0,textaugment,,,,,72.0,72.0,https://pypi.org/project/textaugment,3745.0,3746.0,,,,,,,,3.0,,64.0,,,,,,,,,,
584,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/hex-inc/vegafusion,https://github.com/hex-inc/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2024-01-25 17:58:16.000000,2024-01-09 20:23:28,632.0,26.0,9.0,22.0,317.0,38.0,77.0,280.0,Serverside scaling for Vega and Altair visualizations.,3.0,20,True,2024-01-09 20:50:49,1.6.1,60.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,,,https://pypi.org/project/vegafusion-jupyter,1513.0,6262.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2024-01-10 02:24:36.510,90185.0,,,,,3.0,,4986.0,hex-inc/vegafusion,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,443.0,,,,,,
585,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2024-01-02 08:24:08.000000,2023-07-02 18:02:16,1462.0,,45.0,15.0,161.0,19.0,62.0,236.0,Python Implementation and Extension of RDF2Vec.,7.0,20,True,2021-06-09 10:55:19,0.2.3,6.0,pyrdf2vec,,,,,39.0,39.0,https://pypi.org/project/pyrdf2vec,200.0,200.0,,,,,,,,3.0,,,,,,,,,,,,
586,Machine-Learning-Tutorials,ujjwalkarn/Machine-Learning-Tutorials,data-science,,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,CC0-1.0,2015-09-12 14:51:38.000,2023-08-14 21:22:24.000000,2021-10-04 07:54:52,308.0,,3138.0,799.0,82.0,9.0,3.0,14513.0,"machine learning and deep learning tutorials, articles and other resources.",34.0,19,False,,,,,,,,,20.0,20.0,,,,,,,,,,,2.0,,,,,,,,,,,,
587,nebuly,nebuly-ai/nebuly,nlp,,https://github.com/nebuly-ai/nebuly,https://github.com/nebuly-ai/nebuly,Apache-2.0,2022-02-12 17:17:14.000,2023-10-28 10:19:07.000000,2023-10-28 10:19:07,763.0,1.0,646.0,96.0,150.0,98.0,103.0,8341.0,The user analytics platform for LLMs.,40.0,19,True,,,24.0,nebuly,,,,,,,https://pypi.org/project/nebuly,192.0,192.0,,,,,,,,3.0,,,,,,,,,,,,
