,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id
559,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2023-10-20 17:48:54.000000,2023-10-20 17:48:54,207.0,2.0,244.0,47.0,46.0,26.0,127.0,959.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,28.0,21,True,2020-10-12 06:56:40,0.7.6,2.0,aocr,,,,['tensorflow'],27.0,27.0,https://pypi.org/project/aocr,229.0,229.0,,,,,,,,3.0,,,,,,,,,,,,,
560,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2023-10-11 00:13:45.000000,2023-04-27 23:44:02,329.0,,155.0,29.0,108.0,65.0,56.0,854.0,Source code/webpage/demos for the What-If Tool.,20.0,21,True,2021-10-12 17:36:36,1.8.1,4.0,witwidget,conda-forge/tensorboard-plugin-wit,,,,,,https://pypi.org/project/witwidget,4895.0,57076.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,2096764.0,,,,,3.0,,,wit-widget,https://www.npmjs.com/package/wit-widget,1041.0,,,,,,,,
561,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2023-11-15 15:16:09.000000,2023-11-01 21:50:22,1114.0,76.0,120.0,32.0,930.0,15.0,50.0,744.0,Machine learning framework for both deep learning and traditional algorithms.,34.0,21,True,2021-06-22 05:25:53,NeoML-master_2.0.5.0,2.0,neoml,,,,,,,https://pypi.org/project/neoml,911.0,911.0,,,,,,,,3.0,,,,,,,,,,,,,
562,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2023-10-18 07:58:23.867000,2023-10-11 13:01:19,594.0,3.0,123.0,16.0,53.0,24.0,120.0,713.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,32.0,21,True,2023-10-12 06:54:28,1.6.3,32.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,13956.0,15903.0,https://anaconda.org/conda-forge/pytorch_cluster,2023-10-18 07:58:23.867,81803.0,,,,,3.0,,,,,,,,,,,,,
563,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2023-10-17 14:50:13.000000,2023-10-17 14:50:08,1502.0,4.0,77.0,36.0,644.0,22.0,118.0,693.0,Scikit-learn style model finetuning for NLP.,21.0,21,True,2019-01-18 20:10:51,0.5.14,15.0,finetune,,,,"['tensorflow', 'sklearn']",11.0,11.0,https://pypi.org/project/finetune,138.0,138.0,,,,,,,,3.0,,,,,,,,,,,,,
564,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2023-11-06 08:05:38.000000,2023-10-14 06:13:02,551.0,2.0,92.0,17.0,191.0,95.0,135.0,604.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",31.0,21,True,2023-02-15 15:39:02,0.12.1,15.0,soundfile,anaconda/pysoundfile,,,,,,https://pypi.org/project/soundfile,1548875.0,1549015.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,3.0,16420.0,,,,,,,,,,,,
565,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2023-05-01 22:43:43.000000,2022-08-16 17:43:49,1877.0,,57.0,19.0,216.0,15.0,301.0,585.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,2022-08-16 19:54:29,0.8.1,27.0,neuraxle,,,,,55.0,55.0,https://pypi.org/project/neuraxle,314.0,314.0,,,,,,,,3.0,,,,,,,,,,,,,
566,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,3.0,53.0,60.0,9.0,21.0,24.0,506.0,Python library assists deep learning on graphs.,18.0,21,True,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,,71.0,71.0,https://pypi.org/project/deepsnap,432.0,432.0,,,,,,,,3.0,10.0,,,,,,,,,,,,
567,small-text,webis-de/small-text,nlp,,https://github.com/webis-de/small-text,https://github.com/webis-de/small-text,MIT,2021-05-24 08:06:41.000,2023-11-15 13:41:57.000000,2023-11-15 13:01:50,447.0,8.0,53.0,25.0,7.0,11.0,32.0,503.0,Active Learning for Text Classification in Python.,4.0,21,True,2023-08-19 18:16:36,1.3.2,12.0,small-text,conda-forge/small-text,,,"['sklearn', 'pytorch']",24.0,24.0,https://pypi.org/project/small-text,558.0,858.0,https://anaconda.org/conda-forge/small-text,2023-08-19 18:38:17.816,4802.0,,,,,3.0,,,,,,,,,,,,,
568,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,,2021-03-18 15:04:58.000,2023-11-15 14:52:53.000000,2023-11-15 10:53:14,1630.0,69.0,56.0,6.0,187.0,38.0,76.0,433.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,19.0,21,True,2023-10-26 16:25:48,0.4.4,20.0,quantus,,,,,19.0,19.0,https://pypi.org/project/quantus,666.0,672.0,,,,,,,,3.0,138.0,,,,,,,,,,,,
569,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2023-11-15 16:24:08.000000,2023-11-15 15:18:44,2753.0,106.0,60.0,12.0,249.0,6.0,106.0,407.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,22.0,21,True,2023-07-13 11:37:48,0.1.2,12.0,pykale,,,,['pytorch'],1.0,1.0,https://pypi.org/project/pykale,85.0,85.0,,,,,,,,3.0,,,,,,,,,,,,,
570,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2023-09-06 17:29:29.000000,2023-09-06 17:29:29,2412.0,2.0,50.0,24.0,231.0,57.0,195.0,376.0,Studio: Simplify and expedite model building process.,24.0,21,True,2020-02-19 22:50:45,0.0.15,4.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,405.0,405.0,,,,,,,,3.0,,,,,,,,,,,,,
571,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-11-01 02:12:00.000000,2023-11-01 02:11:59,650.0,8.0,59.0,29.0,421.0,11.0,91.0,363.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,15.0,21,True,2023-07-18 13:09:18,4.0.0,28.0,vega,conda-forge/vega,,,['jupyter'],2.0,2.0,https://pypi.org/project/vega,15853.0,22264.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,570599.0,,,,,3.0,,,,,,,,,,,,,
572,TimeSide,Parisson/TimeSide,audio,,https://github.com/yomguy/TimeSide,https://github.com/yomguy/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2023-10-24 10:20:08.000000,2023-02-01 10:38:52,3728.0,,60.0,27.0,110.0,32.0,184.0,358.0,scalable audio processing framework and server written in Python.,22.0,21,True,2023-01-03 17:34:09,1.1.3,6.0,TimeSide,,,,,16.0,16.0,https://pypi.org/project/TimeSide,98.0,98.0,,,,,,,,3.0,,,,,,yomguy/TimeSide,,,,,,,
573,Orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2023-11-13 21:23:55.000000,2023-11-08 21:14:35,4041.0,5.0,48.0,14.0,711.0,193.0,203.0,270.0,Asynchronous Distributed Hyperparameter Optimization.,32.0,21,True,2023-03-02 21:02:52,0.2.7,26.0,orion,,,,,95.0,95.0,https://pypi.org/project/orion,967.0,967.0,,,,,,,,3.0,,,,,,,,,,,,,
574,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2023-11-16 02:17:24.000000,2023-11-16 02:17:17,251.0,6.0,24.0,8.0,4.0,21.0,59.0,265.0,Multiple Imputation with LightGBM in Python.,6.0,21,True,2022-12-12 14:01:15,DOI,8.0,miceforest,conda-forge/miceforest,,,,101.0,101.0,https://pypi.org/project/miceforest,22890.0,23296.0,https://anaconda.org/conda-forge/miceforest,2023-06-16 19:26:58.237,11373.0,,,,,2.0,,,,,,,,,,,,,
575,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2023-11-16 15:41:32.000000,2023-11-16 15:41:21,648.0,50.0,21.0,4.0,251.0,,,254.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML pipeline from..,10.0,21,True,2023-09-08 15:06:42,1.1.186,81.0,upgini,,,,,4.0,4.0,https://pypi.org/project/upgini,3033.0,3033.0,,,,,,,,2.0,,,,,,,,,,,,,
576,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2023-10-31 23:55:05.000000,2023-01-26 17:04:18,400.0,,99.0,19.0,387.0,65.0,86.0,244.0,An open-source toolkit for large-scale genomic analysis.,24.0,21,True,2022-04-21 00:32:28,1.2.1,15.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,60598.0,60711.0,https://anaconda.org/conda-forge/glow,2023-06-16 19:24:57.965,3729.0,,,,,3.0,,,,,,,,,,,,,
577,graph-nets,deepmind/graph_nets,graph,,https://github.com/google-deepmind/graph_nets,https://github.com/google-deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2022-12-12 11:28:07.000000,2022-12-12 11:28:07,48.0,,773.0,224.0,25.0,7.0,122.0,5299.0,Build Graph Nets in Tensorflow.,11.0,20,True,,,,graph-nets,,,,['tensorflow'],20.0,20.0,https://pypi.org/project/graph-nets,1457.0,1457.0,,,,,,,,3.0,,,,,,google-deepmind/graph_nets,,,,,,,
578,Backtesting.py,kernc/backtesting.py,financial-data,,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000,2023-11-16 14:13:37.000000,2023-01-15 11:37:16,279.0,,821.0,105.0,92.0,110.0,349.0,4229.0,Backtest trading strategies in Python.,19.0,20,True,,,,backtesting,,,,,,,https://pypi.org/project/backtesting,11841.0,11841.0,,,,,,,,3.0,,,,,,,,,,,,,
579,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2023-06-16 16:17:31.557000,2021-09-30 21:51:09,8208.0,,175.0,55.0,895.0,129.0,586.0,1864.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",49.0,20,False,2021-08-16 15:40:43,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,20.0,https://anaconda.org/blazingsql/blazingsql-protocol,2023-06-16 16:17:31.557,1019.0,,,,,3.0,,,,,,,,,,,,,
580,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,,2012-01-11 13:53:52.000,2023-07-18 11:41:11.000000,2022-01-30 01:22:30,743.0,,188.0,39.0,111.0,49.0,42.0,1683.0,"Large-scale linear classification, regression and ranking in Python.",17.0,20,False,2022-01-30 01:10:13,0.6.2.post0,4.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],137.0,137.0,https://pypi.org/project/sklearn-contrib-lightning,1475.0,3786.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2023-06-16 13:18:02.734,202266.0,,,,,3.0,400.0,,,,,,,,,,,,
581,tnt,pytorch/tnt,pytorch-utils,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2023-11-15 23:10:14.000000,2023-11-15 23:05:39,739.0,112.0,242.0,48.0,558.0,4.0,61.0,1575.0,A lightweight library for PyTorch training tools and utilities.,108.0,20,True,,,,torchtnt,,,,['pytorch'],,,https://pypi.org/project/torchtnt,2332.0,2332.0,,,,,,,,3.0,,,,,,,,,,,,,
582,benchmark_VAE,clementchadebec/benchmark_VAE,pytorch-utils,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2023-10-22 18:43:46.000000,2023-10-22 18:43:46,368.0,11.0,136.0,18.0,68.0,11.0,31.0,1536.0,Unifying Variational Autoencoder (VAE) implementations in Pytorch (NeurIPS 2022).,15.0,20,True,2023-09-06 15:43:22,0.1.2,11.0,,,,,['pytorch'],17.0,17.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
583,jraph,deepmind/jraph,graph,,https://github.com/google-deepmind/jraph,https://github.com/google-deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2023-06-16 19:27:46.249000,2022-08-31 13:13:15,103.0,,77.0,39.0,14.0,8.0,26.0,1241.0,A Graph Neural Network Library in Jax.,17.0,20,False,2022-08-12 15:24:20,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],109.0,109.0,https://pypi.org/project/jraph,6302.0,6458.0,https://anaconda.org/conda-forge/jraph,2023-06-16 19:27:46.249,3922.0,,,,,3.0,,,,,,google-deepmind/jraph,,,,,,,
584,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2023-11-16 03:34:47.000000,2023-11-16 00:38:18,470.0,20.0,113.0,19.0,175.0,10.0,104.0,1068.0,A standard framework for modelling Deep Learning Models for tabular data.,16.0,20,True,2023-06-01 06:16:39,1.0.2,4.0,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,4194.0,4194.0,,,,,,,,3.0,21.0,,,,,,,,,,,,
585,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2023-09-12 16:10:40.000000,2020-04-17 02:27:44,79.0,,124.0,27.0,74.0,42.0,36.0,979.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,20,False,2020-04-17 02:17:35,0.6.2,12.0,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,266430.0,266603.0,https://anaconda.org/conda-forge/adtk,2023-06-16 19:18:16.533,7646.0,,,,,3.0,,,,,,,,,,,,,
586,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2023-11-05 18:48:57.000000,2023-11-05 18:48:57,429.0,6.0,180.0,62.0,7.0,13.0,29.0,978.0,"Automated Machine Learning [AutoML] with Python, scikit-learn, Keras, XGBoost, LightGBM, and CatBoost.",5.0,20,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,,4.0,4.0,https://pypi.org/project/alphapy,191.0,191.0,,,,,,,,3.0,,,,,,,,,,,,,
587,nnAudio,KinWaiCheuk/nnAudio,audio,,https://github.com/KinWaiCheuk/nnAudio,https://github.com/KinWaiCheuk/nnAudio,MIT,2019-09-02 04:31:14.000,2023-09-04 22:14:55.000000,2023-09-04 22:14:55,303.0,2.0,87.0,18.0,72.0,18.0,42.0,910.0,Audio processing by using pytorch 1D convolution network.,15.0,20,True,2020-11-08 10:18:26,0.2.0,2.0,nnAudio,,,,,137.0,137.0,https://pypi.org/project/nnAudio,3447.0,3447.0,,,,,,,,3.0,,,,,,,,,,,,,
588,gmaps,pbugnion/gmaps,geospatial-data,,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,146.0,25.0,154.0,74.0,137.0,761.0,Google maps for Jupyter notebooks.,16.0,20,False,2016-01-02 19:06:03,0.2,20.0,gmaps,conda-forge/gmaps,,,['jupyter'],3.0,3.0,https://pypi.org/project/gmaps,5123.0,10369.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,309179.0,,,,,3.0,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1283.0,,,,,,,,
589,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,105.0,30.0,1.0,13.0,3.0,630.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,20,True,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,,"['sklearn', 'xgboost']",586.0,586.0,https://pypi.org/project/combo,75682.0,75682.0,,,,,,,,3.0,,,,,,,,,,,,,
590,detecto,alankbi/detecto,pytorch-utils,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2023-07-28 19:05:13.000000,2022-02-09 16:35:40,142.0,,105.0,24.0,25.0,43.0,61.0,605.0,Build fully-functioning computer vision models with PyTorch.,12.0,20,False,2022-02-02 00:22:07,1.2.2,12.0,detecto,conda-forge/detecto,,,['pytorch'],152.0,152.0,https://pypi.org/project/detecto,1840.0,1955.0,https://anaconda.org/conda-forge/detecto,2023-06-16 19:26:16.964,3354.0,,,,,3.0,,,,,,,,,,,,,
591,Poutyne,GRAAL-Research/poutyne,pytorch-utils,,https://github.com/GRAAL-Research/poutyne,https://github.com/GRAAL-Research/poutyne,LGPL-3.0,2017-12-07 18:30:17.000,2023-07-09 16:15:44.000000,2023-07-09 16:09:49,767.0,,62.0,18.0,111.0,8.0,48.0,555.0,A simplified framework and utilities for PyTorch.,20.0,20,True,2023-07-09 16:15:44,1.17.1,37.0,poutyne,,,,['pytorch'],127.0,127.0,https://pypi.org/project/poutyne,4436.0,4436.0,,,,,,,,3.0,,,,,,,,,,,,,
592,recmetrics,statisticianinstilettos/recmetrics,recommender-systems,,https://github.com/statisticianinstilettos/recmetrics,https://github.com/statisticianinstilettos/recmetrics,MIT,2018-10-15 15:29:49.000,2023-10-17 21:02:47.000000,2023-10-04 12:31:54,297.0,5.0,94.0,15.0,49.0,8.0,15.0,536.0,A library of metrics for evaluating recommender systems.,20.0,20,True,2022-04-26 18:03:18,0.1.5,1.0,recmetrics,,,,,46.0,46.0,https://pypi.org/project/recmetrics,10996.0,10996.0,,,,,,,,3.0,5.0,,,,,,,,,,,,
593,joypy,leotac/joypy,data-viz,,https://github.com/leotac/joypy,https://github.com/leotac/joypy,MIT,2017-07-30 17:18:50.000,2023-06-16 16:14:43.440000,2021-12-19 09:41:43,133.0,,52.0,11.0,20.0,11.0,37.0,504.0,Joyplots in Python with matplotlib & pandas.,6.0,20,False,,,5.0,joypy,conda-forge/joypy,,,,321.0,321.0,https://pypi.org/project/joypy,14304.0,14718.0,https://anaconda.org/conda-forge/joypy,2023-06-16 16:14:43.440,23200.0,,,,,3.0,,,,,,,,,,,,,
594,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2023-08-01 17:51:43.000000,2023-07-18 10:24:07,542.0,,34.0,14.0,222.0,13.0,40.0,474.0,Monitor the stability of a Pandas or Spark dataframe.,17.0,20,True,2023-07-18 10:06:08,1.4.6,34.0,popmon,,,,"['pandas', 'spark']",20.0,20.0,https://pypi.org/project/popmon,6994.0,6996.0,,,,,,,,3.0,117.0,,,,,,,,,,,,
595,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,https://github.com/tensorflow/model-card-toolkit,https://github.com/tensorflow/model-card-toolkit,Apache-2.0,2020-07-24 16:48:58.000,2023-07-26 12:05:00.000000,2023-07-26 12:04:59,273.0,,79.0,20.0,247.0,7.0,23.0,391.0,A toolkit that streamlines and automates the generation of model cards.,22.0,20,True,2023-04-03 17:58:08,2.0.0,9.0,model-card-toolkit,,,,,21.0,21.0,https://pypi.org/project/model-card-toolkit,1397.0,1397.0,,,,,,,,3.0,11.0,,,,,,,,,,,,
596,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2023-10-05 14:57:15.000000,2023-10-05 14:57:15,219.0,2.0,53.0,14.0,196.0,12.0,184.0,287.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",13.0,20,True,,,12.0,pystan,conda-forge/pystan,,,,,,https://pypi.org/project/pystan,1579368.0,1614094.0,https://anaconda.org/conda-forge/pystan,2023-06-16 13:14:39.735,2778093.0,,,,,3.0,,,,,,,,,,,,,
597,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/hex-inc/vegafusion,https://github.com/hex-inc/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2023-11-16 16:29:25.000000,2023-11-15 12:10:21,611.0,25.0,9.0,21.0,295.0,40.0,72.0,276.0,Serverside scaling for Vega and Altair visualizations.,3.0,20,True,2023-11-06 23:13:36,1.4.3,54.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,,,https://pypi.org/project/vegafusion-jupyter,906.0,5809.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2023-11-07 11:25:47.768,80724.0,,,,,3.0,4852.0,,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,647.0,hex-inc/vegafusion,,,,,,,
598,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2023-11-16 18:15:38.000000,2023-11-16 15:09:18,408.0,19.0,72.0,23.0,424.0,16.0,51.0,262.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,31.0,20,True,2022-06-03 15:51:13,0.2.0,22.0,pipeline-dp,,,,,1.0,1.0,https://pypi.org/project/pipeline-dp,336.0,336.0,,,,,,,,3.0,,,,,,,,,,,,,
599,Sklearn-genetic-opt,rodrigo-arenas/Sklearn-genetic-opt,hyperopt,,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,MIT,2020-01-18 19:16:48.000,2023-10-06 13:55:17.000000,2023-10-06 13:55:16,480.0,5.0,63.0,4.0,86.0,3.0,56.0,246.0,"ML hyperparameters tuning and features selection, using evolutionary algorithms.",12.0,20,True,2023-03-15 01:37:40,0.10.1,16.0,sklearn-genetic-opt,,,,,39.0,39.0,https://pypi.org/project/sklearn-genetic-opt,1348.0,1348.0,,,,,,,,3.0,,,,,,,,,,,,,
600,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,https://github.com/IBCNServices/pyRDF2Vec,https://github.com/IBCNServices/pyRDF2Vec,MIT,2019-06-13 11:36:12.000,2023-11-02 06:42:36.000000,2023-07-02 18:02:16,1462.0,,44.0,14.0,151.0,17.0,62.0,230.0,Python Implementation and Extension of RDF2Vec.,7.0,20,True,2021-06-09 10:55:19,0.2.3,6.0,pyrdf2vec,,,,,35.0,35.0,https://pypi.org/project/pyrdf2vec,277.0,277.0,,,,,,,,3.0,,,,,,,,,,,,,
601,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2023-10-18 07:16:12.000000,2023-10-18 07:16:11,576.0,2.0,33.0,25.0,629.0,14.0,127.0,229.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,True,2023-08-10 09:15:06,0.13.0,20.0,larq-compute-engine,,,,,7.0,7.0,https://pypi.org/project/larq-compute-engine,1224.0,1245.0,,,,,,,,3.0,977.0,,,,,,,,,,,,
