,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,snap_id
550,ecco,jalammar/ecco,interpretability,,https://github.com/jalammar/ecco,https://github.com/jalammar/ecco,BSD-3-Clause,2020-11-07 10:06:34.000,2023-09-01 04:00:40.000000,2023-08-10 17:09:47,309.0,,147.0,24.0,30.0,26.0,31.0,1821.0,"Explain, analyze, and visualize NLP language models. Ecco creates interactive visualizations directly in Jupyter..",11.0,21,True,2022-01-09 21:17:53,0.1.2,10.0,ecco,conda-forge/ecco,,,['pytorch'],28.0,28.0,https://pypi.org/project/ecco,401.0,586.0,https://anaconda.org/conda-forge/ecco,2023-06-16 19:28:19.211,4237.0,,,,,3.0,67.0,,,,,,,,,,,,
551,greykite,linkedin/greykite,time-series-data,,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000,2023-06-07 17:48:51.000000,2023-06-07 17:48:50,26.0,,100.0,37.0,27.0,22.0,78.0,1755.0,"A flexible, intuitive and fast forecasting library.",9.0,21,True,2023-04-04 19:48:44,0.5.0,5.0,greykite,,,,,25.0,25.0,https://pypi.org/project/greykite,13789.0,13789.0,,,,,,,,3.0,4.0,,,,,,,,,,,,
552,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2023-10-25 22:04:21.000000,2023-10-25 22:04:21,1073.0,4.0,253.0,33.0,36.0,23.0,168.0,1659.0,A library for graph deep learning research.,49.0,21,True,2023-04-07 20:33:15,1.1.0,10.0,dig,,,,,,,https://pypi.org/project/dig,464.0,464.0,,,,,,,,3.0,,,,,,,,,,,,,
553,graph4nlp,graph4ai/graph4nlp,graph,,https://github.com/graph4ai/graph4nlp,https://github.com/graph4ai/graph4nlp,Apache-2.0,2020-07-16 03:28:48.000,2023-02-11 12:08:00.000000,2022-11-13 04:54:45,1941.0,,195.0,30.0,423.0,6.0,163.0,1636.0,Graph4nlp is the library for the easy use of Graph Neural Networks for NLP. Welcome to visit our DLG4NLP website..,29.0,21,True,2022-01-20 18:07:32,0.5.5,3.0,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,102.0,102.0,,,,,,,,3.0,,,,,,,,,,,,,
554,Antialiased CNNs,adobe/antialiased-cnns,pytorch-utils,,https://github.com/adobe/antialiased-cnns,https://github.com/adobe/antialiased-cnns,CC BY-NC-SA 4.0,2019-05-14 20:51:25.000,2023-04-10 08:32:30.000000,2021-09-29 18:48:52,239.0,,203.0,38.0,6.0,13.0,33.0,1632.0,pip install antialiased-cnns to improve stability and accuracy.,6.0,21,False,2020-10-23 22:45:52,0.3,4.0,antialiased-cnns,,,,['pytorch'],45.0,45.0,https://pypi.org/project/antialiased-cnns,2069.0,2069.0,,,,,,,,3.0,,,,,,,,,,,,,
555,DELTA,Delta-ML/delta,nlp,,https://github.com/Delta-ML/delta,https://github.com/Delta-ML/delta,Apache-2.0,2019-05-29 08:33:57.000,2023-10-11 20:58:29.000000,2020-12-17 06:57:15,932.0,,295.0,67.0,201.0,1.0,74.0,1564.0,DELTA is a deep learning based natural language and speech processing platform.,41.0,21,False,2020-07-16 09:31:45,0.3.3,4.0,delta-nlp,,zh794390558/delta,,['tensorflow'],,,https://pypi.org/project/delta-nlp,12.0,254.0,,,,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,13111.0,3.0,,,,,,,,,,,,,
556,Higher,facebookresearch/higher,pytorch-utils,,https://github.com/facebookresearch/higher,https://github.com/facebookresearch/higher,Apache-2.0,2019-09-06 18:58:36.000,2022-03-25 15:56:51.000000,2021-10-26 07:08:33,31.0,,119.0,28.0,31.0,58.0,50.0,1556.0,higher is a pytorch library allowing users to obtain higher order gradients over losses spanning training loops rather..,9.0,21,False,,,,higher,,,,['pytorch'],357.0,357.0,https://pypi.org/project/higher,51895.0,51895.0,,,,,,,,3.0,,,,,,,,,,,,,
557,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,https://github.com/BloodAxe/pytorch-toolbelt,https://github.com/BloodAxe/pytorch-toolbelt,MIT,2019-03-15 16:02:49.000,2023-11-03 15:04:58.000000,2023-11-03 16:06:14,1169.0,2.0,118.0,29.0,68.0,1.0,29.0,1446.0,PyTorch extensions for fast R&D prototyping and Kaggle farming.,7.0,21,True,2023-08-19 14:26:10,0.7.0,29.0,pytorch_toolbelt,,,,['pytorch'],,,https://pypi.org/project/pytorch_toolbelt,7044.0,7044.0,,,,,,,,3.0,7.0,,,,,,,,,,,,
558,FinQuant,fmilthaler/FinQuant,financial-data,,https://github.com/fmilthaler/FinQuant,https://github.com/fmilthaler/FinQuant,MIT,2019-01-20 15:07:19.000,2023-11-04 08:38:31.000000,2023-09-03 19:16:54,508.0,1.0,165.0,32.0,86.0,15.0,32.0,1129.0,"A program for financial portfolio management, analysis and optimisation.",7.0,21,True,,,14.0,FinQuant,,,,,85.0,85.0,https://pypi.org/project/FinQuant,416.0,416.0,,,,,,,,3.0,,,,,,,,,,,,,
559,pygod,pygod-team/pygod,graph,,https://github.com/pygod-team/pygod,https://github.com/pygod-team/pygod,BSD-2-Clause,2021-11-18 23:18:17.000,2023-11-29 23:31:51.000000,2023-11-29 23:31:47,408.0,4.0,112.0,15.0,17.0,3.0,49.0,1104.0,A Python Library for Graph Outlier Detection (Anomaly Detection).,15.0,21,True,2023-07-20 01:35:47,1.0.0,6.0,pygod,conda-forge/pygod,,,,21.0,21.0,https://pypi.org/project/pygod,550.0,758.0,https://anaconda.org/conda-forge/pygod,2023-07-21 21:20:19.348,3970.0,,,,,3.0,,,,,,,,,,,,,
560,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,https://github.com/manujosephv/pytorch_tabular,https://github.com/manujosephv/pytorch_tabular,MIT,2020-12-15 07:17:03.000,2023-11-30 00:03:14.000000,2023-11-29 14:18:09,484.0,34.0,115.0,21.0,190.0,8.0,107.0,1076.0,A standard framework for modelling Deep Learning Models for tabular data.,17.0,21,True,2023-06-01 06:16:39,1.0.2,4.0,pytorch_tabular,,,,['pytorch'],,,https://pypi.org/project/pytorch_tabular,4115.0,4115.0,,,,,,,,2.0,21.0,,,,,,,,,,,,
561,attention-ocr,emedvedev/attention-ocr,ocr,,https://github.com/emedvedev/attention-ocr,https://github.com/emedvedev/attention-ocr,MIT,2017-07-21 18:35:19.000,2023-10-20 17:48:54.000000,2023-10-20 17:48:54,207.0,2.0,244.0,47.0,46.0,26.0,127.0,961.0,A Tensorflow model for text recognition (CNN + seq2seq with visual attention) available as a Python package and..,28.0,21,True,2020-10-12 06:56:40,0.7.6,2.0,aocr,,,,['tensorflow'],27.0,27.0,https://pypi.org/project/aocr,192.0,192.0,,,,,,,,3.0,,,,,,,,,,,,,
562,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2023-10-11 00:13:45.000000,2023-04-27 23:44:02,329.0,,155.0,29.0,108.0,65.0,56.0,855.0,Source code/webpage/demos for the What-If Tool.,20.0,21,True,2021-10-12 17:36:36,1.8.1,4.0,witwidget,conda-forge/tensorboard-plugin-wit,,,,,,https://pypi.org/project/witwidget,5375.0,57542.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,2102552.0,,,,,3.0,,,,wit-widget,https://www.npmjs.com/package/wit-widget,886.0,,,,,,,
563,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2023-11-29 19:27:27.000000,2023-11-29 19:27:26,1122.0,58.0,122.0,31.0,935.0,15.0,50.0,744.0,Machine learning framework for both deep learning and traditional algorithms.,35.0,21,True,2021-06-22 05:25:53,NeoML-master_2.0.5.0,2.0,neoml,,,,,,,https://pypi.org/project/neoml,847.0,847.0,,,,,,,,3.0,,,,,,,,,,,,,
564,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2023-11-22 14:07:25.760000,2023-10-11 13:01:19,594.0,3.0,123.0,16.0,53.0,26.0,121.0,717.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,32.0,21,True,2023-10-12 06:54:28,1.6.3,32.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,14026.0,15991.0,https://anaconda.org/conda-forge/pytorch_cluster,2023-11-22 14:07:25.760,82535.0,,,,,3.0,,,,,,,,,,,,,
565,finetune,IndicoDataSolutions/finetune,nlp,,https://github.com/IndicoDataSolutions/finetune,https://github.com/IndicoDataSolutions/finetune,MPL-2.0,2018-06-12 17:02:16.000,2023-10-17 14:50:13.000000,2023-10-17 14:50:08,1502.0,4.0,78.0,36.0,644.0,22.0,118.0,692.0,Scikit-learn style model finetuning for NLP.,21.0,21,True,2019-01-18 20:10:51,0.5.14,15.0,finetune,,,,"['tensorflow', 'sklearn']",11.0,11.0,https://pypi.org/project/finetune,127.0,127.0,,,,,,,,3.0,,,,,,,,,,,,,
566,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2023-11-06 08:05:38.000000,2023-10-14 06:13:02,551.0,2.0,92.0,17.0,191.0,95.0,135.0,608.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",31.0,21,True,2023-02-15 15:39:02,0.12.1,15.0,soundfile,anaconda/pysoundfile,,,,,,https://pypi.org/project/soundfile,1513827.0,1513968.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,3.0,16543.0,,,,,,,,,,,,
567,Neuraxle,Neuraxio/Neuraxle,hyperopt,,https://github.com/Neuraxio/Neuraxle,https://github.com/Neuraxio/Neuraxle,Apache-2.0,2019-03-26 21:01:54.000,2023-05-01 22:43:43.000000,2022-08-16 17:43:49,1877.0,,57.0,19.0,216.0,15.0,301.0,590.0,The worlds cleanest AutoML library - Do hyperparameter tuning with the right pipeline abstractions to write clean deep..,9.0,21,False,2022-08-16 19:54:29,0.8.1,27.0,neuraxle,,,,,56.0,56.0,https://pypi.org/project/neuraxle,280.0,280.0,,,,,,,,3.0,,,,,,,,,,,,,
568,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,3.0,53.0,60.0,9.0,23.0,25.0,507.0,Python library assists deep learning on graphs.,18.0,21,True,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,,71.0,71.0,https://pypi.org/project/deepsnap,525.0,525.0,,,,,,,,3.0,10.0,,,,,,,,,,,,
569,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2023-08-01 17:51:43.000000,2023-07-18 10:24:07,542.0,,34.0,14.0,222.0,13.0,40.0,474.0,Monitor the stability of a Pandas or Spark dataframe.,17.0,21,True,2023-07-18 10:06:08,1.4.6,34.0,popmon,,,,"['pandas', 'spark']",20.0,20.0,https://pypi.org/project/popmon,8570.0,8573.0,,,,,,,,3.0,130.0,,,,,,,,,,,,
570,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,,2021-03-18 15:04:58.000,2023-11-28 08:16:09.000000,2023-11-28 08:16:09,1677.0,104.0,58.0,6.0,193.0,40.0,77.0,435.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,19.0,21,True,2023-11-27 11:16:59,0.5.1,23.0,quantus,,,,,21.0,21.0,https://pypi.org/project/quantus,714.0,720.0,,,,,,,,3.0,140.0,,,,,,,,,,,,
571,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2023-11-30 13:36:28.000000,2023-11-29 14:29:24,2794.0,147.0,60.0,12.0,252.0,5.0,108.0,409.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,22.0,21,True,2023-07-13 11:37:48,0.1.2,12.0,pykale,,,,['pytorch'],1.0,1.0,https://pypi.org/project/pykale,103.0,103.0,,,,,,,,3.0,,,,,,,,,,,,,
572,lightwood,mindsdb/lightwood,hyperopt,,https://github.com/mindsdb/lightwood,https://github.com/mindsdb/lightwood,GPL-3.0,2019-05-20 21:31:14.000,2023-10-30 18:32:50.000000,2023-10-30 18:24:00,5579.0,31.0,88.0,15.0,734.0,27.0,425.0,386.0,Lightwood is Legos for Machine Learning.,42.0,21,True,2023-08-07 15:55:40,23.8.1.0,29.0,lightwood,,,,['pytorch'],,,https://pypi.org/project/lightwood,7856.0,7856.0,,,,,,,,3.0,,,,,,,,,,,,,
573,Studio.ml,studioml/studio,ml-experiments,,https://github.com/studioml/studio,https://github.com/studioml/studio,Apache-2.0,2017-05-15 01:49:28.000,2023-09-06 17:29:29.000000,2023-09-06 17:29:29,2412.0,2.0,50.0,24.0,231.0,57.0,195.0,376.0,Studio: Simplify and expedite model building process.,24.0,21,True,2020-02-19 22:50:45,0.0.15,4.0,studioml,,,,,5.0,5.0,https://pypi.org/project/studioml,384.0,384.0,,,,,,,,3.0,,,,,,,,,,,,,
574,vega,vega/ipyvega,data-viz,,https://github.com/vega/ipyvega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2023-11-01 02:12:00.000000,2023-11-01 02:11:59,650.0,7.0,60.0,29.0,421.0,11.0,91.0,363.0,IPython/Jupyter notebook module for Vega and Vega-Lite.,15.0,21,True,2023-07-18 13:09:18,4.0.0,28.0,vega,conda-forge/vega,,,['jupyter'],2.0,2.0,https://pypi.org/project/vega,9239.0,15654.0,https://anaconda.org/conda-forge/vega,2023-06-16 13:18:03.216,570950.0,,,,,3.0,,,,,,,,,,,,,
575,TimeSide,Parisson/TimeSide,audio,,https://github.com/yomguy/TimeSide,https://github.com/yomguy/TimeSide,AGPL-3.0,2011-11-21 21:48:08.000,2023-10-24 10:20:08.000000,2023-02-01 10:38:52,3728.0,,60.0,27.0,110.0,32.0,184.0,359.0,scalable audio processing framework and server written in Python.,22.0,21,True,2023-01-03 17:34:09,1.1.3,6.0,TimeSide,,,,,16.0,16.0,https://pypi.org/project/TimeSide,104.0,104.0,,,,,,,,3.0,,yomguy/TimeSide,,,,,,,,,,,
576,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2023-11-16 02:17:24.000000,2023-11-16 02:17:17,251.0,6.0,24.0,8.0,4.0,21.0,59.0,267.0,Multiple Imputation with LightGBM in Python.,6.0,21,True,2022-12-12 14:01:15,DOI,8.0,miceforest,conda-forge/miceforest,,,,108.0,108.0,https://pypi.org/project/miceforest,25806.0,26215.0,https://anaconda.org/conda-forge/miceforest,2023-06-16 19:26:58.237,11455.0,,,,,2.0,,,,,,,,,,,,,
577,upgini,upgini/upgini,tabular,,https://github.com/upgini/upgini,https://github.com/upgini/upgini,BSD-3-Clause,2021-12-08 21:53:58.000,2023-11-30 17:23:04.000000,2023-11-30 17:22:55,654.0,52.0,21.0,4.0,253.0,,,253.0,Data search & enrichment library for Machine Learning Easily find and add relevant features to your ML pipeline from..,10.0,21,True,2023-09-08 15:06:42,1.1.186,81.0,upgini,,,,,5.0,5.0,https://pypi.org/project/upgini,3273.0,3273.0,,,,,,,,2.0,,,,,,,,,,,,,
578,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2023-11-30 08:40:03.000000,2023-11-30 08:40:01,577.0,3.0,33.0,25.0,630.0,14.0,127.0,229.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,21,True,2023-08-10 09:15:06,0.13.0,20.0,larq-compute-engine,,,,,7.0,7.0,https://pypi.org/project/larq-compute-engine,1207.0,1228.0,,,,,,,,3.0,979.0,,,,,,,,,,,,
579,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,,19.0,20.0,464.0,68.0,76.0,224.0,Functional tensors for probabilistic programming.,11.0,21,True,2023-08-31 18:37:22,0.4.6,12.0,funsor,,,,['pytorch'],60.0,60.0,https://pypi.org/project/funsor,43797.0,43797.0,,,,,,,,3.0,,,,,,,,,,,,,
580,graph-nets,deepmind/graph_nets,graph,,https://github.com/google-deepmind/graph_nets,https://github.com/google-deepmind/graph_nets,Apache-2.0,2018-08-31 08:19:28.000,2022-12-12 11:28:07.000000,2022-12-12 11:28:07,48.0,,772.0,224.0,25.0,7.0,122.0,5299.0,Build Graph Nets in Tensorflow.,11.0,20,True,,,,graph-nets,,,,['tensorflow'],20.0,20.0,https://pypi.org/project/graph-nets,1993.0,1993.0,,,,,,,,3.0,,google-deepmind/graph_nets,,,,,,,,,,,
581,Backtesting.py,kernc/backtesting.py,financial-data,,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000,2023-11-16 14:13:37.000000,2023-01-15 11:37:16,279.0,,824.0,106.0,92.0,112.0,349.0,4283.0,Backtest trading strategies in Python.,19.0,20,True,,,,backtesting,,,,,,,https://pypi.org/project/backtesting,11413.0,11413.0,,,,,,,,3.0,,,,,,,,,,,,,
582,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,https://github.com/BlazingDB/blazingsql,https://github.com/BlazingDB/blazingsql,Apache-2.0,2018-09-24 18:25:45.000,2023-06-16 16:17:31.557000,2021-09-30 21:51:09,8208.0,,176.0,55.0,895.0,129.0,586.0,1863.0,"BlazingSQL is a lightweight, GPU accelerated, SQL engine for Python. Built on RAPIDS cuDF.",49.0,20,False,2021-08-16 15:40:43,21.08.00,19.0,,blazingsql/blazingsql-protocol,,,,,,,,20.0,https://anaconda.org/blazingsql/blazingsql-protocol,2023-06-16 16:17:31.557,1019.0,,,,,3.0,,,,,,,,,,,,,
583,orbit,uber/orbit,time-series-data,,https://github.com/uber/orbit,https://github.com/uber/orbit,,2020-01-07 18:20:37.000,2023-09-26 02:48:51.000000,2023-09-26 02:48:50,872.0,1.0,127.0,33.0,407.0,65.0,326.0,1753.0,A Python package for Bayesian forecasting with object-oriented design and probabilistic models under the hood.,18.0,20,True,2023-01-29 22:05:17,1.1.4.2,23.0,orbit-ml,conda-forge/orbit-ml,,,,41.0,41.0,https://pypi.org/project/orbit-ml,35605.0,35813.0,https://anaconda.org/conda-forge/orbit-ml,2023-06-18 08:40:35.691,4581.0,,,,,3.0,,,,,,,,,,,,,
584,sklearn-contrib-lightning,scikit-learn-contrib/lightning,sklearn-utils,,https://github.com/scikit-learn-contrib/lightning,https://github.com/scikit-learn-contrib/lightning,,2012-01-11 13:53:52.000,2023-07-18 11:41:11.000000,2022-01-30 01:22:30,743.0,,188.0,39.0,111.0,49.0,42.0,1688.0,"Large-scale linear classification, regression and ranking in Python.",17.0,20,False,2022-01-30 01:10:13,0.6.2.post0,4.0,sklearn-contrib-lightning,conda-forge/sklearn-contrib-lightning,,,['sklearn'],139.0,139.0,https://pypi.org/project/sklearn-contrib-lightning,1147.0,3462.0,https://anaconda.org/conda-forge/sklearn-contrib-lightning,2023-06-16 13:18:02.734,202543.0,,,,,3.0,407.0,,,,,,,,,,,,
585,tnt,pytorch/tnt,pytorch-utils,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2023-11-29 21:30:04.000000,2023-11-29 21:24:52,748.0,101.0,242.0,48.0,572.0,5.0,61.0,1575.0,A lightweight library for PyTorch training tools and utilities.,108.0,20,True,,,,torchtnt,,,,['pytorch'],,,https://pypi.org/project/torchtnt,2485.0,2485.0,,,,,,,,3.0,,,,,,,,,,,,,
586,benchmark_VAE,clementchadebec/benchmark_VAE,pytorch-utils,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2023-10-22 18:43:46.000000,2023-10-22 18:43:46,368.0,11.0,137.0,18.0,68.0,12.0,31.0,1550.0,Unifying Variational Autoencoder (VAE) implementations in Pytorch (NeurIPS 2022).,15.0,20,True,2023-09-06 15:43:22,0.1.2,11.0,,,,,['pytorch'],17.0,17.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
587,jraph,deepmind/jraph,graph,,https://github.com/google-deepmind/jraph,https://github.com/google-deepmind/jraph,Apache-2.0,2020-11-23 10:27:12.000,2023-06-16 19:27:46.249000,2022-08-31 13:13:15,103.0,,79.0,39.0,14.0,8.0,27.0,1249.0,A Graph Neural Network Library in Jax.,17.0,20,False,2022-08-12 15:24:20,0.0.6.de0,5.0,jraph,conda-forge/jraph,,,['jax'],116.0,116.0,https://pypi.org/project/jraph,7650.0,7809.0,https://anaconda.org/conda-forge/jraph,2023-06-16 19:27:46.249,3985.0,,,,,3.0,,google-deepmind/jraph,,,,,,,,,,,
588,NGT,yahoojapan/NGT,nn-search,,https://github.com/yahoojapan/NGT,https://github.com/yahoojapan/NGT,Apache-2.0,2016-09-01 07:36:57.000,2023-11-13 04:43:17.000000,2023-11-13 04:39:39,183.0,2.0,106.0,37.0,25.0,16.0,112.0,1138.0,Nearest Neighbor Search with Neighborhood Graph and Tree for High-dimensional Data.,14.0,20,True,2023-11-13 04:46:31,2.1.5,78.0,ngt,,,,,,,https://pypi.org/project/ngt,6550.0,6550.0,,,,,,,,3.0,,,,,,,,,,,,,
589,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2023-09-12 16:10:40.000000,2020-04-17 02:27:44,79.0,,125.0,27.0,74.0,42.0,36.0,980.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,20,False,2020-04-17 02:17:35,0.6.2,12.0,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,253854.0,254028.0,https://anaconda.org/conda-forge/adtk,2023-06-16 19:18:16.533,7662.0,,,,,3.0,,,,,,,,,,,,,
590,nnAudio,KinWaiCheuk/nnAudio,audio,,https://github.com/KinWaiCheuk/nnAudio,https://github.com/KinWaiCheuk/nnAudio,MIT,2019-09-02 04:31:14.000,2023-09-04 22:14:55.000000,2023-09-04 22:14:55,303.0,2.0,87.0,18.0,72.0,18.0,42.0,912.0,Audio processing by using pytorch 1D convolution network.,15.0,20,True,2020-11-08 10:18:26,0.2.0,2.0,nnAudio,,,,,139.0,139.0,https://pypi.org/project/nnAudio,3580.0,3580.0,,,,,,,,3.0,,,,,,,,,,,,,
591,gmaps,pbugnion/gmaps,geospatial-data,,https://github.com/pbugnion/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,146.0,25.0,154.0,74.0,137.0,760.0,Google maps for Jupyter notebooks.,16.0,20,False,2016-01-02 19:06:03,0.2,20.0,gmaps,conda-forge/gmaps,,,['jupyter'],3.0,3.0,https://pypi.org/project/gmaps,4533.0,9660.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,309527.0,,,,,3.0,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,1159.0,,,,,,,
592,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,105.0,30.0,1.0,13.0,3.0,630.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,20,True,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,,"['sklearn', 'xgboost']",590.0,590.0,https://pypi.org/project/combo,106441.0,106441.0,,,,,,,,3.0,,,,,,,,,,,,,
593,detecto,alankbi/detecto,pytorch-utils,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2023-07-28 19:05:13.000000,2022-02-09 16:35:40,142.0,,105.0,24.0,25.0,43.0,61.0,604.0,Build fully-functioning computer vision models with PyTorch.,12.0,20,False,2022-02-02 00:22:07,1.2.2,12.0,detecto,conda-forge/detecto,,,['pytorch'],153.0,153.0,https://pypi.org/project/detecto,1906.0,2022.0,https://anaconda.org/conda-forge/detecto,2023-06-16 19:26:16.964,3391.0,,,,,3.0,,,,,,,,,,,,,
