,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,trending,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url,new_addition
585,ADTK,arundo/adtk,time-series-data,,https://github.com/arundo/adtk,https://github.com/arundo/adtk,MPL-2.0,2019-09-27 00:34:22.000,2024-08-01 11:53:43.000000,2020-04-17 02:27:44,79.0,,135.0,25.0,77.0,44.0,37.0,1107.0,A Python toolkit for rule-based/unsupervised anomaly detection in time series.,11.0,20,False,2020-04-17 02:17:35,0.6.2,12.0,adtk,conda-forge/adtk,,,,,,https://pypi.org/project/adtk,257928.0,258091.0,https://anaconda.org/conda-forge/adtk,2023-06-16 19:18:16.533,9308.0,,,,,3.0,,,,,,,,,,,,,
586,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,https://github.com/lucidrains/performer-pytorch,https://github.com/lucidrains/performer-pytorch,MIT,2020-10-03 03:41:36.000,2022-02-02 20:33:32.000000,2022-02-02 20:33:18,124.0,,142.0,17.0,11.0,43.0,43.0,1102.0,"An implementation of Performer, a linear attention-based transformer, in Pytorch.",6.0,20,False,2022-02-02 20:33:33,1.1.4,80.0,performer-pytorch,,,,['pytorch'],171.0,171.0,https://pypi.org/project/performer-pytorch,5906.0,5906.0,,,,,,,,3.0,,,,,,,,,,,,,
587,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2024-11-27 18:53:38.157000,2024-01-04 20:41:21,582.0,,296.0,95.0,123.0,58.0,98.0,1057.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",31.0,20,True,,,6.0,astroML,conda-forge/astroml,,,['sklearn'],,,https://pypi.org/project/astroML,1826.0,3246.0,https://anaconda.org/conda-forge/astroml,2024-11-27 18:53:38.157,49700.0,,,,,3.0,,,,,,,,,,,,,
588,PyTorch Sparse,rusty1s/pytorch_sparse,pytorch-utils,,https://github.com/rusty1s/pytorch_sparse,https://github.com/rusty1s/pytorch_sparse,MIT,2018-07-28 18:46:53.000,2024-11-12 11:59:17.000000,2024-11-12 11:59:15,734.0,1.0,148.0,15.0,108.0,29.0,256.0,1021.0,PyTorch Extension Library of Optimized Autograd Sparse Matrix Operations.,45.0,20,True,2023-10-06 08:51:23,0.6.18,28.0,torch-sparse,conda-forge/pytorch_sparse,,,['pytorch'],,,https://pypi.org/project/torch-sparse,29194.0,39279.0,https://anaconda.org/conda-forge/pytorch_sparse,2024-11-05 13:05:27.561,544595.0,,,,,3.0,,,,,,,,,,,,,
589,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2024-03-20 19:44:13.000000,2024-03-20 19:28:51,85.0,,181.0,25.0,58.0,10.0,27.0,958.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",18.0,20,True,,,,saliency,,,,['tensorflow'],116.0,116.0,https://pypi.org/project/saliency,13660.0,13660.0,,,,,,,,3.0,,,,,,,,,,,,,
590,What-If Tool,PAIR-code/what-if-tool,interpretability,,https://github.com/PAIR-code/what-if-tool,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2024-09-11 20:07:00.000000,2024-02-01 21:38:56,330.0,,170.0,30.0,113.0,70.0,56.0,929.0,Source code/webpage/demos for the What-If Tool.,20.0,20,True,2021-10-12 17:36:36,1.8.1,4.0,witwidget,conda-forge/tensorboard-plugin-wit,,,,2.0,2.0,https://pypi.org/project/witwidget,6280.0,49955.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,2330374.0,,,,,3.0,,,,wit-widget,https://www.npmjs.com/package/wit-widget,520.0,,,,,,,
591,torch-cluster,rusty1s/pytorch_cluster,graph,,https://github.com/rusty1s/pytorch_cluster,https://github.com/rusty1s/pytorch_cluster,MIT,2018-01-12 20:56:06.000,2024-11-14 17:13:15.000000,2024-11-14 17:13:11,605.0,3.0,147.0,15.0,66.0,29.0,142.0,839.0,PyTorch Extension Library of Optimized Graph Cluster Algorithms.,36.0,20,True,2023-10-12 06:54:28,1.6.3,32.0,torch-cluster,conda-forge/pytorch_cluster,,,['pytorch'],,,https://pypi.org/project/torch-cluster,15794.0,20159.0,https://anaconda.org/conda-forge/pytorch_cluster,2024-08-28 13:26:28.147,240092.0,,,,,3.0,,,,,,,,,,,,,
592,dabl,dabl/dabl,sklearn-utils,,https://github.com/dabl/dabl,https://github.com/dabl/dabl,BSD-3-Clause,2018-09-14 19:11:47.000,2024-12-16 23:28:59.000000,2024-12-16 23:27:14,315.0,1.0,94.0,23.0,199.0,76.0,77.0,727.0,Data Analysis Baseline Library.,24.0,20,True,2024-12-16 23:30:38,0.3.2,4.0,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,5757.0,5757.0,,,,,,,,3.0,,,,,,,,,,,,,
593,detecto,alankbi/detecto,pytorch-utils,,https://github.com/alankbi/detecto,https://github.com/alankbi/detecto,MIT,2019-12-11 21:50:28.000,2024-07-25 11:20:23.000000,2022-02-09 16:35:40,142.0,,103.0,23.0,26.0,46.0,61.0,615.0,Build fully-functioning computer vision models with PyTorch.,12.0,20,False,2022-02-02 00:22:07,1.2.2,12.0,detecto,conda-forge/detecto,,,['pytorch'],185.0,185.0,https://pypi.org/project/detecto,3675.0,3801.0,https://anaconda.org/conda-forge/detecto,2023-06-16 19:26:16.964,5298.0,,,,,3.0,,,,,,,,,,,,,
594,opytimizer,gugarosa/opytimizer,hyperopt,,https://github.com/gugarosa/opytimizer,https://github.com/gugarosa/opytimizer,Apache-2.0,2017-11-01 16:04:01.000,2024-10-22 13:32:17.000000,2024-08-18 17:07:49,821.0,,42.0,15.0,18.0,,22.0,610.0,Opytimizer is a Python library consisting of meta-heuristic optimization algorithms.,4.0,20,True,2024-08-18 17:09:46,3.1.4,28.0,opytimizer,,,,,19.0,19.0,https://pypi.org/project/opytimizer,403.0,403.0,,,,,,,,3.0,,,,,,,,,,,,,
595,PyWaffle,gyli/PyWaffle,data-viz,,https://github.com/gyli/PyWaffle,https://github.com/gyli/PyWaffle,MIT,2017-11-14 20:03:47.000,2024-06-16 04:23:17.000000,2024-06-16 04:23:17,307.0,,105.0,9.0,15.0,6.0,16.0,589.0,Make Waffle Charts in Python.,6.0,20,True,,,5.0,pywaffle,conda-forge/pywaffle,,,,441.0,441.0,https://pypi.org/project/pywaffle,9893.0,10089.0,https://anaconda.org/conda-forge/pywaffle,2023-06-16 16:12:33.889,14144.0,,,,,3.0,,,,,,,,,,,,,
596,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,,69.0,39.0,17.0,14.0,22.0,568.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,22.0,20,False,2020-10-16 03:43:47,0.1.7,4.0,n2,,,,,35.0,35.0,https://pypi.org/project/n2,228.0,228.0,,,,,,,,3.0,,,,,,,,,,,,,
597,Quantus,understandable-machine-intelligence-lab/quantus,interpretability,,https://github.com/understandable-machine-intelligence-lab/Quantus,https://github.com/understandable-machine-intelligence-lab/Quantus,,2021-03-18 15:04:58.000,2024-11-09 11:50:38.000000,2024-11-09 11:50:38,1794.0,14.0,75.0,10.0,220.0,49.0,83.0,567.0,Quantus is an eXplainable AI toolkit for responsible evaluation of neural network explanations.,24.0,20,True,2023-12-05 11:42:07,0.5.3,25.0,quantus,,,,,39.0,39.0,https://pypi.org/project/quantus,1067.0,1075.0,,,,,,,,3.0,,283.0,,,,,,,,,,,
598,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,,56.0,60.0,9.0,23.0,25.0,554.0,Python library assists deep learning on graphs.,18.0,20,False,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,,120.0,120.0,https://pypi.org/project/deepsnap,477.0,477.0,,,,,,,,3.0,,15.0,,,,,,,,,,,
599,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2024-02-24 12:21:01.000000,2023-08-12 16:28:59,266.0,,109.0,19.0,57.0,27.0,21.0,501.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,7.0,20,False,2023-03-15 20:10:41,0.4.4,7.0,rrcf,,,,,82.0,82.0,https://pypi.org/project/rrcf,2941.0,2941.0,,,,,,,,3.0,,,,,,,,,,,,,
600,apricot,jmschrei/apricot,others,,https://github.com/jmschrei/apricot,https://github.com/jmschrei/apricot,MIT,2018-08-12 02:42:12.000,2024-08-20 18:39:53.000000,2021-11-18 21:06:54,172.0,,48.0,9.0,10.0,12.0,21.0,500.0,apricot implements submodular optimization for the purpose of selecting subsets of massive data sets to train machine..,4.0,20,False,2023-11-17 16:33:58,0.6.1,2.0,apricot-select,,,,,160.0,160.0,https://pypi.org/project/apricot-select,6624.0,6624.0,,,,,,,,3.0,,31.0,,,,,,,,,,,
601,Popmon,ing-bank/popmon,data-viz,,https://github.com/ing-bank/popmon,https://github.com/ing-bank/popmon,MIT,2020-04-23 11:21:14.000,2024-09-23 04:22:16.000000,2023-07-18 10:24:07,542.0,,36.0,14.0,226.0,14.0,40.0,499.0,Monitor the stability of a Pandas or Spark dataframe.,17.0,20,False,2023-07-18 10:06:08,1.4.6,34.0,popmon,,,,"['pandas', 'spark']",22.0,22.0,https://pypi.org/project/popmon,12554.0,12558.0,,,,,,,,3.0,,249.0,,,,,,,,,,,
602,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2024-12-18 08:30:19.000000,2024-11-26 14:53:35,988.0,1.0,94.0,32.0,100.0,18.0,27.0,483.0,A Python implementation of active inference for Markov Decision Processes.,18.0,20,True,2023-03-25 17:58:52,0.0.7.1,6.0,inferactively-pymdp,,,,,14.0,14.0,https://pypi.org/project/inferactively-pymdp,9032.0,9032.0,,,,,,,,3.0,,,,,,,,,,,,,
603,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2024-09-07 07:05:09.000000,2024-09-07 07:05:06,387.0,,96.0,28.0,34.0,34.0,15.0,482.0,A python library for Bayesian time series modeling.,7.0,20,True,2024-08-13 04:20:08,0.1.1.13,2.0,pydlm,,,,,37.0,37.0,https://pypi.org/project/pydlm,37387.0,37387.0,,,,,,,,3.0,,,,,,,,,,,,,
604,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2024-09-06 09:28:23.000000,2024-09-06 09:27:10,824.0,,25.0,9.0,78.0,27.0,23.0,406.0,Flexible time series feature extraction & processing.,6.0,20,True,2024-09-06 09:28:53,0.4.1,16.0,tsflex,conda-forge/tsflex,,,,17.0,17.0,https://pypi.org/project/tsflex,1124.0,1811.0,https://anaconda.org/conda-forge/tsflex,2024-04-08 09:54:58.786,28174.0,,,,,3.0,,,,,,,,,,,,,
605,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2024-02-25 19:17:18.000000,2024-02-25 19:17:13,576.0,,90.0,29.0,319.0,61.0,27.0,378.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,27.0,20,True,2021-06-16 20:29:30,0.1.16,17.0,tensorflow-cloud,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-cloud,37351.0,37351.0,,,,,,,,3.0,,,,,,,,,,,,,
606,tf-keras-vis,keisen/tf-keras-vis,interpretability,,https://github.com/keisen/tf-keras-vis,https://github.com/keisen/tf-keras-vis,MIT,2019-10-31 06:47:41.000,2024-03-25 11:49:03.000000,2024-03-25 10:58:15,395.0,,44.0,8.0,28.0,32.0,43.0,320.0,Neural network visualization toolkit for tf.keras.,3.0,20,True,2024-03-25 11:49:03,0.8.7,30.0,tf-keras-vis,,,,['tensorflow'],175.0,175.0,https://pypi.org/project/tf-keras-vis,4512.0,4512.0,,,,,,,,3.0,,,,,,,,,,,,,
607,orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2023-12-11 19:25:59.000000,2023-11-17 21:43:05,4051.0,,50.0,14.0,712.0,195.0,203.0,287.0,Asynchronous Distributed Hyperparameter Optimization.,34.0,20,False,2023-03-02 21:02:52,0.2.7,26.0,orion,,,,,113.0,113.0,https://pypi.org/project/orion,875.0,875.0,,,,,,,,3.0,,,,,,,,,,,,,
608,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2024-10-17 15:32:02.000000,2024-10-17 15:32:02,431.0,4.0,76.0,21.0,447.0,18.0,51.0,275.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,32.0,20,True,2022-06-03 15:51:13,0.2.0,23.0,pipeline-dp,,,,,5.0,5.0,https://pypi.org/project/pipeline-dp,421.0,421.0,,,,,,,,3.0,,,,,,,,,,,,,
609,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2024-10-28 07:18:15.000000,2024-10-28 07:18:14,592.0,1.0,35.0,24.0,645.0,17.0,129.0,244.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,True,2024-06-21 06:39:45,0.16.0,21.0,larq-compute-engine,,,,,10.0,10.0,https://pypi.org/project/larq-compute-engine,2124.0,2145.0,,,,,,,,3.0,,1238.0,,,,,,,,,,,
610,Machine-Learning-Tutorials,ujjwalkarn/Machine-Learning-Tutorials,data-science,,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,CC0-1.0,2015-09-12 14:51:38.000,2024-06-12 08:11:59.000000,2021-10-04 07:54:52,308.0,,3231.0,799.0,91.0,9.0,3.0,15686.0,"machine learning and deep learning tutorials, articles and other resources.",34.0,19,False,,,,,,,,,20.0,20.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
611,Backtesting.py,kernc/backtesting.py,financial-data,,https://github.com/kernc/backtesting.py,https://github.com/kernc/backtesting.py,AGPL-3.0,2019-01-02 03:11:32.000,2024-08-06 12:05:27.000000,2023-01-15 11:37:16,279.0,,1058.0,126.0,109.0,148.0,356.0,5654.0,Backtest trading strategies in Python.,19.0,19,False,,,,backtesting,,,,,,,https://pypi.org/project/backtesting,19185.0,19185.0,,,,,,,,3.0,,,,,,,,,,,,,
612,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2024-12-18 16:08:09.000000,2024-12-18 16:08:09,151.0,1.0,746.0,102.0,35.0,104.0,113.0,4675.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,11.0,19,True,2020-01-08 15:35:45,2.2.0,1.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],,,https://pypi.org/project/ISR,5759.0,5762.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,1.0,251.0,3.0,,,,,,,,,,,,,
613,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,106.0,30.0,1.0,14.0,3.0,642.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,19,False,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,,"['sklearn', 'xgboost']",674.0,674.0,https://pypi.org/project/combo,57806.0,57806.0,,,,,,,,3.0,,,,,,,,,,,,,
614,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,138.0,55.0,72.0,18.0,71.0,528.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,19,False,2019-07-30 09:28:26,0.2.2,6.0,atm,,,,,23.0,23.0,https://pypi.org/project/atm,406.0,406.0,,,,,,,,3.0,,,,,,,,,,,,,
615,pykale,pykale/pykale,others,,https://github.com/pykale/pykale,https://github.com/pykale/pykale,MIT,2020-06-30 08:06:10.000,2024-12-15 20:28:11.000000,2024-09-24 15:52:47,3054.0,2.0,64.0,12.0,272.0,5.0,112.0,444.0,Knowledge-Aware machine LEarning (KALE): accessible machine learning from multiple sources for interdisciplinary..,25.0,19,True,2023-07-13 11:37:48,0.1.2,12.0,pykale,,,,['pytorch'],5.0,5.0,https://pypi.org/project/pykale,234.0,234.0,,,,,,,,3.0,,,,,,,,,,,,,
616,fairness-indicators,tensorflow/fairness-indicators,interpretability,,https://github.com/tensorflow/fairness-indicators,https://github.com/tensorflow/fairness-indicators,Apache-2.0,2019-09-30 22:56:45.000,2024-12-18 18:56:52.000000,2024-12-18 11:19:05,330.0,3.0,79.0,25.0,353.0,5.0,10.0,344.0,Tensorflows Fairness Evaluation and Visualization Toolkit.,36.0,19,True,2024-04-26 21:09:50,0.46.0,24.0,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,1695.0,1695.0,,,,,,,,3.0,,,,,,,,,,,,,
617,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2024-12-10 23:47:18.000000,2024-12-09 21:58:06,405.0,6.0,130.0,34.0,332.0,82.0,138.0,344.0,Brain Imaging Analysis Kit.,35.0,19,True,,,5.0,brainiak,,brainiak/brainiak,,,,,https://pypi.org/project/brainiak,3742.0,3759.0,,,,https://hub.docker.com/r/brainiak/brainiak,2020-10-15 21:11:03.379549,1.0,1885.0,3.0,,,,,,,,,,,,,
618,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,,20.0,18.0,464.0,69.0,76.0,236.0,Functional tensors for probabilistic programming.,11.0,19,False,2023-08-31 18:37:22,0.4.6,12.0,funsor,,,,['pytorch'],76.0,76.0,https://pypi.org/project/funsor,5850.0,5850.0,,,,,,,,3.0,,,,,,,,,,,,,
619,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,877.0,112.0,51.0,46.0,160.0,6309.0,Model parallel transformers in JAX and Haiku.,23.0,18,False,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
620,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2024-12-18 07:50:44.000000,2024-12-18 07:50:39,715.0,12.0,439.0,39.0,870.0,148.0,119.0,3367.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,90.0,18,True,,,,,,,,['jax'],,,,,,,,,,,,,3.0,,,,,,,,,,,,,
621,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,322.0,58.0,242.0,176.0,111.0,3223.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,20.0,18,False,2022-11-02 09:30:27,3.0.1,13.0,lightseq,,,,,,,https://pypi.org/project/lightseq,2166.0,2177.0,,,,,,,,3.0,,701.0,,,,,,,,,,,
622,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2023-06-16 13:22:46.522000,2020-02-09 21:03:48,299.0,,417.0,106.0,83.0,62.0,48.0,2996.0,Deep recommender models using PyTorch.,11.0,18,False,2019-09-08 10:19:53,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,99.0,https://anaconda.org/maciejkula/spotlight,2023-06-16 13:22:46.522,8916.0,,,,,3.0,,,,,,,,,,,,,
623,tts-generation-webui,rsxdalv/tts-generation-webui,audio,,https://github.com/rsxdalv/tts-generation-webui,https://github.com/rsxdalv/tts-generation-webui,MIT,2023-04-27 18:32:26.000,2024-12-17 21:39:52.000000,2024-12-17 21:39:51,239.0,34.0,204.0,35.0,136.0,42.0,207.0,1888.0,"TTS Generation Web UI (Bark, MusicGen + AudioGen, Tortoise, RVC, Vocos, Demucs, SeamlessM4T, MAGNet, StyleTTS2, MMS,..",10.0,18,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,
624,benchmark_VAE,clementchadebec/benchmark_VAE,pytorch-utils,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2024-07-31 12:13:28.000000,2024-07-17 07:59:47,373.0,,164.0,18.0,74.0,26.0,43.0,1848.0,Unifying Variational Autoencoder (VAE) implementations in Pytorch (NeurIPS 2022).,18.0,18,True,2023-09-06 15:43:22,0.1.2,11.0,,,,,['pytorch'],37.0,37.0,,,,,,,,,,,3.0,,,,,,,,,,,,,
625,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,97.0,39.0,13.0,13.0,9.0,1273.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,173.0,173.0,https://pypi.org/project/doc2text,2415.0,2415.0,,,,,,,,3.0,,,,,,,,,,,,,
626,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,171.0,44.0,5.0,4.0,7.0,1135.0,XAI - An eXplainability toolbox for machine learning.,3.0,18,False,2021-10-30 06:35:19,0.1.0,1.0,xai,,,,,35.0,35.0,https://pypi.org/project/xai,396.0,396.0,,,,,,,,3.0,,,,,,,,,,,,,
627,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,89.0,33.0,72.0,25.0,30.0,1109.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,18,False,2021-02-15 20:20:59,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,5611.0,5611.0,,,,,,,,3.0,,,,,,,,,,,,,
628,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,131.0,36.0,16.0,9.0,4.0,924.0,Nudity detection with Python.,12.0,18,False,,,,nudepy,,,,,3642.0,3642.0,https://pypi.org/project/nudepy,644.0,644.0,,,,,,,,3.0,,,,,,,,,,,,,
629,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2024-06-27 07:32:19.000000,2024-06-27 07:26:43,298.0,,89.0,23.0,50.0,14.0,17.0,856.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,18,True,,,20.0,evojax,conda-forge/evojax,,,['jax'],27.0,27.0,https://pypi.org/project/evojax,1401.0,2359.0,https://anaconda.org/conda-forge/evojax,2024-06-18 11:07:15.191,32585.0,,,,,3.0,,,,,,,,,,,,,
630,PDPbox,SauceCat/PDPbox,interpretability,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2024-09-03 22:24:30.000000,2023-06-05 01:35:02,228.0,,129.0,18.0,25.0,28.0,40.0,847.0,python partial dependence plot toolbox.,7.0,18,False,2023-06-05 02:44:20,0.3.0,3.0,pdpbox,conda-forge/pdpbox,,,,,,https://pypi.org/project/pdpbox,14176.0,14518.0,https://anaconda.org/conda-forge/pdpbox,2023-06-10 14:57:37.569,22269.0,,,,,3.0,,,,,,,,,,,,,
