,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
584,StreamAlert,airbnb/streamalert,others,,https://github.com/airbnb/streamalert,https://github.com/airbnb/streamalert,Apache-2.0,2017-01-22 01:10:56.000,2023-10-23 17:15:34.000000,2022-07-20 20:54:36,1904.0,,326.0,100.0,1000.0,84.0,263.0,2869.0,"StreamAlert is a serverless, realtime data analysis framework which empowers you to ingest, analyze, and alert on data..",33.0,20,False,2021-11-04 19:07:51,3.5.0,28.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
585,DIG,divelab/DIG,graph,,https://github.com/divelab/DIG,https://github.com/divelab/DIG,GPL-3.0,2020-10-30 03:51:15.000,2024-07-15 07:18:56.000000,2024-02-04 20:37:53,1083.0,,283.0,30.0,41.0,35.0,176.0,1949.0,A library for graph deep learning research.,50.0,20,False,2023-04-07 20:33:15,1.1.0,10.0,dig,,,,,,,https://pypi.org/project/dig,550.0,550.0,,,,,,,,3.0,,,,,,,,,,,,
586,greykite,linkedin/greykite,time-series-data,,https://github.com/linkedin/greykite,https://github.com/linkedin/greykite,BSD-2-Clause,2021-04-27 17:05:53.000,2025-02-20 22:01:53.000000,2025-02-20 22:01:53,29.0,2.0,106.0,39.0,34.0,9.0,100.0,1836.0,"A flexible, intuitive and fast forecasting library.",10.0,20,True,2024-01-18 18:33:20,1.0.0,6.0,greykite,,,,,42.0,42.0,https://pypi.org/project/greykite,7959.0,7959.0,,,,,,,,3.0,36.0,,,,,,,,,,,
587,tnt,pytorch/tnt,pytorch-utils,,https://github.com/pytorch/tnt,https://github.com/pytorch/tnt,,2016-12-10 11:49:58.000,2025-04-11 00:39:05.000000,2025-04-11 00:33:46,1071.0,27.0,281.0,42.0,917.0,6.0,66.0,1688.0,A lightweight library for PyTorch training tools and utilities.,146.0,20,True,,,,torchtnt,,,,['pytorch'],,,https://pypi.org/project/torchtnt,30556.0,30556.0,,,,,,,,3.0,,,,,,,,,,,,
588,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,https://github.com/ScottfreeLLC/AlphaPy,https://github.com/ScottfreeLLC/AlphaPy,Apache-2.0,2016-02-14 00:47:32.000,2024-12-15 17:30:26.000000,2024-12-15 17:30:23,439.0,,233.0,69.0,7.0,15.0,29.0,1457.0,Python AutoML for Trading Systems and Sports Betting.,5.0,20,True,2020-08-29 18:48:20,2.5.0,11.0,alphapy,,,,,8.0,8.0,https://pypi.org/project/alphapy,769.0,769.0,,,,,,,,3.0,,,,,,,,,,,,
589,luminol,linkedin/luminol,time-series-data,,https://github.com/linkedin/luminol,https://github.com/linkedin/luminol,Apache-2.0,2015-11-18 23:16:33.000,2023-05-09 00:52:44.000000,2023-05-09 00:52:44,72.0,,215.0,64.0,29.0,27.0,12.0,1206.0,Anomaly Detection and Correlation library.,9.0,20,False,,,,luminol,,,,,83.0,83.0,https://pypi.org/project/luminol,8656.0,8656.0,,,,,,,,3.0,,,,,,,,,,,,
590,AstroML,astroML/astroML,others,,https://github.com/astroML/astroML,https://github.com/astroML/astroML,BSD-2-Clause,2012-10-17 22:33:50.000,2025-03-25 16:00:22.833000,2024-01-04 20:41:21,582.0,,296.0,94.0,123.0,59.0,98.0,1085.0,"Machine learning, statistics, and data mining for astronomy and astrophysics.",31.0,20,False,,,6.0,astroML,conda-forge/astroml,,,['sklearn'],,,https://pypi.org/project/astroML,1555.0,2925.0,https://anaconda.org/conda-forge/astroml,2025-03-25 16:00:22.833,53447.0,,,,,3.0,,,,,,,,,,,,
591,Saliency,PAIR-code/saliency,tensorflow-utils,,https://github.com/PAIR-code/saliency,https://github.com/PAIR-code/saliency,Apache-2.0,2017-06-09 22:07:35.000,2024-03-20 19:44:13.000000,2024-03-20 19:28:51,85.0,,181.0,24.0,58.0,10.0,27.0,973.0,"Framework-agnostic implementation for state-of-the-art saliency methods (XRAI, BlurIG, SmoothGrad, and more).",18.0,20,False,,,,saliency,,,,['tensorflow'],132.0,132.0,https://pypi.org/project/saliency,16788.0,16788.0,,,,,,,,3.0,,,,,,,,,,,,
592,TF Compression,tensorflow/compression,tensorflow-utils,,https://github.com/tensorflow/compression,https://github.com/tensorflow/compression,Apache-2.0,2018-05-15 23:32:19.000,2025-04-15 08:31:15.000000,2025-04-15 08:30:45,300.0,2.0,253.0,44.0,18.0,10.0,92.0,881.0,Data compression in TensorFlow.,24.0,20,True,2024-08-07 20:25:13,2.17.0,26.0,tensorflow-compression,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-compression,2876.0,2876.0,,,,,,,,3.0,,,,,,,,,,,,
593,Merlin,NVIDIA-Merlin/Merlin,gpu-utilities,,https://github.com/NVIDIA-Merlin/Merlin,https://github.com/NVIDIA-Merlin/Merlin,Apache-2.0,2021-03-30 23:35:26.000,2024-12-05 20:47:53.000000,2024-07-22 10:16:42,493.0,,121.0,31.0,561.0,199.0,247.0,816.0,"NVIDIA Merlin is an open source library providing end-to-end GPU-accelerated recommender systems, from feature..",32.0,20,True,2024-06-14 12:19:07,24.06.00,10.0,merlin-core,,,,,,,https://pypi.org/project/merlin-core,24439.0,24439.0,,,,,,,,3.0,,,,,,,,,,,,
594,dabl,dabl/dabl,sklearn-utils,,https://github.com/dabl/dabl,https://github.com/dabl/dabl,BSD-3-Clause,2018-09-14 19:11:47.000,2024-12-16 23:28:59.000000,2024-12-16 23:27:14,315.0,,93.0,21.0,199.0,76.0,77.0,726.0,Data Analysis Baseline Library.,24.0,20,True,2024-12-16 23:30:38,0.3.2,4.0,dabl,,,,['sklearn'],,,https://pypi.org/project/dabl,4731.0,4731.0,,,,,,,,3.0,,,,,,,,,,,,
595,N2,kakao/n2,nn-search,,https://github.com/kakao/n2,https://github.com/kakao/n2,Apache-2.0,2017-11-23 02:27:59.000,2023-06-27 16:54:16.000000,2023-06-27 16:54:13,266.0,,69.0,38.0,17.0,14.0,22.0,576.0,TOROS N2 - lightweight approximate Nearest Neighbor library which runs fast even with large datasets.,22.0,20,False,2020-10-16 03:43:47,0.1.7,4.0,n2,,,,,38.0,38.0,https://pypi.org/project/n2,422.0,422.0,,,,,,,,3.0,,,,,,,,,,,,
596,deepsnap,snap-stanford/deepsnap,graph,,https://github.com/snap-stanford/deepsnap,https://github.com/snap-stanford/deepsnap,MIT,2020-06-06 21:17:38.000,2023-11-11 03:23:44.000000,2023-11-11 03:23:44,413.0,,56.0,59.0,9.0,23.0,25.0,555.0,Python library assists deep learning on graphs.,18.0,20,False,2021-09-05 23:08:21,0.2.1,3.0,deepsnap,,,,,127.0,127.0,https://pypi.org/project/deepsnap,506.0,506.0,,,,,,,,3.0,15.0,,,,,,,,,,,
597,pymdp,infer-actively/pymdp,others,,https://github.com/infer-actively/pymdp,https://github.com/infer-actively/pymdp,MIT,2019-11-27 19:03:35.000,2025-02-28 08:35:47.000000,2025-02-06 14:03:46,992.0,4.0,101.0,32.0,107.0,25.0,27.0,514.0,A Python implementation of active inference for Markov Decision Processes.,19.0,20,True,2023-03-25 17:58:52,0.0.7.1,6.0,inferactively-pymdp,,,,,20.0,20.0,https://pypi.org/project/inferactively-pymdp,4354.0,4354.0,,,,,,,,3.0,,,,,,,,,,,,
598,rrcf,kLabUM/rrcf,others,,https://github.com/kLabUM/rrcf,https://github.com/kLabUM/rrcf,MIT,2018-10-20 05:39:05.000,2024-02-24 12:21:01.000000,2023-08-12 16:28:59,266.0,,110.0,18.0,57.0,27.0,21.0,507.0,Implementation of the Robust Random Cut Forest algorithm for anomaly detection on streams.,7.0,20,False,2023-03-15 20:10:41,0.4.4,7.0,rrcf,,,,,87.0,87.0,https://pypi.org/project/rrcf,5590.0,5590.0,,,,,,,,3.0,,,,,,,,,,,,
599,pydlm,wwrechard/pydlm,time-series-data,,https://github.com/wwrechard/pydlm,https://github.com/wwrechard/pydlm,BSD-3-Clause,2016-06-29 07:58:53.000,2024-09-07 07:05:09.000000,2024-09-07 07:05:06,387.0,,96.0,27.0,34.0,34.0,15.0,484.0,A python library for Bayesian time series modeling.,7.0,20,True,2024-08-13 04:20:08,0.1.1.13,2.0,pydlm,,,,,39.0,39.0,https://pypi.org/project/pydlm,68225.0,68225.0,,,,,,,,3.0,,,,,,,,,,,,
600,tsflex,predict-idlab/tsflex,time-series-data,,https://github.com/predict-idlab/tsflex,https://github.com/predict-idlab/tsflex,MIT,2021-07-06 15:16:45.577,2025-03-25 16:01:46.555000,2024-09-06 09:27:10,824.0,,25.0,8.0,78.0,27.0,23.0,415.0,Flexible time series feature extraction & processing.,6.0,20,True,2024-09-06 09:28:53,0.4.1,16.0,tsflex,conda-forge/tsflex,,,,21.0,21.0,https://pypi.org/project/tsflex,1301.0,2000.0,https://anaconda.org/conda-forge/tsflex,2025-03-25 16:01:46.555,31462.0,,,,,3.0,,,,,,,,,,,,
601,torch-uncertainty,ENSTA-U2IS-AI/torch-uncertainty,probabilistics,,https://github.com/ENSTA-U2IS-AI/torch-uncertainty,https://github.com/ENSTA-U2IS-AI/torch-uncertainty,Apache-2.0,2023-02-01 16:21:14.000,2025-04-17 12:15:22.000000,2025-03-20 13:37:01,1623.0,143.0,27.0,7.0,114.0,13.0,36.0,379.0,Open-source framework for uncertainty and deep learning models in PyTorch.,12.0,20,True,,,21.0,torch-uncertainty,,,,,,,https://pypi.org/project/torch-uncertainty,1496.0,1496.0,,,,,,,,3.0,,,,,,,,,,,,
602,Glow,projectglow/glow,medical-data,,https://github.com/projectglow/glow,https://github.com/projectglow/glow,Apache-2.0,2019-10-04 21:26:47.000,2025-03-25 16:01:37.366000,2024-11-07 18:17:34,501.0,,113.0,19.0,587.0,35.0,130.0,276.0,An open-source toolkit for large-scale genomic analysis.,28.0,20,True,2024-10-20 03:22:37,2.0.3,17.0,glow.py,conda-forge/glow,,,,,,https://pypi.org/project/glow.py,18169.0,18296.0,https://anaconda.org/conda-forge/glow,2025-03-25 16:01:37.366,6297.0,,,,,3.0,197.0,,,,,,,,,,,
603,Larq Compute Engine,larq/compute-engine,model-serialisation,,https://github.com/larq/compute-engine,https://github.com/larq/compute-engine,Apache-2.0,2019-08-29 15:02:43.000,2025-04-14 06:29:06.000000,2025-04-14 06:29:04,594.0,2.0,36.0,22.0,648.0,17.0,131.0,249.0,Highly optimized inference engine for Binarized Neural Networks.,18.0,20,True,2024-06-21 06:39:45,0.16.0,21.0,larq-compute-engine,,,,,10.0,10.0,https://pypi.org/project/larq-compute-engine,1697.0,1717.0,,,,,,,,3.0,1295.0,,,,,,,,,,,
604,Funsor,pyro-ppl/funsor,probabilistics,,https://github.com/pyro-ppl/funsor,https://github.com/pyro-ppl/funsor,Apache-2.0,2019-01-30 23:13:39.000,2023-08-31 18:37:21.000000,2023-08-31 18:34:42,577.0,,21.0,17.0,464.0,69.0,76.0,239.0,Functional tensors for probabilistic programming.,11.0,20,False,2023-08-31 18:37:22,0.4.6,12.0,funsor,,,,['pytorch'],85.0,85.0,https://pypi.org/project/funsor,6642.0,6642.0,,,,,,,,3.0,,,,,,,,,,,,
605,Machine-Learning-Tutorials,ujjwalkarn/Machine-Learning-Tutorials,data-science,,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,https://github.com/ujjwalkarn/Machine-Learning-Tutorials,CC0-1.0,2015-09-12 14:51:38.000,2024-06-12 08:11:59.000000,2021-10-04 07:54:52,308.0,,3265.0,797.0,92.0,9.0,3.0,16099.0,"machine learning and deep learning tutorials, articles and other resources.",34.0,19,False,,,,,,,,,20.0,20.0,,,,,,,,,,,2.0,,,,,,,,,,,,
606,Image Super-Resolution,idealo/image-super-resolution,image,,https://github.com/idealo/image-super-resolution,https://github.com/idealo/image-super-resolution,Apache-2.0,2018-11-26 13:41:13.000,2024-12-18 16:08:09.000000,2024-12-18 16:08:09,151.0,,753.0,103.0,35.0,104.0,113.0,4729.0,Super-scale your images and run experiments with Residual Dense and Adversarial Networks.,11.0,19,True,2020-01-08 15:35:45,2.2.0,1.0,ISR,,idealo/image-super-resolution-gpu,,['tensorflow'],,,https://pypi.org/project/ISR,6549.0,6552.0,,,,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,1.0,277.0,3.0,,,,,,,,,,,,
607,Spotlight,maciejkula/spotlight,recommender-systems,,https://github.com/maciejkula/spotlight,https://github.com/maciejkula/spotlight,MIT,2017-06-25 18:52:19.000,2025-03-25 16:28:52.378000,2020-02-09 21:03:48,299.0,,413.0,102.0,83.0,62.0,48.0,3013.0,Deep recommender models using PyTorch.,11.0,19,False,2019-09-08 10:19:53,0.1.6,7.0,,maciejkula/spotlight,,,['pytorch'],,,,,97.0,https://anaconda.org/maciejkula/spotlight,2025-03-25 16:28:52.378,9163.0,,,,,3.0,,,,,,,,,,,,
608,Pearl,facebookresearch/Pearl,reinforcement-learning,,https://github.com/facebookresearch/Pearl,https://github.com/facebookresearch/Pearl,MIT,2023-04-07 21:21:56.000,2025-04-17 13:36:07.000000,2025-04-17 13:33:35,248.0,7.0,182.0,38.0,48.0,13.0,48.0,2807.0,A Production-ready Reinforcement Learning AI Agent Library brought by the Applied Reinforcement Learning team at Meta.,34.0,19,True,,,,pearl,,,,,,,https://pypi.org/project/pearl,625.0,625.0,,,,,,,,3.0,,,,,,,,,,,,
609,DiCE,interpretml/DiCE,interpretability,,https://github.com/interpretml/DiCE,https://github.com/interpretml/DiCE,MIT,2019-05-02 09:51:02.000,2024-11-22 18:05:50.000000,2024-11-22 17:35:27,783.0,,195.0,17.0,268.0,78.0,94.0,1398.0,Generate Diverse Counterfactual Explanations for any machine learning model.,19.0,19,True,2023-10-26 11:36:48,0.11,12.0,dice-ml,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/dice-ml,36130.0,36130.0,,,,,,,,3.0,,,,,,,,,,,,
610,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,https://github.com/harvardnlp/pytorch-struct,https://github.com/harvardnlp/pytorch-struct,MIT,2019-08-26 19:34:30.000,2022-04-20 08:21:20.000000,2022-01-30 19:49:08,271.0,,88.0,31.0,72.0,25.0,30.0,1112.0,"Fast, general, and tested differentiable structured prediction in PyTorch.",16.0,19,False,2021-02-15 20:20:59,0.5,2.0,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,9983.0,9983.0,,,,,,,,3.0,,,,,,,,,,,,
611,evojax,google/evojax,jax-utils,,https://github.com/google/evojax,https://github.com/google/evojax,Apache-2.0,2021-12-07 00:30:07.000,2025-03-25 16:02:01.728000,2024-06-27 07:26:43,298.0,,101.0,24.0,52.0,14.0,17.0,897.0,EvoJAX: Hardware-accelerated Neuroevolution.,14.0,19,True,,,20.0,evojax,conda-forge/evojax,,,['jax'],27.0,27.0,https://pypi.org/project/evojax,1239.0,2213.0,https://anaconda.org/conda-forge/evojax,2025-03-25 16:02:01.728,37015.0,,,,,3.0,,,,,,,,,,,,
612,PDPbox,SauceCat/PDPbox,interpretability,,https://github.com/SauceCat/PDPbox,https://github.com/SauceCat/PDPbox,MIT,2017-06-26 08:01:54.000,2025-03-25 16:00:51.866000,2023-06-05 01:35:02,228.0,,129.0,17.0,25.0,29.0,41.0,853.0,python partial dependence plot toolbox.,7.0,19,False,2023-06-05 02:44:20,0.3.0,3.0,pdpbox,conda-forge/pdpbox,,,,,,https://pypi.org/project/pdpbox,12274.0,12753.0,https://anaconda.org/conda-forge/pdpbox,2025-03-25 16:00:51.866,23474.0,,,,,3.0,,,,,,,,,,,,
613,LOFO,aerdem4/lofo-importance,interpretability,,https://github.com/aerdem4/lofo-importance,https://github.com/aerdem4/lofo-importance,MIT,2019-01-14 10:46:46.000,2025-02-14 12:14:55.000000,2025-02-14 12:08:46,33.0,1.0,86.0,12.0,36.0,3.0,26.0,832.0,Leave One Feature Out Importance.,6.0,19,True,2025-02-14 12:14:55,0.3.5,2.0,lofo-importance,,,,,38.0,38.0,https://pypi.org/project/lofo-importance,2131.0,2131.0,,,,,,,,3.0,,,,,,,,,,,,
614,NeoML,neoml-lib/neoml,ml-frameworks,,https://github.com/neoml-lib/neoml,https://github.com/neoml-lib/neoml,Apache-2.0,2020-06-14 17:37:36.000,2024-10-23 17:51:18.000000,2024-09-30 12:29:20,1251.0,,126.0,29.0,1059.0,12.0,54.0,774.0,Machine learning framework for both deep learning and traditional algorithms.,40.0,19,True,2021-06-22 05:25:53,NeoML-master_2.0.5.0,2.0,neoml,,,,,2.0,2.0,https://pypi.org/project/neoml,1392.0,1392.0,,,,,,,,3.0,,,,,,,,,,,,
615,combo,yzhao062/combo,sklearn-utils,,https://github.com/yzhao062/combo,https://github.com/yzhao062/combo,BSD-2-Clause,2019-07-14 01:13:36.000,2023-01-14 04:46:24.000000,2023-01-14 04:46:24,210.0,,106.0,29.0,1.0,14.0,3.0,648.0,(AAAI 20) A Python Toolbox for Machine Learning Model Combination.,2.0,19,False,2020-02-19 02:11:55,V0.1.0,1.0,combo,,,,"['sklearn', 'xgboost']",695.0,695.0,https://pypi.org/project/combo,27528.0,27528.0,,,,,,,,3.0,,,,,,,,,,,,
616,Auto Tune Models,HDI-Project/ATM,hyperopt,,https://github.com/HDI-Project/ATM,https://github.com/HDI-Project/ATM,MIT,2016-10-14 18:03:00.000,2020-02-21 17:44:07.000000,2020-02-21 17:40:58,775.0,,137.0,54.0,72.0,18.0,71.0,529.0,"Auto Tune Models - A multi-tenant, multi-data system for automated machine learning (model selection and tuning).",17.0,19,False,2019-07-30 09:28:26,0.2.2,6.0,atm,,,,,26.0,26.0,https://pypi.org/project/atm,403.0,403.0,,,,,,,,3.0,,,,,,,,,,,,
617,TensorFlow Cloud,tensorflow/cloud,tensorflow-utils,,https://github.com/tensorflow/cloud,https://github.com/tensorflow/cloud,Apache-2.0,2020-02-10 18:51:59.000,2025-01-29 14:59:50.000000,2025-01-29 14:59:43,578.0,2.0,90.0,27.0,321.0,60.0,27.0,378.0,The TensorFlow Cloud repository provides APIs that will allow to easily go from debugging and training your Keras and..,28.0,19,True,2021-06-16 20:29:30,0.1.16,17.0,tensorflow-cloud,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-cloud,34704.0,34704.0,,,,,,,,3.0,,,,,,,,,,,,
618,vegafusion,vegafusion/vegafusion,data-viz,,https://github.com/vega/vegafusion,https://github.com/vega/vegafusion,BSD-3-Clause,2021-10-01 09:19:27.000,2025-03-25 16:02:03.020000,2025-02-23 00:15:07,717.0,2.0,18.0,23.0,399.0,53.0,92.0,353.0,Serverside scaling for Vega and Altair visualizations.,6.0,19,True,2025-02-23 00:18:29,2.0.2,73.0,vegafusion-jupyter,conda-forge/vegafusion-python-embed,,,,,,https://pypi.org/project/vegafusion-jupyter,1960.0,13789.0,https://anaconda.org/conda-forge/vegafusion-python-embed,2025-03-25 16:02:03.020,415669.0,,,,,3.0,12480.0,vegafusion-jupyter,https://www.npmjs.com/package/vegafusion-jupyter,275.0,vega/vegafusion,,,,,,,
619,Brainiak,brainiak/brainiak,medical-data,,https://github.com/brainiak/brainiak,https://github.com/brainiak/brainiak,Apache-2.0,2016-02-08 23:19:27.000,2025-01-07 00:51:13.258034,2025-01-06 19:07:43,406.0,,132.0,33.0,333.0,81.0,140.0,352.0,Brain Imaging Analysis Kit.,35.0,19,True,2025-01-06 23:14:48,0.12,6.0,brainiak,,brainiak/brainiak,,,,,https://pypi.org/project/brainiak,2249.0,2266.0,,,,https://hub.docker.com/r/brainiak/brainiak,2025-01-07 00:51:13.258034,1.0,1930.0,3.0,,,,,,,,,,,,
620,Sklearn-genetic-opt,rodrigo-arenas/Sklearn-genetic-opt,hyperopt,,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,https://github.com/rodrigo-arenas/Sklearn-genetic-opt,MIT,2020-01-18 19:16:48.000,2025-01-25 17:16:32.000000,2025-01-25 17:16:32,511.0,2.0,79.0,8.0,96.0,4.0,62.0,334.0,"ML hyperparameters tuning and features selection, using evolutionary algorithms.",16.0,19,True,2024-09-17 16:58:38,0.11.1,18.0,sklearn-genetic-opt,,,,,60.0,60.0,https://pypi.org/project/sklearn-genetic-opt,3947.0,3947.0,,,,,,,,3.0,,,,,,,,,,,,
621,PipelineDP,OpenMined/PipelineDP,privacy-ml,,https://github.com/OpenMined/PipelineDP,https://github.com/OpenMined/PipelineDP,Apache-2.0,2021-02-10 18:04:22.000,2025-04-07 10:59:45.000000,2025-04-07 10:59:45,441.0,8.0,80.0,19.0,461.0,19.0,51.0,275.0,PipelineDP is a Python framework for applying differentially private aggregations to large datasets using batch..,33.0,19,True,2022-06-03 15:51:13,0.2.0,23.0,pipeline-dp,,,,,8.0,8.0,https://pypi.org/project/pipeline-dp,707.0,707.0,,,,,,,,3.0,,,,,,,,,,,,
622,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,https://github.com/kingoflolz/mesh-transformer-jax,https://github.com/kingoflolz/mesh-transformer-jax,Apache-2.0,2021-03-13 23:31:13.000,2023-01-21 00:09:29.000000,2023-01-12 19:54:10,143.0,,873.0,110.0,51.0,48.0,160.0,6326.0,Model parallel transformers in JAX and Haiku.,23.0,18,False,,,,,,,,['jax'],20.0,20.0,,,,,,,,,,,3.0,,,,,,,,,,,,
623,scenic,google-research/scenic,image,,https://github.com/google-research/scenic,https://github.com/google-research/scenic,Apache-2.0,2021-07-12 14:27:08.000,2025-04-17 08:22:27.000000,2025-04-15 08:59:22,727.0,10.0,451.0,36.0,885.0,152.0,119.0,3507.0,Scenic: A Jax Library for Computer Vision Research and Beyond.,93.0,18,True,,,,,,,,['jax'],,,,,,,,,,,,,3.0,,,,,,,,,,,,
624,lightseq,bytedance/lightseq,nlp,,https://github.com/bytedance/lightseq,https://github.com/bytedance/lightseq,,2019-12-06 08:25:24.000,2023-05-16 10:47:48.000000,2023-05-10 04:35:39,269.0,,326.0,56.0,242.0,176.0,111.0,3262.0,LightSeq: A High Performance Library for Sequence Processing and Generation.,17.0,18,False,2022-11-02 09:30:27,3.0.1,13.0,lightseq,,,,,,,https://pypi.org/project/lightseq,4103.0,4114.0,,,,,,,,3.0,706.0,,,,,,,,,,,
625,tts-generation-webui,rsxdalv/tts-generation-webui,audio,,https://github.com/rsxdalv/tts-generation-webui,https://github.com/rsxdalv/tts-generation-webui,MIT,2023-04-27 18:32:26.000,2025-04-17 12:00:09.000000,2025-04-17 12:00:09,260.0,21.0,222.0,36.0,142.0,68.0,220.0,2111.0,"TTS Generation Web UI (Bark, MusicGen + AudioGen, Tortoise, RVC, Vocos, Demucs, SeamlessM4T, MAGNet, StyleTTS2, MMS,..",10.0,18,True,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
626,benchmark_VAE,clementchadebec/benchmark_VAE,pytorch-utils,,https://github.com/clementchadebec/benchmark_VAE,https://github.com/clementchadebec/benchmark_VAE,Apache-2.0,2021-10-02 16:26:24.000,2024-07-31 12:13:28.000000,2024-07-17 07:59:47,373.0,,171.0,17.0,74.0,26.0,45.0,1902.0,Unifying Variational Autoencoder (VAE) implementations in Pytorch (NeurIPS 2022).,18.0,18,True,2023-09-06 15:43:22,0.1.2,11.0,,,,,['pytorch'],40.0,40.0,,,,,,,,,,,3.0,,,,,,,,,,,,
627,doc2text,jlsutherland/doc2text,ocr,,https://github.com/jlsutherland/doc2text,https://github.com/jlsutherland/doc2text,MIT,2016-08-28 19:30:02.000,2020-12-01 22:56:27.000000,2020-12-01 22:56:26,62.0,,100.0,37.0,14.0,13.0,9.0,1276.0,Detect text blocks and OCR poorly scanned PDFs in bulk. Python module available via pip.,5.0,18,False,,,,doc2text,,,,,180.0,180.0,https://pypi.org/project/doc2text,3769.0,3769.0,,,,,,,,3.0,,,,,,,,,,,,
628,XAI,EthicalML/xai,interpretability,,https://github.com/EthicalML/xai,https://github.com/EthicalML/xai,MIT,2019-01-11 20:00:09.000,2021-10-30 06:35:19.000000,2021-10-30 06:30:12,91.0,,175.0,43.0,5.0,4.0,7.0,1162.0,XAI - An eXplainability toolbox for machine learning.,3.0,18,False,2021-10-30 06:35:19,0.1.0,1.0,xai,,,,,38.0,38.0,https://pypi.org/project/xai,576.0,576.0,,,,,,,,3.0,,,,,,,,,,,,
629,nude.py,hhatto/nude.py,image,,https://github.com/hhatto/nude.py,https://github.com/hhatto/nude.py,MIT,2013-06-09 06:55:55.000,2020-11-23 13:49:32.000000,2020-11-23 13:49:02,79.0,,129.0,34.0,16.0,9.0,4.0,928.0,Nudity detection with Python.,12.0,18,False,,,,nudepy,,,,,3654.0,3654.0,https://pypi.org/project/nudepy,467.0,467.0,,,,,,,,3.0,,,,,,,,,,,,
